Delta,q_tidal,Sigma_env,S_env,max_R_LG_minus1_pct,max_Sigma_lens_minus1_pct
19360.169845610366,0.0,0.0,0.004045601923876498,0.006068402885814387,0.01416009774042326
21266.549931326514,0.0,0.0,0.0037714664940872527,0.005657199741130543,0.013200559448089955
23360.64970443162,0.0,0.0,0.0035158423658023176,0.005273763548703163,0.012305819114732941
25660.953768965315,0.0,0.0,0.003277487968802032,0.004916231953202756,0.011471530148621234
28187.766892804208,0.0,0.0,0.0030552439050546606,0.004582865857581718,0.010693633703162675
30963.393237706074,0.0,0.0,0.0028480276543839927,0.004272041481575736,0.00996834012816361
34012.33323798942,0.0,0.0,0.0026548286022530483,0.003982242903379336,0.009292111551340021
37361.49986569574,0.0,0.0,0.002474703372612797,0.003712055058918975,0.00866164552884019
41040.45619120536,0.0,0.0,0.002306771449310351,0.003460157173965321,0.008073859708424003
45081.67633625276,0.0,0.0,0.0021502110701358567,0.0032253166052035927,0.007525877447700502
49520.832122771935,0.0,0.0,0.0020042553781993116,0.0030063830672987886,0.007015014334865732
54397.10794781848,0.0,0.0,0.0018681888159579533,0.0028022832239367633,0.006538765559738202
59753.546663968766,0.0,0.0,0.0017413437478530536,0.0026120156217794253,0.006094794085820254
65637.42951827795,0.0,0.0,0.0016230972981552934,0.0024346459472327953,0.005680919576867005
72100.69350351689,0.0,0.0,0.001512868391254211,0.0022693025868811816,0.005295108032510321
79200.38980564376,0.0,0.0,0.00141011498225528,0.002115172473382794,0.004935462090638332
86999.18739422326,0.0,0.0,0.00131433146636387,0.0019714971995456877,0.004600211956273803
95565.9262009822,0.0,0.0,0.0012250462561359341,0.001837569384203792,0.004287706918626455
104976.22476940531,0.0,0.0,0.0011418195162582762,0.0017127292743873126,0.003996407419459835
115313.14773908844,0.0,0.0,0.001064241046085058,0.001596361569127492,0.0037248776395770733
126667.93905673205,0.0,0.0,0.000991928300700417,0.0014878924510505372,0.0034717785700966175
139140.8273858193,0.0,0.0,0.0009245245417990139,0.0013867868126984386,0.0032358615386751666
152841.9108243273,0.0,0.0,0.0008616971101762387,0.0012925456652642811,0.00301596216125688
167892.1287398672,0.0,0.0,0.0008031358120976789,0.0012047037181464467,0.002810994693147606
184424.32930063579,0.0,0.0,0.0007485514122731344,0.001122827118409635,0.0026199467528575937
202584.44212526648,0.0,0.0,0.000697674226594203,0.0010465113398912425,0.002441874395553434
222532.7664025501,0.0,0.0,0.0006502528082065654,0.0009753792123097902,0.002275897513581704
244445.38585125466,0.0,0.0,0.0006060527208790418,0.0009090790813185087,0.0021211955420818995
268515.7230098768,0.0,0.0,0.0005648553940018659,0.0008472830910027485,0.0019770034508592715
294956.24657603586,0.0,0.0,0.0005264570538969694,0.0007896855808454072,0.0018426080033329129
324000.34686618025,0.0,0.0,0.0004906677264541839,0.000736001589681232,0.0017173442652174131
355904.39595027734,0.0,0.0,0.0004573103064197948,0.0006859654596296515,0.0016005923464623706
390950.0106462807,0.0,0.0,0.0004262196889586163,0.0006393295334378864,0.0014917743612619105
429446.53834981157,0.0,0.0,0.0003972419593884407,0.0005958629390826256,0.001390351591901151
471733.7876414515,0.0,0.0,0.0003702336372471393,0.000555350455870676,0.0012958218425618284
518185.02777470986,0.0,0.0,0.0003450609710985972,0.000517591456647865,0.0012077169708524238
569210.2835211081,0.0,0.0,0.0003215992807148546,0.0004823989210722533,0.0011256005852944284
625259.9544559692,0.0,0.0,0.0002997323434889848,0.0004495985152334505,0.001049065897396062
686828.7906323166,0.0,0.0,0.00027935182213715827,0.00041902773320571244,0.0009777337186100965
754460.2597361287,0.0,0.0,0.000260356730939682,0.00039053509640949976,0.0009112505918729141
828751.3442718014,0.0,0.0,0.00024265293795027097,0.00036397940692538483,0.0008492870492426974
910357.8111225286,0.0,0.0,0.00022615270077106455,0.00033922905115657667,0.0007915359870436234
1000000.0,0.0,0.0,0.0002107742336485599,0.00031616135047282104,0.0007377111505446621
0.049999999999999996,0.019444444444444445,0.0003779435244390624,0.9999998571587128,1.4999997857379799,3.529999491484803
0.054923459093899424,0.019444444444444445,0.0003779435244390624,0.9999998571587128,1.4999997857379799,3.529999491484803
0.060331727176784845,0.019444444444444445,0.0003779435244390624,0.9999998571587128,1.4999997857379799,3.529999491484803
