instance_id,family,n_vars,n_clauses,alpha,sat_glucose,sat_minisat,timeout_glucose,timeout_minisat,conflicts_glucose,decisions_glucose,propagations_glucose,conflicts_minisat,decisions_minisat,propagations_minisat,cdcl_hardness,solve_time_s,degree_cv,max_degree_norm,literal_imbalance,mean_var_graph_degree,clustering_mean,component_frac,largest_component_frac,expansion_defect,backdoor_density,propagation_depth_mean,contradiction_rate_mean,covariance_condition_log,H,B,S,V,R_resp,R_rob,F_struct_scalar,density_peak,frust_mean,frust_std,frust_q75,frust_q90,frust_q95,frust_q99,frust_max,frust_tail95_mean,frust_tail_mass,frust_gini,hotspot_fraction,hotspot_cluster_frac,hotspot_edge_density,R_tail,R_var,R_cluster,R_sat,F_mean,F_tail,F_cluster,F_scale,F_struct_multi
63,planted_3sat,24,108,4.5,1,1,0,0,2,10,40,2,10,40,1.4816045409242156,9.366590529680252e-05,0.22630003430204396,1.407407407303155,0.27617105150711135,16.0,0.6796464790311042,0.041666666666666664,1.0,0.1732400091981573,0.2916666666666667,0.0,0.0,7.070452196010719,0.7021351985927907,0.6655702125951064,0.7925755153421932,0.96,0.765529536375112,0.765529536375112,1.3012174045625338,0.9018511586452826,0.5571811821276157,0.08743700315899722,0.6035294117269776,0.6763246043625764,0.693975487082012,0.7434665615798203,0.7576388888435073,0.7268294817485356,0.10870633362603867,0.08878386982007579,0.125,0.125,0.9999999996666666,0.5790959736148529,0.8501804575761781,0.4705882353679354,0.4705882353679354,0.5571811821276157,0.8026818207080506,1.1249999996666666,7.243692205208877,4.295786053804552
64,random_3sat,32,115,3.59375,1,1,0,0,0,13,33,0,13,33,0.9669838461896733,0.00010558299254626036,0.3227559334005538,1.8550724635960512,0.21803293722061817,15.625,0.5716577106155412,0.03125,1.0,0.1229753098140618,0.25,0.0,0.0,7.451567834095929,0.6910400786649488,0.649018187415157,0.6644923862866344,0.9696969696969697,0.7576443354965223,0.7331984492551362,1.5516943833893864,0.49073970427396446,0.5293552440022287,0.12303399961572195,0.5998892624088998,0.696012447352081,0.7409018744808066,0.8216107341187657,0.8429478260222428,0.8085331616617958,0.09546202323191927,0.130145123620009,0.125,0.125,0.9999999998333333,0.5529342901742185,0.7979705226958953,0.4705882353310265,0.4705882353310265,0.5293552440022287,0.8363638977127259,1.1249999998333333,7.574543143909991,4.384354927525786
65,planted_3sat,32,115,3.59375,1,1,0,0,4,22,60,4,22,60,2.0541237336955462,0.00010866695083677769,0.33340893909478436,1.7623188404162486,0.25227818596758395,15.25,0.5419721199348031,0.03125,1.0,0.13623447147098344,0.25,0.0,0.0,7.435330883476401,0.6915056161628286,0.6306414324709031,0.659741008456465,0.9696969696969697,0.7505934150650947,0.7267699005268774,1.595726778105929,0.49073970427396446,0.5317514551493538,0.12069687488710638,0.6055255498409295,0.686129708837243,0.7297352311724088,0.7722428340710634,0.7729795175150336,0.7717913184118559,0.09071335288468146,0.12704167499848393,0.125,0.125,0.9999999998333333,0.5644005530495259,0.8014499512671894,0.4705882353310265,0.4705882353310265,0.5317514551493538,0.8204485840570903,1.1249999998333333,7.571565354947384,4.370091377776624
66,random_3sat,32,115,3.59375,1,1,0,0,10,16,152,10,16,152,2.647592232065096,0.0001124159898608923,0.2600147023537213,1.4840579708768409,0.22939395671098867,15.625,0.5423485885036547,0.03125,1.0,0.12209208154609996,0.28125,0.0,0.0,7.273103989752174,0.6961915761794453,0.6714074031421038,0.6358213424062747,0.9696969696969697,0.7681575604477476,0.7326920974820014,1.5551486098554503,0.49073970427396446,0.5272310795835199,0.08490118535527463,0.5807456095041641,0.6441629764468201,0.6597616582772158,0.6925309387497728,0.6999043477731228,0.6880117525741711,0.08155955936304987,0.09113203130626589,0.125,0.125,0.9999999998333333,0.592412936980461,0.8503161184840902,0.4705882353310265,0.4705882353310265,0.5272310795835199,0.7413212176402657,1.1249999998333333,7.395196071298274,4.242351314881688
67,planted_3sat,32,115,3.59375,1,1,0,0,1,10,40,1,10,40,1.2237754316221157,9.262491948902607e-05,0.24179890128741732,1.5768115940566436,0.24560996598882578,16.375,0.5534118452339006,0.03125,1.0,0.12802379094213523,0.28125,0.0,0.0,7.133771338305707,0.7002672246277433,0.672310097109485,0.6340407024893268,0.9696969696969697,0.7699984023938423,0.7334941469961989,1.5496782980439017,0.49073970427396446,0.5321337699489173,0.08222362778041117,0.5707858590756356,0.6325503211097773,0.6599541273042722,0.7091357570908512,0.7312308753022028,0.6955935878645388,0.08169862860452172,0.08605567980544197,0.125,0.125,0.6666666665555555,0.5897639665289239,0.8559596951746175,0.5581395349183342,0.5581395349183342,0.5321337699489173,0.7416527559087939,0.7916666665555555,7.261795129247843,3.8809019747252274
68,random_3sat,32,115,3.59375,1,1,0,0,14,23,210,15,26,188,2.9927277645336923,0.00014154193922877312,0.27703534470602553,1.7623188404162486,0.2892435095659545,16.5,0.5657839338288,0.03125,1.0,0.1249372813630737,0.28125,0.0,0.0,7.366881234088939,0.6934750847228293,0.6384559156069362,0.6431447171049747,0.9696969696969697,0.7543958176207989,0.7248975478736506,1.6086247299803311,0.49073970427396446,0.5427162919536241,0.09459450152655252,0.5982670046199606,0.6434024091370963,0.69483660108584,0.7468256743070745,0.7602199916201202,0.7386162540184334,0.08506012544292424,0.09755662998676413,0.125,0.125,0.9999999998333333,0.5751700512914897,0.838819822056118,0.4705882353310265,0.4705882353310265,0.5427162919536241,0.7798967265287642,1.1249999998333333,7.491818515452012,4.320567647178725
69,planted_3sat,32,115,3.59375,1,1,0,0,7,23,93,7,24,93,2.423031246069913,0.00012204202357679605,0.31771871138696717,1.7623188404162486,0.24993195307180066,15.75,0.5519066230773563,0.03125,1.0,0.13125327034207435,0.25,0.0,0.0,7.40440374695843,0.692394080540462,0.6378972194964434,0.6626406225692035,0.9696969696969697,0.7537836236945908,0.7298851665348638,1.5743403097287936,0.49073970427396446,0.5327723840417883,0.11286995037161728,0.5970716043769334,0.6990841414604914,0.7390078910483651,0.7862158493461922,0.7960041407266376,0.7802165739839836,0.09152789696268103,0.11845458601221194,0.125,0.125,0.8333333331944445,0.5617294067553136,0.8121335768527879,0.5106382979085559,0.5106382979085559,0.5327723840417883,0.8305357880110461,0.9583333331944445,7.535657017300504,4.2055557595724045
70,random_3sat,32,115,3.59375,1,1,0,0,3,14,51,3,14,51,1.776645831418007,9.891705121845007e-05,0.34373194322226813,1.8550724635960512,0.25231286195896296,14.9375,0.5276610229120299,0.03125,1.0,0.13196515042921875,0.25,0.0,0.0,7.465581301419768,0.6906387953872931,0.6265488266705959,0.672818613134841,0.9696969696969697,0.7486531276713303,0.7289285856270188,1.5808975624412795,0.49073970427396446,0.5296117257940764,0.12968912566368493,0.5941287411434049,0.7335948214642939,0.7654667325090477,0.8401122960202172,0.862580316469799,0.826341573809183,0.09751738083704674,0.13563104329886916,0.125,0.125,0.9999999998333333,0.547542701946115,0.7903138071527839,0.4705882353310265,0.4705882353310265,0.5296117257940764,0.8629841133460945,1.1249999998333333,7.597546451848986,4.41698245193575
71,planted_3sat,32,115,3.59375,1,1,0,0,8,18,99,8,18,101,2.468099531471619,0.00010795798152685165,0.3021035263378955,1.7623188404162486,0.25722984980123276,15.8125,0.5412894673749591,0.03125,1.0,0.13379702487969625,0.25,0.0,0.0,7.294843255347243,0.6955599509759889,0.6412996831222684,0.659242476336096,0.9696969696969697,0.7562705880142131,0.7307506385165111,1.5684149991300425,0.49073970427396446,0.5326393900323403,0.10462573148599455,0.5877758318323274,0.6449761553757208,0.7292121904997827,0.8022871615186996,0.8194323753428627,0.7917788046587285,0.09290746462679472,0.10826584199890261,0.125,0.125,0.8333333331944445,0.5581046038718296,0.8244760058203602,0.5106382979085559,0.5106382979085559,0.5326393900323403,0.8221196551265775,0.9583333331944445,7.428640280226939,4.170252448410097
72,random_3sat,32,115,3.59375,1,1,0,0,0,10,33,0,10,33,0.8458682675776092,9.412504732608795e-05,0.28089035382090216,1.4840579708768409,0.30318483596562185,15.1875,0.5239143486205269,0.03125,1.0,0.12963216705575087,0.28125,0.0,0.0,7.268047100773708,0.6963386664493642,0.6312831653747217,0.6402028830965933,0.9696969696969697,0.7525931353079167,0.7227691310513117,1.623327136159767,0.49073970427396446,0.5392241194517929,0.1037639169310921,0.6113283794825465,0.6440659096597431,0.6834318359672413,0.753833815205143,0.7733904473435788,0.7418474922815854,0.08598552362985898,0.10754875034277842,0.125,0.125,0.49999999991666666,0.5741030741389046,0.8255506831696543,0.6153846154161736,0.5741030741389046,0.5392241194517929,0.7694173595971003,0.6249999999166667,7.397679267829458,3.7830612959229244
73,planted_3sat,32,115,3.59375,1,1,0,0,1,12,39,1,12,39,1.2781522025001877,9.858398698270321e-05,0.32524529056574614,1.7623188404162486,0.23583393915881484,16.375,0.5725878084278091,0.03125,1.0,0.1371314015132763,0.28125,0.0,0.0,7.409988224427452,0.6922334826849894,0.6405824771471986,0.6622056876303593,0.9696969696969697,0.7547814734736701,0.7304897902458031,1.5702001144882014,0.49073970427396446,0.5330549590620013,0.11931619152433334,0.6525296895925154,0.7059323175139987,0.7380477472759437,0.7640405232240215,0.767926408475261,0.7616588516184231,0.08930350879227779,0.1269274834705335,0.125,0.125,0.9999999998333333,0.5676467944297543,0.8024112940867033,0.4705882353310265,0.4705882353310265,0.5330549590620013,0.8273512560682215,1.1249999998333333,7.547119625940728,4.372186121448738
74,random_3sat,32,115,3.59375,1,1,0,0,3,20,72,3,19,67,1.8938646921652087,0.0001028330298140645,0.26614631017536594,1.5768115940566436,0.213179238019044,15.8125,0.5304772385066506,0.03125,1.0,0.13298611345155387,0.28125,0.0,0.0,7.251021856114913,0.696834338769471,0.6759837286799715,0.6358366021103403,0.9696969696969697,0.7701357338348395,0.7341111785937253,1.5454739549405598,0.49073970427396446,0.5222074333456562,0.09608708275695707,0.5816894235505156,0.6284269467659844,0.6547784640494398,0.6770476661886355,0.6794504184553156,0.6755750115735735,0.08085568209993926,0.10148194956308824,0.125,0.125,0.6666666665555555,0.5968100461589455,0.8350249321850819,0.5581395349183342,0.5581395349183342,0.5222074333456562,0.7356341461493792,0.7916666665555555,7.384007969566467,3.8955102384422076
75,planted_3sat,32,115,3.59375,1,1,0,0,0,14,33,0,14,33,1.0043016091968684,9.000010322779417e-05,0.3219218699963571,1.7623188404162486,0.32121950167774715,15.625,0.5587049466362877,0.03125,1.0,0.12895916414291986,0.25,0.0,0.0,7.446844493038369,0.6911754392084366,0.6085903606584723,0.6751881745260282,0.9696969696969697,0.7416229058201574,0.7244252145334016,1.611883723545822,0.49073970427396446,0.5480496422967664,0.12547515775696275,0.6180157755779907,0.7677043477676952,0.7909595703494855,0.793989545484265,0.7944924900597435,0.7936812891315523,0.09051202069945442,0.12838908675082134,0.125,0.125,0.8333333331944445,0.5575126451166642,0.7975345053343946,0.5106382979085559,0.5106382979085559,0.5480496422967664,0.8814715910489399,0.9583333331944445,7.575803657181289,4.281805480835473
76,random_3sat,32,115,3.59375,1,1,0,0,6,15,85,6,14,85,2.2300144001592104,0.00010800000745803118,0.2789695082674969,1.6695652172364461,0.23965389183605795,15.375,0.5283617832274436,0.03125,1.0,0.13206856935696942,0.28125,0.0,0.0,7.310033969162979,0.6951192709876349,0.6584911044646158,0.6518542505943716,0.9696969696969697,0.7628077437855124,0.7334135769639696,1.5502275489010928,0.49073970427396446,0.527185045816998,0.10922795299386823,0.5958655833941404,0.6850647296163109,0.7030994545749097,0.7611983541859558,0.7865996886925961,0.7456297943270471,0.08839754183553786,0.11716797782469665,0.125,0.125,0.9999999998333333,0.5728591498895144,0.8153973564903664,0.4705882353310265,0.4705882353310265,0.527185045816998,0.7914969964104476,1.1249999998333333,7.442102538519949,4.3042076766907655
77,planted_3sat,32,115,3.59375,1,1,0,0,1,16,39,1,16,39,1.3837912309017721,9.541690815240145e-05,0.31771871138696717,1.8550724635960512,0.28446075979883867,15.625,0.5471704904555998,0.03125,1.0,0.13199137302220398,0.28125,0.0,0.0,7.383227898627774,0.6930037311148028,0.6241498021815742,0.6529690676262303,0.9696969696969697,0.7485488534627598,0.7234162569872997,1.618852426461038,0.49073970427396446,0.5389677254938816,0.11749536643041049,0.593730476544277,0.7047875536977717,0.7179700547502366,0.8197897975262279,0.864034782542978,0.7926719034837033,0.09192014961463839,0.12113509284134359,0.125,0.125,0.9999999998333333,0.5578265593702326,0.8073432980066908,0.4705882353310265,0.4705882353310265,0.5389677254938816,0.8098902043648749,1.1249999998333333,7.515219271649977,4.352662747604584
78,random_3sat,32,115,3.59375,1,1,0,0,2,12,59,2,12,59,1.5665304114228238,9.604101069271564e-05,0.25267316892957825,1.4840579708768409,0.26600161988010024,15.6875,0.5197598247396558,0.03125,1.0,0.13411500624522232,0.28125,0.0,0.0,7.188140901748313,0.6986711847860057,0.6584688225342764,0.6332899877940374,0.9696969696969697,0.7640961809750014,0.7290573241613264,1.5800145735621625,0.49073970427396446,0.5311642976527677,0.09253840104196365,0.5883523955433544,0.6226052394670228,0.6570047559731991,0.7534661419199327,0.7838330584473072,0.7348541608225094,0.08646737977620815,0.09737576659779075,0.125,0.125,0.6666666665555555,0.5764173280858901,0.8403967506190322,0.5581395349183342,0.5581395349183342,0.5311642976527677,0.7434721357494072,0.7916666665555555,7.322255907993536,3.8968670769561147
79,planted_3sat,32,115,3.59375,1,1,0,0,6,17,88,10,21,138,2.4874035299865875,0.00011304102372378111,0.27508758221658025,1.5768115940566436,0.22544674481723903,15.3125,0.5289655256750584,0.03125,1.0,0.13119826834921633,0.28125,0.0,0.0,7.254530609161137,0.6967321273466615,0.6664292725490323,0.6413588280463823,0.9696969696969697,0.7664526205829041,0.7330595473189113,1.552641706006578,0.49073970427396446,0.52443417778035,0.10750384871586045,0.6010866579325853,0.6514760036250077,0.6717438980581116,0.7396738345583501,0.7610927940405197,0.7265460851983105,0.08658690117105103,0.11687515414265519,0.125,0.125,0.9999999998333333,0.5791910268558746,0.8167405661689187,0.4705882353310265,0.4705882353310265,0.52443417778035,0.7583307992291627,1.1249999998333333,7.385728877510353,4.254197196220434
80,random_3sat,32,128,4.0,1,1,0,0,31,45,373,36,51,422,3.767575101062273,0.0001753749093040824,0.23935677691913812,1.499999999875,0.22080913875726846,17.0,0.5694731336081842,0.03125,1.0,0.13188425951263438,0.3125,0.0,0.0,7.226701634395474,0.6975436220068552,0.6848536794784451,0.7779907575514315,0.9696969696969697,0.7737519110139288,0.7737519110139288,1.277056568839053,0.9018511586452826,0.529582797761799,0.08033263260837563,0.5860228944423088,0.6147499999586006,0.6355861344110489,0.6669984593385336,0.6807516339405224,0.6585690942598952,0.07772263102724161,0.0838759460473758,0.125,0.125,0.9999999998333333,0.6029293584818852,0.858952612387246,0.4705882353310265,0.4705882353310265,0.529582797761799,0.7133087654382906,1.1249999998333333,7.358585893908108,4.207538036510449
81,planted_3sat,32,128,4.0,1,1,0,0,1,12,36,1,12,36,1.269760544863939,0.00010466692037880421,0.2724311839485895,1.4166666665486112,0.2337544909929174,17.125,0.5918430418213815,0.03125,1.0,0.13442083596664112,0.28125,0.0,0.0,7.383772033746168,0.6929880520799222,0.663928768303307,0.7911553918438746,0.9696969696969697,0.7641191622383003,0.7641191622383003,1.3103869959365007,0.9018511586452826,0.5355273544409513,0.10635710214129461,0.6028075030994549,0.6574557861195811,0.6692864653671897,0.6948365356253045,0.7019854014130384,0.6904549727231448,0.08058119801877758,0.11080020746023904,0.125,0.125,0.9999999998333333,0.5915567206082427,0.8215864885430254,0.4705882353310265,0.4705882353310265,0.5355273544409513,0.7498676633859673,1.1249999998333333,7.518192869712809,4.2899432350884545
82,random_3sat,32,128,4.0,0,0,0,0,24,27,271,21,24,239,3.353406717825807,0.00015508406795561314,0.2848915485424537,1.5833333332013888,0.245388537628831,16.5,0.5809058088802677,0.03125,1.0,0.13669928367063733,0.28125,0.0,0.0,7.397140323232101,0.6926030728912849,0.6534751442149197,0.794512225557768,0.9696969696969697,0.759946773149872,0.759946773149872,1.3280544327398316,0.9018511586452826,0.5362135788267457,0.10001935705176107,0.6100340161871011,0.6422761515650796,0.6771608662562253,0.7150042520366456,0.7210811118209081,0.7112797250720976,0.08290536564121405,0.10580012202623365,0.125,0.125,0.6666666665555555,0.5843580014119955,0.8293115324066829,0.5581395349183342,0.5581395349183342,0.5362135788267457,0.7600662318974394,0.7916666665555555,7.533839606902738,3.9714063790054253
83,planted_3sat,32,128,4.0,1,1,0,0,9,22,153,8,18,140,2.5622534189906276,0.00012479210272431374,0.2676090120332228,1.6666666665277778,0.2315833420858523,16.5625,0.5522671111930214,0.03125,1.0,0.13700175567526574,0.28125,0.0,0.0,7.303085346390391,0.695320780022581,0.6670258137673064,0.8073105443221803,0.9696969696969697,0.7661632138469993,0.7661632138469993,1.279487101059026,0.9018511586452826,0.5291567350650859,0.1021169391817822,0.5837110600859328,0.6635204335999898,0.6979710242121157,0.7726262802710449,0.8031665298878767,0.7539080627639542,0.08904593062425789,0.1076707206997306,0.125,0.125,0.9999999998333333,0.5701553127158312,0.8265913376054277,0.4705882353310265,0.4705882353310265,0.5291567350650859,0.7870169548363736,1.1249999998333333,7.440087102065657,4.301195465251207
84,random_3sat,32,128,4.0,1,1,0,0,5,13,79,5,13,80,2.091246587129598,0.00011783395893871784,0.2848915485424537,1.6666666665277778,0.20925121649298206,16.5625,0.5643945786267671,0.03125,1.0,0.1300377538021541,0.28125,0.0,0.0,7.292356241367387,0.6956321520556634,0.6692800871517011,0.8094432207958847,0.9696969696969697,0.7671398259991989,0.7671398259991989,1.2717534099176488,0.9018511586452826,0.5265094300615738,0.09923180421359588,0.5908647252040476,0.6460583533870569,0.7000436273332783,0.753687997600731,0.7589074501676341,0.7504889782855324,0.08908778924353987,0.10530626193980709,0.125,0.125,0.9999999998333333,0.5712689496505269,0.830193771454165,0.4705882353310265,0.4705882353310265,0.5265094300615738,0.7891314165768182,1.1249999998333333,7.422393995169541,4.2962393452641106
85,planted_3sat,32,128,4.0,1,1,0,0,4,18,72,6,22,91,2.1764548158498336,0.00011783302761614323,0.21245914638199442,1.5833333332013888,0.236476051337225,16.6875,0.5711356118351345,0.03125,1.0,0.14086293022076435,0.28125,0.0,0.0,7.214774576294305,0.6978919947546779,0.6901619903872223,0.7679916536588982,0.9696969696969697,0.7758750104250868,0.7738966170704037,1.2815849134432415,0.9018511586452826,0.5329655520117227,0.06473248501378623,0.5814989534740768,0.6116850482524545,0.6183069823016725,0.6751270495746271,0.7004784048504686,0.6595891221474982,0.07734893930047987,0.06864765978882001,0.125,0.125,0.8333333331944445,0.6025587819628547,0.882316497766214,0.5106382979085559,0.5106382979085559,0.5329655520117227,0.6956559216021523,0.9583333331944445,7.35563750651507,4.025864183437086
86,random_3sat,32,128,4.0,1,1,0,0,10,24,142,10,23,141,2.692259515195886,0.00011445803102105856,0.3090082702699019,1.499999999875,0.30168834430480634,16.8125,0.5770696846423282,0.03125,1.0,0.13702613607658287,0.28125,0.0,0.0,7.421807762413034,0.6918938231533086,0.6208493833980288,0.8018995538267596,0.9696969696969697,0.746827982650535,0.746827982650535,1.3884535086652519,0.9018511586452826,0.5468981215263625,0.10578448453280569,0.6347279450390034,0.6972352429521801,0.7038376509263189,0.7201999202913535,0.7251451583860903,0.7171689679107083,0.08195870259484411,0.11007083481169318,0.125,0.125,0.8333333331944445,0.5823538735484529,0.8224662787502772,0.5106382979085559,0.5106382979085559,0.5468981215263625,0.785796353521163,0.9583333331944445,7.558833898489617,4.180736282864374
87,planted_3sat,32,128,4.0,1,1,0,0,6,16,96,5,16,88,2.199444334074532,0.0001087080454453826,0.2667968432041356,1.499999999875,0.2698991775953735,16.25,0.5551268535975276,0.03125,1.0,0.12703745731118288,0.28125,0.0,0.0,7.349794347661198,0.6939684684068806,0.650746788216268,0.8035955255819613,0.9696969696969697,0.7593860297444528,0.7593860297444528,1.319639318622762,0.9018511586452826,0.53724886352755,0.1011398528469595,0.6007289894271346,0.6735248868319825,0.6978951489208344,0.7379242978739586,0.7508968808457797,0.7299733599234877,0.08492030060892752,0.10539244962198671,0.125,0.125,0.9999999998333333,0.5780435833094143,0.8288215723306239,0.4705882353310265,0.4705882353310265,0.53724886352755,0.7828154495297619,1.1249999998333333,7.476831804972381,4.3142722641337405
88,random_3sat,32,128,4.0,1,1,0,0,4,18,63,4,18,63,2.005525858729668,0.00010120891965925694,0.2155016756651374,1.499999999875,0.2076763208008061,16.4375,0.5457653621377181,0.03125,1.0,0.13961498847870057,0.3125,0.0,0.0,7.112883281270751,0.7008823423133075,0.7026527971084535,0.7813695426193069,0.9696969696969697,0.7816409649328586,0.7815731005166936,1.2322329673900505,0.9018511586452826,0.5234000684497353,0.07982958467037367,0.5942351005435983,0.6296308817778484,0.6364642200852902,0.681579151730303,0.7014868126744352,0.6693776821193831,0.07993140935934233,0.08666932930677426,0.125,0.125,0.9999999998333333,0.5990256193735831,0.8572661217407618,0.4705882353310265,0.4705882353310265,0.5234000684497353,0.7163956294446325,1.1249999998333333,7.252498269749451,4.177920265165064
89,planted_3sat,32,128,4.0,1,1,0,0,2,16,49,2,16,49,1.6272778305624314,0.00010020798072218895,0.2953634766161744,1.6666666665277778,0.29137380799784185,16.875,0.5562348842682253,0.03125,1.0,0.13530680284376095,0.28125,0.0,0.0,7.339132001755311,0.6942766994288989,0.6302240513893617,0.8149836534517924,0.9696969696969697,0.7514288537070186,0.7514288537070186,1.3477022030407835,0.9018511586452826,0.5417099942088762,0.09816272892761628,0.607289040575581,0.6807030074726779,0.727616196238101,0.7579585833026393,0.7621135265176642,0.7554120052031079,0.08715595212789412,0.10200074047724605,0.125,0.125,0.9999999998333333,0.5696668343590917,0.8332198283754466,0.4705882353310265,0.4705882353310265,0.5417099942088762,0.8147721483659951,1.1249999998333333,7.474438804599072,4.350091843557973
90,random_3sat,32,128,4.0,1,1,0,0,15,24,187,16,25,192,3.03711411133276,0.00015512504614889622,0.30476539243976525,2.083333333159722,0.22527950826751195,16.6875,0.5532523969468592,0.03125,1.0,0.13415846855237057,0.28125,0.0,0.0,7.334227620570891,0.6944185690417853,0.6535755908455634,0.8203748623811503,0.9696969696969697,0.760649170600136,0.760649170600136,1.2923260412310036,0.9018511586452826,0.5280437611645388,0.10666013992462044,0.594184927171802,0.6522095480882938,0.7261499148825846,0.8112758294283599,0.8445569822831466,0.7908777034851033,0.09360939395606512,0.10958824252172082,0.125,0.125,0.6666666665555555,0.5583854207654544,0.8222004768373192,0.5581395349183342,0.5581395349183342,0.5280437611645388,0.8197593088386498,0.7916666665555555,7.468386089123261,4.006566258839559
91,planted_3sat,32,128,4.0,1,1,0,0,7,20,120,6,19,96,2.354228326145884,0.00011433300096541643,0.3145764347767332,1.6666666665277778,0.3036051232376843,16.0625,0.5697367278546949,0.03125,1.0,0.11989526953562679,0.28125,0.0,0.0,7.440152813064822,0.6913672988126721,0.6179776274468518,0.8018512451757508,0.9696969696969697,0.7454855131548567,0.7454855131548567,1.395710470881533,0.9018511586452826,0.5461815337945154,0.10630088372209279,0.6234446585398268,0.686700581803171,0.7030156771404126,0.7352930329691664,0.7420444163674178,0.7311550883057218,0.08366667525175842,0.10920211609149534,0.125,0.125,0.9999999998333333,0.5776489967624437,0.8227046746518617,0.4705882353310265,0.4705882353310265,0.5461815337945154,0.786682352392171,1.1249999998333333,7.560048082600449,4.347875906670132
92,random_3sat,32,128,4.0,1,1,0,0,18,25,258,14,22,182,3.070375816549757,0.00013758300337940454,0.25853486760326494,1.6666666665277778,0.21374831307099854,17.25,0.574460200006986,0.03125,1.0,0.1375282572222406,0.28125,0.0,0.0,7.25315870828691,0.6967720878145839,0.6792171595290716,0.8004308203308094,0.9696969696969697,0.7713387401741688,0.7713387401741688,1.2611157651211498,0.9018511586452826,0.5289186925844505,0.09253162622577964,0.5931081780142387,0.6462546880606326,0.6826590116134723,0.7256011198445959,0.732187088223337,0.7215645585802061,0.08526411628267001,0.09956261768488799,0.125,0.125,0.8333333331944445,0.5808669765046229,0.8388598511469176,0.5106382979085559,0.5106382979085559,0.5289186925844505,0.7679231278961424,0.9583333331944445,7.3906869655091505,4.102846895052325
93,planted_3sat,32,128,4.0,1,1,0,0,19,32,238,24,41,272,3.3568971227655755,0.0001467500114813447,0.27401971743478803,1.7499999998541667,0.22680600137109697,16.75,0.572424605886646,0.03125,1.0,0.13401977951612976,0.25,0.0,0.0,7.334801237666745,0.694401972958393,0.6662998824378081,0.7914488424618925,0.9696969696969697,0.7655476724187465,0.7655476724187465,1.3025451874216822,0.9018511586452826,0.5312248911262462,0.09607060516963059,0.5965431769297141,0.6349189560988527,0.6656104978849654,0.7572083512585353,0.7973727789071513,0.7325914439900283,0.08619130242487445,0.10043497345405633,0.125,0.125,0.8333333331944445,0.5771701132824915,0.8357671020224388,0.5106382979085559,0.5106382979085559,0.5312248911262462,0.7518018003098399,0.9583333331944445,7.468821017182874,4.10856527892625
94,random_3sat,32,128,4.0,1,1,0,0,0,8,33,0,8,33,0.7561219797213338,0.00011550006456673145,0.34548174896656403,1.8333333331805555,0.25285719609532215,16.5,0.5780970009785578,0.03125,1.0,0.13484480396759813,0.25,0.0,0.0,7.538471938911741,0.6885590261741201,0.625649523894496,0.8160877336988341,0.9696969696969697,0.7475428825395033,0.7475428825395033,1.3670878360325849,0.9018511586452826,0.5372859893347874,0.12102947013920956,0.6024512986607481,0.6960606395197277,0.7256773562201466,0.8256945473260248,0.8606107225517863,0.804294310897332,0.09355984601496252,0.12549607446067698,0.125,0.125,0.9999999998333333,0.5542333054869905,0.8022298494660877,0.4705882353310265,0.4705882353310265,0.5372859893347874,0.8192372022351091,1.1249999998333333,7.673316742879339,4.399852377123064
95,planted_3sat,32,128,4.0,1,1,0,0,0,17,33,0,17,33,1.1085626195212779,8.979195263236761e-05,0.24384791478633822,1.5833333332013888,0.2676450559426785,17.0625,0.5816474684934739,0.03125,1.0,0.13342517662294506,0.28125,0.0,0.0,7.251221339106726,0.6968285269436667,0.6615975193835565,0.7900631167971935,0.9696969696969697,0.7646310728135751,0.7646310728135751,1.3090897124383598,0.9018511586452826,0.540776131431696,0.08769245889692058,0.6081174088662559,0.6271168446716205,0.6722064376812986,0.7241640685296141,0.7337912087424414,0.7182635632378812,0.08301304382818075,0.09152849520520165,0.125,0.125,0.9999999998333333,0.5819828933086427,0.8480174953822934,0.4705882353310265,0.4705882353310265,0.540776131431696,0.7552194815094794,1.1249999998333333,7.384646515729671,4.267157241706927
96,random_3sat,32,136,4.25,1,1,0,0,20,33,229,24,37,245,3.3628029936748436,0.00014358304906636477,0.2766026662462642,1.6470588234002306,0.1883029756035345,17.625,0.5932914813307244,0.03125,1.0,0.1315785489931246,0.25,0.0,0.0,7.379539821855107,0.6931100202696147,0.6826378241927291,0.8302705623671642,0.9696969696969697,0.7712754741743358,0.7712754741743358,1.2248423444530836,1.0,0.5266543172911123,0.104186975867461,0.5942198431472216,0.652431622678769,0.6797322058668229,0.7475994531553162,0.7719131786437414,0.7326974923720877,0.08695189950417792,0.10991297731615061,0.125,0.125,0.6666666665555555,0.5771347880413826,0.8236554143485477,0.5581395349183342,0.5581395349183342,0.5266543172911123,0.7666841053710008,0.7916666665555555,7.511118370848232,3.9627846819297265
