dataset,model,target,spearman,pearson,r2,rmse,auroc_top_hard,hard_threshold,null_id
breast_cancer,MAAT_v14_field_shuffled_null,hybrid_hardness,-0.056594874026324266,0.007711085504677932,-0.060331244188156496,0.191505461703533,0.49450080435995925,0.08851106587245093,21
breast_cancer,MAAT_v14_field_shuffled_null,hybrid_hardness,-0.003160448213283028,-0.011797024469400619,-0.049113941019197194,0.19048979490051923,0.5186316031386454,0.08851106587245093,22
breast_cancer,MAAT_v14_field_shuffled_null,hybrid_hardness,-0.021402366655766624,-0.05585682024771542,-0.044172410850794375,0.19004064343610227,0.4567287172920976,0.08851106587245093,23
breast_cancer,MAAT_v14_field_shuffled_null,hybrid_hardness,0.030025039702650278,0.04013876103241207,-0.021530288648537566,0.1879689040084966,0.5519879181851013,0.08851106587245093,24
breast_cancer,MAAT_v14_field_shuffled_null,hybrid_hardness,0.07949180607649227,0.06969205124820363,-0.015362015648331617,0.1874005414791865,0.5498867329853245,0.08851106587245093,25
breast_cancer,MAAT_v14_field_shuffled_null,hybrid_hardness,0.047067540754656516,0.07767642350780132,-0.015477200696856874,0.18741117075622352,0.5430742965954234,0.08851106587245093,26
breast_cancer,MAAT_v14_field_shuffled_null,hybrid_hardness,0.028102832144099452,0.000548601539760829,-0.03494453763449967,0.18919903783650507,0.510899898223842,0.08851106587245093,27
breast_cancer,MAAT_v14_field_shuffled_null,hybrid_hardness,-0.0510090791721004,-0.05126091636851619,-0.06580337149610616,0.19199898375255384,0.4709445484093371,0.08851106587245093,28
breast_cancer,MAAT_v14_field_shuffled_null,hybrid_hardness,-0.008274175624461784,-0.019621842934303704,-0.04823375780328698,0.19040986978682606,0.48662135986079647,0.08851106587245093,29
breast_cancer,MAAT_v14_field_shuffled_null,hybrid_hardness,-0.07126075293682362,-0.1119089447047164,-0.06429774308245251,0.19186332022465094,0.4781345415148232,0.08851106587245093,30
breast_cancer,MAAT_v14_field_shuffled_null,hybrid_hardness,0.049869590310338587,0.04773808288104449,-0.02628489545319601,0.18840583707028644,0.5310745592435734,0.08851106587245093,31
breast_cancer,MAAT_v14_field_shuffled_null,hybrid_hardness,-0.03059768285040928,-0.003749573853977171,-0.03739751223908794,0.18942312026148878,0.491152040447815,0.08851106587245093,32
breast_cancer,MAAT_v14_field_shuffled_null,hybrid_hardness,-0.020298248653887997,0.011803507992624064,-0.03577139986020006,0.18927460241862826,0.488197248760629,0.08851106587245093,33
breast_cancer,MAAT_v14_field_shuffled_null,hybrid_hardness,0.030717018790199342,0.03923729630711217,-0.024388407769998954,0.1882316775493349,0.5153813322827407,0.08851106587245093,34
breast_cancer,MAAT_v14_field_shuffled_null,hybrid_hardness,-0.0615308351822153,-0.09993818347142608,-0.06266570448414122,0.19171615817371718,0.4298565284480777,0.08851106587245093,35
breast_cancer,MAAT_v14_field_shuffled_null,hybrid_hardness,0.013514078644468793,-0.03957172702396619,-0.06580248812218392,0.19199890418490795,0.5154305788108604,0.08851106587245093,36
