instance_id,state_family,channel_family,T,gamma_lz,gamma_cz,gamma_zz,gamma_amp,gamma_dep,gamma_heat,J,hx1,hx2,hz1,hz2,initial_concurrence,final_concurrence,concurrence_retention,entanglement_robustness,fidelity_retention,purity_final,purity_loss,mutual_info_initial,mutual_info_final,mutual_info_retention,entropy_final,H_stationarity,B_pop_pair,B_corr_stat,S_ent,V_corr,R_resp_pop,R_rob_pop,F_scalar_pop,R_resp_stat,R_rob_stat,F_scalar_stat,lindblad_norm0,local_drift0,corr_drift0,concurrence_slope0,purity_decay0,coherence_norm0,bell_phi_overlap,bell_psi_overlap,dfs_collective_overlap,dfs_parity_overlap,symmetry_expectation,damping_pressure,local_dephasing_pressure,collective_pressure,pair_dephasing_pressure,depolarizing_pressure,hamiltonian_coupling_pressure,stationarity_gain
151,bell_phi,depolarizing,0.8902364775000281,0.12085009501369591,0.05625575918834868,0.10166285503269142,0.09907888932514171,0.2510906473479954,0.040812110588224905,0.1313678341255858,-0.1697355759175714,0.09594265503013133,-0.046806426561780974,-0.043271122394851716,0.9999999999999998,0.0,0.0,0.043158904472963555,0.4728553235426846,0.3297975384376307,0.6702024615623693,1.9999999900342158,0.20358301156957737,0.10179150629200477,1.7934530057552576,0.5953351387638725,1.0,0.4180243114154809,0.9999999999999998,0.4789757198063785,0.6582006980528232,0.6582006980528232,1.6729815269723713,0.49214398925739217,0.49214398925739217,2.8359357759387245,1.2235070681993345,0.11653355747383376,0.6053324533233774,1.9924498974823734,1.9910710364804407,0.7071067811865475,0.9999999999999996,0.0,0.0,0.9999999999999996,0.9999999999999998,0.09907888932514171,0.12085009501369585,0.0,0.10166285503269137,0.25109064734799535,0.26273566825117156,-0.5819756885845191
152,bell_psi,local_amplitude_damping,1.427559736252179,0.10187291217056216,0.01525418273901643,0.032789869195453895,0.522578793939852,0.00014244421224578476,0.03609232492221387,0.1490308464429097,-0.2076796982620571,-0.14122042148692704,-0.08638469012547553,0.13582806223403626,0.9999999999999998,0.032044921462164755,0.03204492146216476,0.07229507997597755,0.3072384884400448,0.39691956002735396,0.603080439972646,1.9999999900342158,0.1393437353758722,0.0696718680351035,1.5114851600247918,0.6178013385648096,1.0,0.400397293410285,0.9999999999999998,0.4405804318651513,0.6480741263634971,0.6480741263634971,1.7350007858005736,0.47766313804138505,0.47766313804138505,2.9553981073004274,1.1135579475782786,0.9729729380352756,1.0122180684620394,1.2411317051145287,1.5241636519522928,0.7071067811865475,0.0,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.999877431433289,0.522578793939852,0.10187291217056212,0.015254182739016423,0.03278986919545388,0.00014244421224578473,0.29806169288581935,-0.5996027065897149
153,partial_phi,collective_z_dephasing,1.745596238757415,0.10956258623299876,0.6023386023180476,0.030676739554476234,0.010566578428595177,0.05980820511053498,0.02918707332042514,0.18499191796677675,0.04405911417280418,-0.07978678021548866,0.07761058286092189,0.15407465444422447,0.9825122975164701,0.0,0.0,0.05356571822497609,0.42801576986335554,0.3730213467910462,0.6269786532089539,1.9496892710449956,0.31708934348129536,0.16263583545871474,1.635943372130609,0.45561064078952085,0.6622742325166101,0.2774981958537106,0.9825122975164701,0.5101380516375521,0.5359280380565056,0.5359280380565056,2.512663955033677,0.40103343346462006,0.40103343346462006,3.672484337344228,2.1507417932136246,0.007259480681726292,1.8795020682320995,3.109455182535581,3.0532950636965595,0.694741112837386,1.0,0.0,0.0,1.0,1.0,0.012534050710552786,0.10956258623299876,0.0,0.030676739554476234,0.05876229701348801,0.3667487523102929,-0.3847760366628995
154,haar_entangled,collective_z_dephasing,1.5080101329140176,0.08704195857318955,1.469087492253732,0.0072095830515819465,0.07289022396108599,0.07129745388427237,0.02917052418441339,0.2410358212479445,0.1748108000380909,-0.13307626783093318,0.17262018155517805,-0.16857860083485338,0.4045480465815963,0.0,0.0,0.03779909988983096,0.4008367919666966,0.3456151006041674,0.6543848993958326,0.5094484725409713,0.016493851933092607,0.03237589829414225,1.7400068977668202,0.44382262783554766,0.12415637714779428,0.2820922464715937,0.4045480465815963,0.3253582735434718,0.261725944439944,0.261725944439944,6.266814112445223,0.344075815808096,0.344075815808096,5.172557772339917,2.2556742426097416,0.6563496535036073,1.6951737937798608,2.8334740857479668,2.6906539891514702,0.7037756979249917,0.7305078870929013,0.2694921129070985,0.2694921129070985,0.7305078870929013,0.9088079722746674,0.11784948496263782,0.08704195857318954,0.39590749233284894,0.005266657281831919,0.028843245695123837,0.33854639188999125,0.15793586932379944
155,haar_entangled,depolarizing,0.5612864671325231,0.05575909928446387,0.15066942460998162,0.0402727861567208,0.06015567076224976,0.7506362393457658,0.0394201169830684,0.19955671709312447,-0.1308086843771459,-0.048316306893950015,0.11216391142221785,0.07033190009435897,0.6213028250508017,0.0,0.0,0.03935768151904242,0.4974271542564478,0.3540748890952425,0.6459251109047575,0.9890148714431711,0.039067992358783776,0.0395019260951817,1.7303311976238072,0.48522848378840094,0.2551038562740978,0.32527810238883836,0.6213028250508017,0.32181735544685647,0.34152638198746343,0.34152638198746343,4.773258072351098,0.37034247565231543,0.37034247565231543,4.449245040009698,1.909592614898812,0.8173754908499776,0.6112341131178877,2.8588454055631374,3.0250765158932325,0.7823953315058892,0.6022454783898553,0.39775452161014413,0.39775452161014413,0.6022454783898553,0.8050592857020258,0.08599889918726358,0.05575909928446384,0.05992944490701892,0.024254103365046662,0.4663724160910341,0.3235418691809463,0.07017424611474055
156,partial_phi,pair_zz_dephasing,0.6747079075876388,0.031982981288428754,0.08529630981589,2.323136562820899,0.059693987051565034,0.0349281812295001,0.036754108874669254,0.12108351620367604,0.07265820216414827,-0.06840636214602543,-0.13899801943003603,-0.11468984177304765,0.5001373205414831,0.22058205346563153,0.4410429784100379,0.33689001638222826,0.8588178278618512,0.7579734880782389,0.24202651192176106,0.7094590810716638,0.2562965010066539,0.3612562131412973,0.7724493497897352,0.8293727168187717,0.017970446170692413,0.6498968643169978,0.5001373205414831,0.6121157975084037,0.2089524162327381,0.2089524162327381,6.95546747652257,0.6909966226613914,0.6373518625496237,2.2521670063223445,0.3703149422424543,0.29357325629925657,0.38055806027599753,0.49225815917425253,0.45462311419242063,0.3536504908793526,1.0,0.0,0.0,1.0,1.0,0.11138576276303708,0.031982981288428754,0.0,2.323136562820899,0.017468886971509504,0.18164190155952384,0.6319264181463053
157,bell_phi,pair_zz_dephasing,1.2269640783225373,0.08225567667410456,0.1632239944338629,0.8411913541668365,0.039004941051762776,0.02323974168277612,0.025122540945122618,0.10876527746005314,0.045917083206743065,0.03668119073036254,-0.10805259687621692,-0.14908687474400617,0.9999999999999997,0.15257099708437805,0.1525709970843781,0.19455957796482204,0.5515683091916224,0.43961247360410005,0.5603875263959,1.9999999900342158,0.5708306558938037,0.28541532936909564,1.4287948401803616,0.6743706914407503,1.0,0.49014660867708276,0.9999999999999997,0.7533694353745818,0.7979375347846287,0.7979375347846287,0.9028998466272296,0.6291355536570774,0.6291355536570774,1.8536341548195443,0.8691551439675022,0.027764800213280365,0.7714013222585651,1.203000033531576,1.2023771844922315,0.7071067811865475,0.9999999999999996,0.0,0.0,0.9999999999999996,0.9999999999999998,0.039004941051762776,0.08225567667410452,0.0,0.8411913541668362,0.023239741682776115,0.21753055492010623,-0.5098533913229173
158,bell_psi,pair_zz_dephasing,0.6871356484644845,0.14594664031399965,0.1643599676047309,1.393145669074264,0.03871692404110601,0.04060509632190055,0.005389088228621968,0.174501550616192,-0.051014531448667244,0.06342075798710896,0.05924525435210289,0.07416670105291674,1.0,0.5066970312368303,0.5066970312368303,0.5131556019985275,0.7509068749786942,0.6300155484491142,0.3699844515508858,1.9999999900342158,0.8959284388187221,0.44796422164151845,1.0187916928961886,0.7401815530499635,1.0,0.5143349521805739,1.0,0.8165350936613606,0.8454820091128775,0.8454820091128775,0.6713935565033486,0.6774122565712468,0.6774122565712468,1.5579009801461752,0.6318358010720337,0.9540915088683318,0.43736845658717804,0.8285890183868938,0.8340197546029549,0.7071067811865475,0.0,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.730006158919186,0.03871692404110601,0.1459466403139996,0.16435996760473082,1.3931456690742634,0.04060509632190055,0.349003101232384,-0.4856650478194261
159,partial_phi,pair_zz_dephasing,1.3760033847605928,0.1383527433126,0.0025076989749391655,1.6790891007636617,0.024443557060095218,0.03692644072028095,0.015251615852957411,0.1837541918148796,-0.15832557689331084,0.11924974566472017,0.12437861643967098,0.039841843687248635,0.806883720867274,0.18491144681684718,0.22916740297858068,0.24097872399126927,0.6952788819308959,0.5639244704500979,0.43607552954990214,1.4622421560873848,0.39364741996396857,0.2692080913720038,1.2297150351957824,0.7825262086959694,0.16751805681240142,0.6935599588798167,0.806883720867274,0.70377038756566,0.4518529991798259,0.4518529991798259,3.392169208425945,0.725556601302412,0.725556601302412,1.4978404795383367,0.500242445552829,0.12344812145549344,0.1309554629309361,0.6603999064477284,0.5873604839021773,0.5705529506542828,0.9999999999999999,0.0,0.0,0.9999999999999999,1.0,0.038882618035303546,0.13835274331259997,0.0,1.6790891007636615,0.029795343886765115,0.3320224578314284,0.5260419020674153
160,partial_psi,depolarizing,0.6507387136568413,0.11401695311588902,0.06451864189148199,0.04258574505656607,0.10113694429675968,1.124445349232363,0.055895987714150996,0.05070129657650344,0.08156555510544268,-0.2066338081698913,0.16980325897335405,-0.018712571218486834,0.9778841034814008,0.0,0.0,0.027056083218310205,0.32865886829348523,0.25949139973778335,0.7405086002622167,1.9364243175393714,0.021435118168474432,0.011069432445318696,1.9742224219459534,0.3733784303246848,0.6254476638917349,0.1805501904012977,0.9778841034814008,0.35975403860595717,0.43797429893293083,0.43797429893293083,3.324744312781487,0.28945715205044664,0.28945715205044664,4.981356116649277,3.020846234836716,0.9671642204349955,2.974650790232451,5.157953044477304,5.17325826196624,0.6914684807862258,0.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.706238917782523,0.10113694429675968,0.11401695311588901,0.06451864189148197,0.042585745056566066,1.0995772322479198,0.10028128852456213,-0.4448974734904372
161,partial_phi,pair_zz_dephasing,1.3768475337498236,0.08262939602171987,0.1294679886487113,0.9168744115724554,0.0782482397906666,0.020334068816182126,0.0383504981033091,0.034415073361750155,-0.20073407155655498,-0.05607649167683257,-0.08267417385193897,0.06832546293526709,0.8976319887363519,0.014189793755123192,0.015808030387931004,0.0686633909470831,0.5574790689510251,0.40892257651293196,0.591077423487068,1.7098844844583494,0.27466363898320045,0.16063286232473614,1.5916179534071442,0.7103447161368566,0.31276532038853844,0.5957991212688188,0.8976319887363519,0.7130052448116928,0.5410783500330884,0.5410783500330884,2.5647598505216234,0.6707395457150984,0.6707395457150984,1.7054926091088765,0.7339809800924997,0.20647535707720077,0.11561777884499723,1.0760886705242223,1.0274819251909761,0.634721666245441,0.9999999999999999,0.0,0.0,0.9999999999999999,1.0,0.11273581862638023,0.08262939602171986,0.0,0.9168744115724553,0.018252510630571397,0.0653071441059654,0.2830338008802804
162,haar_entangled,local_amplitude_damping,0.6976249306043587,0.14684898474620903,0.0055166987462610005,0.03586650603185905,0.87946110736582,0.06364853113942574,0.009295043969652195,0.12012609794508759,0.19114365758324728,-0.1886407815819692,-0.06190102330969866,-0.1527710574022166,0.3812129587076298,0.0,0.0,0.07591082384134581,0.7567053556972121,0.7094995120093398,0.2905004879906602,0.46381788294161364,0.02300941445618787,0.04960872640411828,0.8540849252839978,0.6443893110520198,0.18185997428883607,0.4673792485645407,0.3812129587076298,0.19316371285996395,0.28288092660283626,0.28288092660283626,6.015314007167435,0.38747863944065825,0.3859026300417971,4.760850974173555,0.9933424237924561,0.5778567591554119,0.7325552216287982,1.153528435543949,1.0035086706975394,0.722263724437194,0.7598854013222024,0.24011459867779744,0.24011459867779744,0.7598854013222024,0.8310959148599562,1.3557150115064207,0.146848984746209,0.0013246399054847684,0.027254434330044406,0.024263644873055195,0.16591972316073697,0.28551927427570467
163,bell_phi,local_amplitude_damping,0.851922610668773,0.003517940244515072,0.01750690242029435,0.033007040749764495,0.7499670945667589,0.07577105991637137,0.07362994637786659,0.033008512601035295,-0.028702782504115114,-0.14322239490707314,0.11017427340612525,-0.15241014581432896,0.9999999999999998,0.07106250953900783,0.07106250953900785,0.11270474307926154,0.5298360933200057,0.43777924945138813,0.5622207505486119,1.9999999900342158,0.2415362088547801,0.12076810502916449,1.5229980742084952,0.5762711947201421,1.0,0.34478163327184524,0.9999999999999998,0.4077456181884813,0.6170761170847198,0.6170761170847198,1.9310515842590017,0.43269988419356764,0.43269988419356764,3.3508435965125076,1.323529366888005,1.3526742963777847,0.8370111146427396,2.0343252994233785,2.032625962228529,0.7071067811865474,0.9999999999999996,0.0,0.0,0.9999999999999996,0.9999999999999998,0.7499670945667589,0.0035179402445150703,0.0,0.03300704074976448,0.07577105991637136,0.06601702520207058,-0.6552183667281548
164,bell_psi,local_amplitude_damping,1.7212616026472958,0.0006223171260310578,0.10020094460844953,0.001707985307765514,0.7223035715298499,0.06396953123824607,0.029689442068004068,0.023666485662632394,0.026441622782479617,-0.06560111154019703,0.16582398461147443,-0.06180196924058398,0.9999999937348334,0.0,0.0,0.05506144709461799,0.23549688542671587,0.4989032640969447,0.5010967359030554,1.9999999900342158,0.10342241318312761,0.05171120684923517,1.2756964776510313,0.5966494408279147,1.0,0.39171753592309766,0.9999999937348334,0.42875076986872207,0.6348065272048456,0.6348065272048456,1.8177400378327053,0.4644786129595219,0.4644786129595219,3.0673590650235707,1.2168468732700197,1.385228258923691,0.7128747613546577,1.3954103539459695,1.7608727043387784,0.7071067811865475,0.0,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.6321461509858589,0.7223035715298499,0.0006223171260310575,0.10020094460844949,0.0017079853077655134,0.0639695308374663,0.04733297117699031,-0.6082824640769023
165,product_z,local_amplitude_damping,1.1252508915585206,0.09326503146304138,0.0013309437080193832,0.02767042410615951,0.4596886938381588,0.026496518586106202,0.06708150080887915,0.1445563590748054,-0.06640147420908474,0.06324416321820833,-0.15646012596293038,-0.05517438641973268,0.011111155504095067,0.006983501962314176,0.0872937745289272,0.1672326696546524,0.5092877604833734,0.43977608120146156,0.5602239187985385,0.0010139999902999742,0.1286070142961142,1.0,1.387781662582417,0.677994746181271,3.838818769601242e-08,0.602815926695436,0.011111155504095067,0.20717084375434605,0.0017535474587442915,0.0017535474587442915,29.881661721766864,0.43911663910544624,0.1751357178426057,8.710970365122268,0.8548878293501491,1.131429077846957,0.3767205428644376,0.0,1.1235243457436983,0.01991355373894956,0.00016745501345038659,0.9998325449865495,0.9998325449865495,0.9998325449865495,-0.007156072832471246,0.4597433258044405,0.09326503146304137,0.0013307208348228548,0.02766579055491863,0.0013248259293053102,0.14616254725959138,0.6028158883072483
166,partial_psi,pair_zz_dephasing,0.6565472105943903,0.14134083707243153,0.01569395312620541,0.5569642456763526,0.004823733059178936,0.01788010432265419,0.011861120266250592,0.1673797653038615,0.01086747109548329,0.1199728109255682,0.15859643509366292,0.08502120877034476,0.9990168305767501,0.6175061160372816,0.6181138266517335,0.6207354734189835,0.8059579622105043,0.695863481261237,0.304136518738763,1.9971636277615326,1.138593691537371,0.5701053612785515,0.81842551079211,0.770427485620283,0.9133003345965752,0.5835960307530117,0.9990168305767501,0.6717860055883814,0.7789784544859408,0.7789784544859408,1.0000712180613478,0.6709523577983143,0.6709523577983143,1.5972122376405369,0.5363652434476586,0.5700520763513303,0.36387726295153106,0.6817069662136133,0.6688077803882475,0.7064115754203122,0.0,1.0,1.0,1.0,-0.9025005481205078,0.004823733059178936,0.14134083707243153,0.01569395312620541,0.5569642456763526,0.017862525150799637,0.3345949679404055,-0.32970430384356353
167,partial_phi,local_amplitude_damping,1.4433994088757534,0.19962249616560243,0.12058180258313937,0.08645411093318385,0.8089808592773301,0.04305908992873321,0.05379219686793912,0.07955859963232889,0.07986141651687644,0.19469046906328308,0.03656308599538989,0.09701876890698598,0.9816544879636487,0.0,0.0,0.04394326932141882,0.3031871078987712,0.435273862928431,0.564726137071569,1.9472290795562919,0.008098195269365727,0.00415883028575715,1.5307785976574642,0.46976235917226944,0.6550175220195066,0.2636896897252509,0.9816544879636487,0.36829357469715684,0.4839216938146873,0.4839216938146873,2.9218445768207704,0.35731822568491745,0.35731822568491745,4.135029899665685,2.0317246259824553,1.8612779279899445,0.9799220236526724,3.2810537842620224,3.4138024864154293,0.6941345452213041,1.0,0.0,0.0,1.0,1.0,0.9632280036905975,0.19962249616560243,0.0,0.08645411093318385,0.0422691488761713,0.15765765601750764,-0.39132783229425566
168,product_z,thermal_mixed,1.5555049460504704,0.2485879304580751,0.12400765383524265,0.09429941572551011,0.7651192612629208,0.10692745143549544,0.5649823925036205,0.2314149925033613,-0.1749192908062595,-0.134354922027553,-0.03159108912524734,-0.08704020328322244,0.00689762562146861,0.0,0.0,0.027601385071895614,0.36616942329423185,0.2744942909049056,0.7255057090950944,0.0004234809875199291,0.00012156478512403979,0.0015195598140504973,1.9304238342947282,0.5307608758605558,3.4753915584019096e-08,0.3316896363121956,0.00689762562146861,0.15439423165633331,0.0014174613904424894,0.0014174613904424894,31.209255753705705,0.30066805736779073,0.11701468648930856,10.727279116072115,1.591357731636771,2.537979941761857,0.8545778440958293,1.2939489554010104,2.542803747726863,0.01977209286493729,0.999815875411982,0.00018412458801799023,0.00018412458801799023,0.999815875411982,0.9998828452159733,1.5300802420070114,0.2485879304580751,2.28328581734916e-05,0.09428205288443932,0.005346372571774772,0.23301120648484444,0.33168960155828003
169,bell_phi,pair_zz_dephasing,0.6163880927096603,0.12270808073586316,0.12090558717673279,1.5774230574014907,0.07367778560946789,0.004119152201146647,0.03379852525471351,0.20955276484818922,-0.15987440276982903,-0.17075062908019148,-0.1282827945546368,0.04319837390150694,0.9999999874696669,0.44278099766037915,0.4427810032085726,0.45387549023901025,0.7196444798198554,0.5677262163095044,0.4322737836904956,1.9999999900342158,0.8575613809099436,0.4287806925915397,1.1416180652902121,0.6916121681483314,1.0,0.48970319345407354,0.9999999874696669,0.7796539593156521,0.8139320903165778,0.8139320903165778,0.8235133862919994,0.6415529163017416,0.6415529163017416,1.775454451553873,0.8026147064751333,0.07975852070950895,0.742704387590214,1.2058379422911214,1.205239711815409,0.7071067811865474,0.9999999999999996,0.0,0.0,0.9999999999999996,0.9999999999999998,0.07367778560946789,0.1227080807358631,0.0,1.57742305740149,0.004119152149532298,0.41910552707061244,-0.5102968065459265
170,partial_psi,depolarizing,1.1077558278070343,0.0050908911480871556,0.14317260244880714,0.08478537991590974,0.04078808788557221,0.5613586898848518,0.0733013976711792,0.1302243847077267,-0.07743669803764425,0.16030053264221356,0.04124467743250235,-0.06348959004688197,0.8960231109929593,0.0,0.0,0.030400558532472827,0.3705924270057823,0.28783336828654615,0.7121666317134538,1.7054124541964293,0.02758030034888348,0.01617221703818212,1.8996508810110109,0.551227126227006,0.3091277545856053,0.33789458452988197,0.8960231109929593,0.4604677737270401,0.42811056007096204,0.42811056007096204,3.5032842670971096,0.44099840419056,0.44099840419056,3.384645160417423,1.4654416199008413,0.14470360355548728,1.219107693621859,2.477567326076291,2.340258313025423,0.6335840178829883,0.0,1.0,1.0,1.0,0.6687525654274046,0.04078808788557221,0.0050908911480871556,0.14317260244880714,0.08478537991590974,0.5029903596935568,0.24690844302068796,0.02876682994427665
171,partial_phi,local_amplitude_damping,1.424697524866104,0.240281011008674,0.0890472667441445,0.06554052868256159,2.3505074528599232,0.002146397996375393,0.03262025172760768,0.15101684028546417,0.03365412085694278,0.15823814567401198,-0.015687881790546192,0.061047360892283825,0.8302552301998025,0.0,0.0,0.08505771336816388,0.2064459272783364,0.8505401802504446,0.14945981974955536,1.5250984922045103,5.635762219580176e-05,3.6953431194032286e-05,0.49010990157394196,0.26484681073833805,0.19590946997405306,0.11799785718163347,0.8302552301998025,0.18083733712063702,0.21091757050146723,0.21091757050146723,6.411173649019456,0.17812258554192292,0.17812258554192292,7.087155248350954,4.996381632770932,7.295596275566931,3.0978943544044095,6.754948394812721,8.24094690910604,0.587079110840459,0.9999999999999999,0.0,0.0,0.9999999999999999,1.0,3.660641247826723,0.24028101100867397,0.0,0.06554052868256158,0.001782058162581047,0.276399361780719,-0.0779116127924196
172,product_z,thermal_mixed,1.6229103789656842,0.09756843712164082,0.05551867361309759,0.10595961213610344,0.4857973288846672,0.03519383648643398,0.2153689322808069,0.22096676865636977,0.20787112802292476,0.008643088597272107,-0.026019275970661955,0.020149708042521,0.009122335702698312,0.0,0.0,0.043515936058373894,0.5734366594293062,0.4177784516219412,0.5822215483780588,0.0007071584428125251,0.0013904727169438136,0.01738090896179767,1.5543395993678273,0.7330185280665319,8.497690007269073e-09,0.5683607037771258,0.009122335702698312,0.19022309968406695,0.0010581803603659501,0.0010581803603659501,32.090148041702655,0.42953716846762935,0.16397478683835973,9.040212996427217,0.6555995941164314,0.9532289661575286,0.322559824713269,0.49053590947164755,0.9550255339748626,0.012112841225612918,0.9999472607840376,5.2739215962003635e-05,5.2739215962003635e-05,0.9999472607840376,0.9999137064476505,0.9715489981286679,0.09756843712164079,2.9280113176051466e-06,0.10595402390923571,0.0017596918243216993,0.22298250169919367,0.5683606952794358
173,haar_entangled,thermal_mixed,1.2573076193674848,0.1571673747913436,0.20289446684728077,0.0481476049444326,0.9715281137748711,0.1311999729091335,0.9820531360181296,0.03671869823726223,0.03863061444915216,0.11833099519643717,0.14064557379878545,-0.1771271862547525,0.8298687150005206,0.0,0.0,0.025143191467029168,0.2680821870883277,0.25117453719922855,0.7488254628007714,1.524053593248149,0.00039225705959489154,0.00025737747106313445,1.996615501927911,0.37867991026280473,0.32629424202435237,0.20924543678365246,0.8298687150005206,0.3257862332495949,0.34271896267327384,0.34271896267327384,4.469865838008085,0.29554276346587444,0.29554276346587444,5.0622547118356955,2.9533548815694926,2.0041151940710717,1.2827038720049173,4.771277426565357,4.968139265440263,0.7893240952691554,0.3135915112177533,0.6864084887822463,0.6864084887822463,0.6864084887822463,0.39958971845797286,1.0184078842459654,0.15716737479134352,0.13926848437092157,0.033048924748392584,0.10887875292620572,0.06719039715991092,-0.11704880524069991
174,product_z,local_z_dephasing,1.0948795542599346,1.8010781275768386,0.048652980120439615,0.11870056589085508,0.08994538352502213,0.022306832946542354,0.02002036458315933,0.08516920769166135,-0.02377805592095464,-0.12318792148874626,-0.13364837969969492,-0.03681055095167415,0.011624389410298627,0.0,0.0,0.06489715181935822,0.7930654004388152,0.648954481629141,0.35104551837085896,0.001101039040209614,1.362925155290462e-06,1.7036564441130775e-05,0.9944900805041589,0.8540813596429453,5.5023420098911515e-08,0.7157057539038942,0.011624389410298627,0.15104282228170532,0.001921832966880527,0.001921832966880527,29.47073754527599,0.45197174045675587,0.1809989262875828,8.54632088915958,0.30752755539882376,0.42270731052538896,0.19512251569456887,0.29887113071504384,0.42301710304892826,0.021006357801099926,0.9998139942186653,0.00018600578133448102,0.00018600578133448102,0.9998139942186653,0.9998458710062123,0.17986780097430724,1.8010781275768382,9.049735581553343e-06,0.11867848689935169,0.0011153416473271176,0.08615924772763582,0.7157056988804741
175,bell_psi,depolarizing,1.094861011542843,0.17156035904677006,0.10100961700518783,0.014638117276036441,0.09448316386492518,1.203712285833302,0.07819901882164343,0.0012776342440590895,0.06587543697239473,-0.07194776596919676,0.0395416598941692,-0.10644739275882734,0.9999999937348334,0.0,0.0,0.025044630516434074,0.26055534813731496,0.25020131118508915,0.7497986888149109,1.9999999900342158,0.0004899879560615883,0.0002449939792515727,1.9994211432185873,0.34688790094245564,1.0,0.17214866740200382,0.9999999937348334,0.351930780783868,0.4960766685583321,0.4960766685583321,2.8040991672758775,0.27596247006320823,0.27596247006320823,5.1499616068202485,3.38899620052934,0.03256829008656348,3.337431391950846,5.846326377891176,5.834969649646249,0.7071067811865475,0.0,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.7456610189529116,0.09448316386492518,0.17156035904676997,0.10100961700518779,0.014638117276036434,1.203712278291844,0.0025552684801135876,-0.8278513325979961
176,bell_psi,depolarizing,1.038554555578641,0.059620976670003704,0.00013780726041017654,0.009143105240483953,0.028028973202738346,1.2997329143839063,0.06716495486060267,0.11208761037945572,0.13861804905089317,0.16015256159431368,0.12759371790098237,-0.1793915301952872,0.9999999999999996,0.0,0.0,0.02509463473838287,0.2614216031141168,0.2505409331281603,0.7494590668718397,1.9999999900342158,0.0008108285072965238,0.00040541425566839736,1.998444745009564,0.35249300949099915,1.0,0.1671587676102004,0.9999999999999996,0.3403168669343798,0.4931866675229233,0.4931866675229233,2.8274701616389573,0.27167794354117125,0.27167794354117125,5.212551779569735,3.306484246593159,0.24883193713461316,3.7659689839868005,5.6270195624748,5.616870582268674,0.7071067811865475,0.0,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9607264611593489,0.028028973202738346,0.05962097667000368,0.00013780726041017649,0.009143105240483949,1.2997329143839056,0.2241752207589114,-0.8328412323897996
177,partial_phi,local_z_dephasing,0.9365967509402696,1.1791781935705796,0.1623072812606694,0.10136680875331044,0.08839638302621111,0.05657282606674823,0.012957885958870291,0.18076053411047838,-0.0961712505385427,0.1986581532589129,0.11407771133196683,-0.16602470343190853,0.9907453433054092,0.0,0.0,0.05576869695375499,0.4255459056344326,0.3690666576082776,0.6309333423917224,1.9733380651839199,0.37221164139689766,0.1886203119292723,1.6242687616448328,0.31294338775555236,0.7469561871853837,0.22133642103425386,0.9907453433054092,0.3600249552954,0.4382256944553091,0.4382256944553091,3.309382614731249,0.2921575334642649,0.2921575334642649,4.931146241703008,3.9518390559701597,0.19886828827305036,0.8762479226698848,5.753091557886503,5.6995538934501155,0.7005627576496288,0.9999999999999998,0.0,0.0,0.9999999999999998,1.0,0.1003947537246174,1.1791781935705794,0.0,0.10136680875331042,0.05604926398325768,0.3598481915338334,-0.5256197661511298
178,partial_psi,depolarizing,1.4245097125586788,0.08501398502405286,0.09961886089075714,0.06667506095592124,0.08747201645982135,1.2376233390234128,0.04862516475481475,0.11692229137253596,-0.15495559988771868,-0.2103087884944001,-0.05160238476738368,-0.056202929322462104,0.6334082933104461,0.0,0.0,0.025220095903862698,0.27057290256650124,0.25201040480595105,0.747989595194049,1.0183397250853332,0.00019404894491703573,0.00019055423267591286,1.9942126323521652,0.3973896150196889,0.05115840327293943,0.18961595449096852,0.6334082933104461,0.31644608733433843,0.18598492400837718,0.18598492400837718,7.184998697512409,0.2878262327690971,0.2878262327690971,5.438233407563629,2.7295597367606548,2.3895008783910523,2.427966869945736,4.406857132721487,4.363561264201787,0.4478872994596141,0.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,-0.49040351878781374,0.08747201645982135,0.08501398502405284,0.09961886089075712,0.06667506095592123,0.7839208869319956,0.19098184040076066,0.13845755121802908
179,bell_psi,depolarizing,0.7982399034414759,0.08603993445730959,0.051628983384062035,0.0061167508819334505,0.005073140400396982,1.167687908376993,0.05347160462067473,0.14288961835988043,0.11962400933088194,-0.0770827452275119,-0.09309725193325784,-0.04364961392386089,0.9999999891484131,0.0,0.0,0.02583128077826383,0.29349634214257675,0.25469690234271136,0.7453030976572886,1.9999999900342158,0.00723181084381852,0.003615905439926927,1.9869748366500224,0.3753464999673986,1.0,0.20022748293837583,0.9999999891484131,0.36216919717468066,0.5141793453240691,0.5141793453240691,2.6607326240015787,0.30080786662906234,0.30080786662906234,4.805134148941839,2.9955688947581565,1.0811400051241158,1.900779660365296,5.131231314678741,5.123027428374893,0.7071067811865475,0.0,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.32480064735452785,0.005073140400396982,0.08603993445730955,0.051628983384062015,0.006116750881933448,1.1676878957057264,0.28577923516918174,-0.7997725170616241
