instance_id,formula_type,n_vars,n_clauses,alpha,satisfiable,dpll_nodes,dpll_timed_out,solve_time_s,log_nodes,degree_cv,max_degree_norm,literal_imbalance,interaction_cycle_density,backdoor_density,propagation_depth_mean,contradiction_rate_mean,covariance_condition_log,H,B,S,V,R_resp,R_rob,F_MAAT,density_peak,frust_mean,frust_std,frust_q75,frust_q90,frust_q95,frust_q99,frust_max,frust_tail95_mean,frust_tail_mass,frust_gini,hotspot_fraction,hotspot_cluster_frac,hotspot_edge_density,R_tail,R_var,R_cluster,R_sat,F_frust,F_mean,F_tail,F_cluster,F_scale,F_MAAT_multi
135,random,37,160,4.312457012403576,False,69,False,0.003923916956409812,4.248495242049359,0.25564800560086925,1.5416666665478298,0.19591700960083333,0.1740857190137061,0.2702702702702703,0.0,0.0,4.388660162154776,0.47683419314634984,0.691358242049463,0.5395226829375321,0.4610649914088174,0.5336758628365841,0.5336758628365841,3.1289369323719187,0.9905170700800997,0.26638896374392435,0.11439419903351948,0.33274150323735885,0.4406341428531047,0.4804863448924671,0.4987747345111481,0.5005903222610188,0.49806867260842064,0.19595628046853913,0.23909754004325134,0.10810810810810811,0.10810810810810811,0.8333333331944445,0.6754537138757829,0.8919062979747069,0.8055611076677214,0.7858465875639897,0.9639747421626803,0.26638896374392435,0.778862782265176,0.5247747747053304,0.1647104969112434,1.7347370176256742
136,random,35,157,4.476606782295348,False,35,False,0.001978666987270117,3.58351893845611,0.3052750765436065,1.7834394903133326,0.19299097529857798,0.1889322695637092,0.2857142857142857,0.0,0.0,4.711242788126946,0.4591767325612633,0.6757466403524682,0.5371869596117048,0.45716965237280954,0.5215313112580456,0.5215313112580456,3.225352942061555,0.8500499439783906,0.27211017008501065,0.11279341458607207,0.38354971718769926,0.4435053622170195,0.4685716299622758,0.513608633329171,0.5243959003693431,0.5085322723690902,0.2021218112496696,0.23031124050263108,0.11428571428571428,0.11428571428571428,0.6666666665555555,0.680933758761013,0.8933351910748816,0.7956694616416928,0.7851464403186796,0.9675401165656332,0.27211017008501065,0.7759063994392786,0.447619047563492,0.14837035329456863,1.64400597038235
137,random,34,159,4.677421195389962,True,33,False,0.0018314579501748085,3.5263605246161616,0.24599870501324428,1.568134171795982,0.2221880221029177,0.19819669393885486,0.29411764705882354,0.0,0.0,4.662906172538326,0.46173881147185003,0.678728367722947,0.5392659955692648,0.4559514423787084,0.5228017009578785,0.5228017009578785,3.211758496665338,0.5469894996512493,0.28619934573764,0.12542256378531838,0.3581047187160093,0.5011313000720031,0.5102339331874287,0.5157369262344966,0.5158615460213378,0.5156727281624875,0.20975245522150565,0.24187366441913505,0.11764705882352941,0.11764705882352941,0.8333333331944445,0.6621490737461098,0.8821240701312016,0.7903383629814982,0.7728576389517648,1.030641651997783,0.28619934573764,0.8205405101100535,0.5343137254207516,0.17152177914437441,1.8125753604128196
138,random,24,117,4.8951967735044715,True,13,False,0.0004978339420631528,2.6390573296152584,0.147461701352966,1.3675213674278617,0.20039121416412256,0.2551878855860193,0.3333333333333333,0.0,0.0,4.250891509096854,0.4847960969538723,0.7293388224616276,0.5412176926638053,0.4455186581606704,0.5400717336318581,0.5400717336318581,3.078146915046931,0.24731958910742508,0.33079275999825736,0.10889090339973657,0.40078486163391397,0.49230097823054475,0.5105675859251018,0.5728426357703968,0.5908057058813819,0.5517555534661971,0.20178348811587496,0.17445916542112672,0.125,0.125,0.9999999996666666,0.6620028188858429,0.8968282530748046,0.7788007830714049,0.7732711960866474,1.0285018192214483,0.33079275999825736,0.847434775839269,0.6249999998333333,0.13201815928551336,1.935245694956373
139,random,25,129,5.145687054054606,True,31,False,0.0012456249678507447,3.4657359027997265,0.21160250735142866,1.5503875967990706,0.2585922285316127,0.258096172718288,0.28,0.0,0.0,4.614679167689965,0.4643237341910906,0.668953695548635,0.5394380785537986,0.45294503649491547,0.5201007522025809,0.5201007522025809,3.232158194612348,0.06612486833778598,0.3213129964414477,0.12312881474796272,0.40801406779634247,0.5213641284857953,0.5367100075664917,0.5835073796569042,0.5972898268027746,0.5685763952488782,0.20680781564915102,0.20629443778649104,0.12,0.12,0.6666666664444444,0.6507408652746287,0.8841497636960798,0.7866278610665535,0.7677757896170138,1.057030110999608,0.3213129964414477,0.8801656513072315,0.4533333332222222,0.15335020781588493,1.8081621887867865
140,random,32,106,3.3237465740920014,True,11,False,0.00028545805253088474,2.4849066497880004,0.3131418687610575,1.610062892919742,0.3089882339475957,0.16383307573410702,0.28125,0.0,0.0,4.337870217801326,0.4797388176491417,0.6110448411686175,0.5388598616776762,0.45595478391205874,0.5112891456328222,0.5112891456328222,3.3015797533653344,0.04806426377220507,0.27817969441431223,0.11313527447835894,0.36632579602290827,0.46347748461332927,0.46847665667371224,0.490436024383966,0.4982963073235439,0.4856184316145472,0.21352745787208627,0.22912279724962725,0.125,0.125,0.49999999991666666,0.6809777979482003,0.8930298477979682,0.7788007830714049,0.7794862085528638,0.9964811281438971,0.27817969441431223,0.7670765333337168,0.37499999995833333,0.15153402468279187,1.5717902523891543
141,random,38,135,3.556182324325958,True,19,False,0.0005720839835703373,2.995732273553991,0.26562439199227683,1.5950617282454018,0.2664370888560552,0.1554374644144704,0.2894736842105263,0.0,0.0,4.381506383566476,0.4772411803972081,0.6470035768615252,0.539005097059618,0.45714689510433987,0.5206750759858296,0.5206750759858296,3.2285465872818446,0.17992177524177175,0.27460184978617,0.12049174231578183,0.3506539577360915,0.47419851206439584,0.5050199493364721,0.5238023049134479,0.5265512538584033,0.522836457986842,0.19506718522273894,0.2438419981362947,0.10526315789473684,0.10526315789473684,0.8333333331944445,0.6644430198024129,0.8864844076234565,0.8101577349324267,0.781446905591891,0.9864322769746758,0.27460184978617,0.8156878980988808,0.521929824491959,0.1704391817098811,1.782658754086891
142,random,33,122,3.710831309851364,True,18,False,0.00044604192953556776,2.9444389791664403,0.27308739749927374,1.5327868851076993,0.33793348656218425,0.1735657225852884,0.2727272727272727,0.0,0.0,4.317232416658099,0.48092920813282,0.6082247505782413,0.5396088556569375,0.45946921552529285,0.5122326067874521,0.5122326067874521,3.2928165214704856,0.35194733900828545,0.28347484206658463,0.11992555724304539,0.38492016446372423,0.45197626348820696,0.48285560403506184,0.536152898243323,0.5511256713517874,0.5277307133698118,0.21138114455602264,0.2381637849869771,0.12121212121212122,0.12121212121212122,0.6666666665555555,0.6743744955873365,0.8869864639772612,0.7847231940537559,0.7771619683451008,1.0084259823058515,0.28347484206658463,0.803777339295729,0.45454545448989897,0.15691091341907995,1.6987085492712928
143,random,38,149,3.9151020770174543,True,44,False,0.002422042074613273,3.8066624897703196,0.2941217685881124,1.6152125278268947,0.22411935553856088,0.1617647058823246,0.2631578947368421,0.0,0.0,4.755431796201688,0.45685924956154583,0.6613990690230711,0.5388100229798679,0.4617780302649949,0.5186723412622614,0.5186723412622614,3.2443239114951457,0.6623954263489505,0.25186910872587104,0.12219308316532865,0.30642978957156786,0.4366615537762939,0.5143475186160182,0.5413793169229479,0.5531447605312715,0.5372455124119152,0.21701051922295625,0.26412259223198387,0.10526315789473684,0.10526315789473684,0.9999999998333333,0.6603504068299415,0.8849774777524455,0.8101577349324267,0.7793970366924257,0.9969387473250082,0.25186910872587104,0.8392898068832313,0.6052631578114035,0.18901334051448232,1.885435413934988
144,random,25,103,4.108260480201897,False,15,False,0.0006547089433297515,2.772588722239781,0.21329782591522295,1.375404530633058,0.15099326162693139,0.22048315753650205,0.32,0.0,0.0,4.179640393926827,0.48901905308329896,0.7373192465228012,0.541140733299022,0.4506025922189123,0.545663635583869,0.5445293782828444,3.0391669079894004,0.9233692731370448,0.28777197801130144,0.12070099730100112,0.4200024479625465,0.44622152810424637,0.4792668177237641,0.5032727878452214,0.5083535191797215,0.49776866223284644,0.2005944014025381,0.23738506270085025,0.12,0.12,0.9999999996666666,0.6760105668690382,0.8862989257490224,0.7866278610665535,0.7782175321085537,1.0029967533685686,0.28777197801130144,0.7810518119970093,0.6199999998333333,0.1492530946829916,1.8380768845246358
145,random,36,158,4.380136771355472,True,66,False,0.0037552500143647194,4.204692619390966,0.24707875056279321,1.5949367087396251,0.24576889611604363,0.1886260379131774,0.2777777777777778,0.0,0.0,4.7524774119953035,0.45701346164206996,0.6645363280602006,0.5390063077782967,0.4586904610675038,0.5183890383969327,0.5183890383969327,3.2461451126826946,0.9512529952838695,0.28091081656723055,0.1169680275095068,0.3522943063030291,0.4653761293595884,0.49593358719514813,0.5149157008429948,0.5183774793596622,0.5134320814787088,0.19808030334379528,0.2326361185509962,0.1111111111111111,0.1111111111111111,0.8333333331944445,0.6684788740354338,0.8896136358722323,0.8007374029168081,0.7808957832107503,0.9892543078004989,0.28091081656723055,0.8029115134525944,0.5277777777083333,0.16278611005055052,1.7743862177787086
146,random,35,157,4.4962774360056095,False,81,False,0.004168374929577112,4.406719247264253,0.23387353934953956,1.411889596498055,0.2215686760344198,0.18927177049733673,0.2857142857142857,0.0,0.0,4.742613847234297,0.45752907195659676,0.6833194190408479,0.5407848327906957,0.4572576408345625,0.5228789315272672,0.5228789315272672,3.208355111685749,0.8242289964396097,0.28114470763284327,0.12156241401535456,0.39391278867229307,0.46852100768054605,0.4766288532259237,0.5375241801183515,0.5659340199337792,0.5241548437346211,0.20283881023591965,0.2378752245179394,0.11428571428571428,0.11428571428571428,0.9999999998333333,0.67721824466273,0.885535781780144,0.7956694616416928,0.7814283285378538,0.9865273686597751,0.28114470763284327,0.7961006458440792,0.614285714202381,0.1545026277989145,1.846033695478218
147,random,28,133,4.75601863794384,True,9,False,0.0004325000336393714,2.302585092994046,0.22319840112516032,1.4035087718313326,0.2636575305294165,0.23007485689118667,0.2857142857142857,0.0,0.0,4.881753560640627,0.4503615161904454,0.6621843011661112,0.5408665437145923,0.4554526968337163,0.5140371144272918,0.5140371144272918,3.276421941600166,0.4265950926493372,0.31484655569810494,0.12112289340422788,0.41493407328216414,0.493152812536879,0.5141787520195851,0.5716801688312629,0.5896321774194454,0.5563877170709592,0.18266333585572678,0.2112600351136673,0.10714285714285714,0.10714285714285714,0.9999999996666666,0.6604240078433392,0.8859250785538375,0.8071177470053893,0.7787276254950876,1.0003757572327139,0.31484655569810494,0.8456846703991482,0.6071428569761904,0.1482952500691703,1.915969333142614
148,random,29,141,4.874653282832678,True,30,False,0.0015589999966323376,3.4339872044851463,0.2056873449897397,1.4397163119580336,0.20800745609442509,0.21818181818177038,0.3103448275862069,0.0,0.0,4.370903491907294,0.47784567148182566,0.7019143723645026,0.5405137063290434,0.453014943158687,0.5336150949550686,0.5336150949550686,3.1275572577029997,0.27031506343483186,0.29198641838112477,0.12418916975310842,0.37302976041917724,0.48716764115800487,0.5131927449035038,0.5254908443941674,0.5262614721722131,0.5248853511399887,0.18275397968191262,0.2365810427734103,0.10344827586206896,0.10344827586206896,0.9999999996666666,0.6608543448070588,0.8832127479413137,0.8131037598190377,0.7800198999237827,0.9937433824472846,0.29198641838112477,0.8216266620210655,0.6034482756954023,0.16672108825645768,1.88378244435405
149,random,37,189,5.10810352742624,False,41,False,0.003267084015533328,3.7376696182833684,0.21831052300598244,1.3703703702809458,0.18865359808357862,0.20149613899611468,0.2972972972972973,0.0,0.0,4.759129724834509,0.45666637276291444,0.7097319877903868,0.5411898767533772,0.4567959586693617,0.5290197530588759,0.5290197530588759,3.1609031083004795,0.08286186713482598,0.2849613851538691,0.11075550765869019,0.39099945551201876,0.45935311454327,0.48032827609405704,0.49254644858846947,0.4942372965624061,0.49188889659860524,0.1824962944094683,0.21693149566387993,0.10810810810810811,0.10810810810810811,0.6666666665555555,0.6755258385245233,0.8951575813494208,0.8055611076677214,0.7868283206347558,0.9589807885259806,0.2849613851538691,0.7722255739906588,0.44144144138588587,0.14363176604517622,1.64226016657559
150,random,38,126,3.3071542490714285,True,19,False,0.0005747079849243164,2.995732273553991,0.24940791001498386,1.7089947088229052,0.25941200179907664,0.14881993006989752,0.2894736842105263,0.0,0.0,4.23043290007689,0.48600116768616525,0.6560424808095401,0.5379039993742654,0.4546710936301505,0.5253179083521067,0.5253179083521067,3.1950818047730927,0.043120787619840395,0.25966015903764444,0.1181699614729865,0.35116641017277433,0.46202640928615124,0.4816638679254007,0.5101426476733956,0.5211520594960318,0.5062744759519286,0.19855625232668106,0.25388421383015913,0.10526315789473684,0.02631578947368421,0.0,0.6749169104057199,0.8885450213595886,0.9487294800164372,0.8286237580190164,0.7519563042014911,0.25966015903764444,0.7863742548437689,0.02631578947368421,0.1681354490539249,1.2404856524090224
151,random,37,131,3.531923063048705,True,12,False,0.0004458329640328884,2.5649493574615367,0.27631291520041285,1.6005089057017334,0.2759189670671218,0.15958299919804336,0.2702702702702703,0.0,0.0,4.431576204488087,0.47440714559050295,0.6385984170326515,0.5389523505761011,0.4595377381498407,0.5182827414115553,0.5182827414115553,3.247065516907478,0.15953171190180376,0.2713051625487809,0.1287219178065826,0.4075953847999225,0.4612897466500722,0.4923399495112996,0.524659886518414,0.5270370817829074,0.5237354216933332,0.19876291667163665,0.26343790789668065,0.10810810810810811,0.10810810810810811,0.6666666665555555,0.6700886083814029,0.8792184265424287,0.8055611076677214,0.7800261615988604,0.9937112722453495,0.2713051625487809,0.8043606219384158,0.44144144138588587,0.1670770437190758,1.6841842695921585
152,random,34,126,3.7052140516078556,True,17,False,0.0005040409741923213,2.8903717578961645,0.2615705204909333,1.529100528962991,0.2582067394085546,0.17357093265443793,0.29411764705882354,0.0,0.0,4.487226758393249,0.4712964686661979,0.6528068582817688,0.5396446375217238,0.45391583452359,0.5188216322851993,0.5188216322851993,3.241624947628298,0.3444707792339614,0.28514650805220826,0.12635131402715952,0.39773044297045623,0.46491888815061366,0.5059943320485519,0.5282231590595046,0.5388664280842093,0.5227402628952627,0.2081843598939498,0.2490521870824869,0.11764705882352941,0.11764705882352941,0.9999999998333333,0.664013123236483,0.881305177519952,0.7903383629814982,0.7733427452451814,1.028131724754102,0.28514650805220826,0.8221520015517917,0.6176470587401961,0.16567913460671133,1.8906247029509073
153,random,34,134,3.9480988630891827,True,28,False,0.0013328340137377381,3.367295829986474,0.24051008884078912,1.6069651739934407,0.21203202489741074,0.1741490916683704,0.2647058823529412,0.0,0.0,4.60029143286514,0.46510051795621793,0.6868017720369669,0.5388898461624285,0.46321606007322147,0.5289166998364492,0.5289166998364492,3.1659413934972274,0.7140158373288202,0.2663410551160165,0.11433066425808024,0.3589070176996929,0.4562310548064729,0.48198643540646463,0.5051798733039659,0.5096789552839925,0.5028621644051643,0.21488405638618774,0.22747359648913235,0.11764705882352941,0.11764705882352941,0.6666666665555555,0.6747700087590409,0.8919629668412643,0.7903383629814982,0.780617984415923,0.9906775359706057,0.2663410551160165,0.7882973861549945,0.45098039210130714,0.15568044122868677,1.661299274601005
154,random,33,138,4.190352447551221,True,7,False,0.00046970800030976534,2.0794415416798357,0.2220909084648593,1.4347826085812856,0.2194065193865704,0.19005052467932568,0.30303030303030304,0.0,0.0,4.38891161012907,0.4768199005899952,0.6888016964962221,0.5405617574816739,0.45581367073067586,0.5309805859757611,0.5309805859757611,3.1472656576813023,0.9833439369369181,0.28572734485353246,0.11134987339124454,0.3914169312544208,0.44724325363510586,0.47136320362107476,0.49280963157957164,0.4963416373513003,0.4908228783329743,0.20122279359483533,0.22252116619842988,0.12121212121212122,0.12121212121212122,0.8333333331944445,0.6796418433864365,0.8946256884429475,0.7847231940537559,0.7814106408645927,0.9866179099039996,0.28572734485353246,0.7680737178095693,0.5378787878093434,0.14397910566884128,1.7356589561412865
155,random,36,152,4.212492734361719,False,45,False,0.0028913329588249326,3.828641396489095,0.2734817064366531,1.578947368296399,0.2122578234764215,0.17556411667580707,0.2777777777777778,0.0,0.0,4.632273661411963,0.4633773391454006,0.6751982692817067,0.539161197204688,0.4582168100978649,0.5233742800299032,0.5233742800299032,3.207574397120964,0.9922155666683444,0.26997622420238393,0.11436937362539518,0.3430614179844529,0.44344223551936895,0.4658364106651117,0.5563195602659298,0.6007175299878289,0.5372918589565446,0.20408416824184933,0.2302312852974011,0.1111111111111111,0.1111111111111111,0.6666666665555555,0.6822043665474635,0.8919284401874064,0.8007374029168081,0.7868854965550031,0.9586901338006009,0.26997622420238393,0.7950172328585389,0.44444444438888886,0.15660216652165,1.6660400679714615
156,random,28,126,4.516397685716023,True,18,False,0.000726875034160912,2.9444389791664403,0.26817620945048826,1.481481481371742,0.2508036194883749,0.21895346033271787,0.2857142857142857,0.0,0.0,4.605973601048837,0.4647934313338478,0.6548030058637568,0.5401072819633552,0.4567023305572032,0.5180058026038741,0.5180058026038741,3.2470628185930512,0.7964182481405274,0.30102331206360633,0.12973667073100872,0.3955190989248276,0.5062274779204984,0.5133041252868497,0.5345082657739761,0.5422214441741253,0.5279377804701453,0.18609494905802965,0.2406277515064985,0.10714285714285714,0.10714285714285714,0.9999999996666666,0.6608057054033658,0.8783266895957428,0.8071177470053893,0.7766444686925849,1.0110904051474252,0.30102331206360633,0.8270819954383452,0.6071428569761904,0.1661582201286328,1.901406384606775
157,random,24,113,4.6983006490488695,False,21,False,0.0008929999312385917,3.091042453358316,0.22416938278015708,1.4159292034395803,0.1812781512999527,0.2417091836733923,0.2916666666666667,0.0,0.0,5.030315257194259,0.4429524203834728,0.7123579547091847,0.5407454564606363,0.4531966549686334,0.5229345676497847,0.5229345676497847,3.2080023364479975,0.5141747800093505,0.30441038358179956,0.11558804040703137,0.392377993800263,0.4925623499657112,0.5124624853928811,0.5236584521509478,0.5267812847012886,0.519992518287504,0.21191882942699847,0.20982425443946373,0.125,0.125,0.9999999996666666,0.6611734239082547,0.8908421386799775,0.7788007830714049,0.7712245397382137,1.0391028587526883,0.30441038358179956,0.8272714188251046,0.6249999998333333,0.14947000555550005,1.9061518077957376
158,random,27,132,4.902099948247599,False,29,False,0.0013732080115005374,3.4011973816621555,0.26891271739528394,1.4999999998977274,0.2134780767754767,0.2162937464141663,0.2962962962962963,0.0,0.0,4.844165011771999,0.45227559579404186,0.6760383438201648,0.5399272704506278,0.4538647619357856,0.5177264061411954,0.5177264061411954,3.2495542220800564,0.2398827377718291,0.3046161346125718,0.11515067826583547,0.4269281714138402,0.472677956510374,0.512656565184182,0.5322940540881864,0.5337769897578211,0.5309251903931391,0.18706413518012444,0.2075513208409825,0.1111111111111111,0.1111111111111111,0.9999999996666666,0.6610885927555138,0.8912318445202965,0.8007374029168081,0.7784788621693141,1.001653755131969,0.3046161346125718,0.8255696260233063,0.6111111109444445,0.1416064462680382,1.8829033178483607
159,random,25,129,5.159651454575645,False,29,False,0.0013517501065507531,3.4011973816621555,0.2260944997706901,1.4857881135991093,0.17610630101011462,0.24585259722593258,0.28,0.0,0.0,4.951270917870894,0.44686391873294135,0.7150472057783995,0.5400654081102705,0.45440033398344665,0.5255929709137535,0.5255929709137535,3.188977752449292,0.06065597166223792,0.3009707097457928,0.13874671607276157,0.4495154779392605,0.5157739023213085,0.5267445410402668,0.583294279428442,0.6003481477347506,0.5648192554299413,0.21878537811633883,0.2481392626029948,0.12,0.12,0.6666666664444444,0.6549884234848073,0.870448471147009,0.7866278610665535,0.7654473757273776,1.0691792396065225,0.3009707097457928,0.8730880252835724,0.4533333332222222,0.16473057676399214,1.7921226450155796
160,random,35,116,3.3240052106723583,True,14,False,0.0003812079085037112,2.70805020110221,0.3216080862013944,1.709770114770569,0.24191456533095115,0.16077251065960352,0.2571428571428571,0.0,0.0,4.23427559456435,0.4857743652204815,0.6427995206445682,0.5378965209279256,0.458419791397076,0.5231077634583217,0.5231077634583217,3.211960217895759,0.048144920875828764,0.2631697105234212,0.10858916126080616,0.34631496791265326,0.4320770529162713,0.4685868083764707,0.4916273695086837,0.4966521905367125,0.48926274784843493,0.20430483474324773,0.2321693137611578,0.11428571428571428,0.11428571428571428,0.6666666665555555,0.6809267210465443,0.8970989047815996,0.7956694616416928,0.7862448211254975,0.9619482260600314,0.2631697105234212,0.7654767018166245,0.447619047563492,0.1545787504765315,1.6308442103800693
161,random,25,87,3.479318573295031,True,10,False,0.00026008300483226776,2.3978952727983707,0.31136014792282063,1.8199233714731875,0.23942337192190707,0.19185220274742215,0.28,0.0,0.0,4.382341379691373,0.47719364063257413,0.6473453523347676,0.5368362504804463,0.4569966680191796,0.5206923995788221,0.5206923995788221,3.2324454171524075,0.12119788644742067,0.2726578618274139,0.12185212521554199,0.3637899434362914,0.42989210864696537,0.5189294173768619,0.5543072059212257,0.5584979179954872,0.5497672678407759,0.22446228270734675,0.2422990361874109,0.12,0.12,0.9999999996666666,0.6583584388845172,0.8852792693050582,0.7866278610665535,0.7710881136330341,1.0398105031076739,0.2726578618274139,0.8521985910143115,0.6199999998333333,0.17066601380070182,1.9155224664757606
162,random,28,105,3.7517288173379417,True,7,False,0.00030099996365606785,2.0794415416798357,0.2198283761996859,1.51111111097679,0.2727411127336738,0.19465304896359428,0.2857142857142857,0.0,0.0,4.422333731205664,0.4749277489657723,0.658139491686656,0.5398193211277565,0.45938721036895397,0.5236504312571423,0.5236504312571423,3.2042445091655707,0.40880063615171025,0.28344091548934036,0.10576555629372658,0.3754579690655965,0.42430673843389205,0.48161947699601293,0.5026795081969068,0.5070631639074917,0.49894528296196394,0.1842673792261258,0.2054403008505008,0.10714285714285714,0.10714285714285714,0.6666666664444444,0.674937131649688,0.8996355372437858,0.8071177470053893,0.7884163226210594,0.9509159966640733,0.28344091548934036,0.7790260759009978,0.44047619036507935,0.14073090721593554,1.643674088971353
163,random,28,111,3.953571549873514,True,11,False,0.0003402919974178076,2.4849066497880004,0.19375770060759437,1.3453453452322233,0.2664331699811871,0.2050438596490666,0.2857142857142857,0.0,0.0,4.480682475081841,0.4716601537379689,0.6703844416055881,0.541434303483649,0.4582747222696317,0.5252422735680127,0.5252422735680127,3.189116131058182,0.7224313022997749,0.2971317924014675,0.11586895047762963,0.36856063435185427,0.4692779113792399,0.5032421231651356,0.5532658347818533,0.5672059869386316,0.5413908903520053,0.18788181774134294,0.21346066907159056,0.10714285714285714,0.07142857142857142,0.3333333332222222,0.6652288307983684,0.8905919272970031,0.8668778997501816,0.8008218537444649,0.8884670408228197,0.2971317924014675,0.826845494991398,0.23809523803968252,0.1537885596526463,1.5158610850851943
164,random,28,116,4.155913199332508,False,31,False,0.0013568330323323607,3.4657359027997265,0.2548252790300182,1.609195402169375,0.18032886935639209,0.210848178675828,0.25,0.0,0.0,4.238602923996516,0.485519212043735,0.7014853653743426,0.5388682582500527,0.4628233779038503,0.5401902909027719,0.5398594789803683,3.0822319776381506,0.9631808701491135,0.27162127014652376,0.12943715890450977,0.29920529359534564,0.5197292912181368,0.5303477586674397,0.544987724900349,0.5495148356988264,0.5411312971831274,0.2114489899191541,0.24708042037579325,0.10714285714285714,0.10714285714285714,0.9999999996666666,0.653446247322737,0.8785897982269129,0.8071177470053893,0.7738277629287701,1.02562382948563,0.27162127014652376,0.8557038685974027,0.6071428569761904,0.19095336165297583,1.925421357373093
165,random,25,107,4.2740853915515675,False,37,False,0.001346791977994144,3.6375861597263857,0.24299065418668295,1.479750778700954,0.24242186638175844,0.22786006933494238,0.28,0.0,0.0,4.4551060901515775,0.47308690835460476,0.667828056638675,0.5401241116026058,0.45660785067959586,0.5244647713201684,0.5244647713201684,3.1974643984382825,0.9993132613452713,0.3044884501200478,0.1137720004498862,0.3974075389330842,0.4775820628616212,0.5037924764618282,0.5253492751768334,0.5305650838064144,0.5196988158281208,0.20007718805301505,0.20773203897183956,0.12,0.12,0.9999999996666666,0.6649853724184287,0.8924614134881749,0.7866278610665535,0.7757532818378963,1.0156829753238692,0.3044884501200478,0.8164864110634987,0.6199999998333333,0.14518060134834143,1.8861554623652215
166,random,24,108,4.508810373830083,True,5,False,0.00024258391931653023,1.791759469228055,0.28847707270820966,1.5555555554403293,0.19474572660808445,0.2330985915492137,0.2916666666666667,0.0,0.0,4.7423596268610355,0.45754237651239354,0.680490954215172,0.5393879551427272,0.4531914893531188,0.5206091640501505,0.5206091640501505,3.2283429238487464,0.8070593732640391,0.30653774024194247,0.1315175402215411,0.43920415215785563,0.5170739803852229,0.5269241162659432,0.5332663818524249,0.5348670491377973,0.5313873376478574,0.21532497751810742,0.23815498590119932,0.125,0.125,0.6666666664444444,0.654911393007189,0.8767638963699421,0.7788007830714049,0.7647107482462758,1.0730304888353686,0.30653774024194247,0.8473885515716824,0.4583333332222222,0.16008113098673077,1.7723407560225777
167,random,25,118,4.718289857282312,False,15,False,0.0006981249898672104,2.772588722239781,0.2980727994566991,1.9067796608822896,0.25182952992770974,0.24290677475383818,0.28,0.0,0.0,4.7067829683063405,0.45941193372574524,0.6447731832489402,0.5360031656888617,0.453394865387568,0.5121084541023457,0.5121084541023457,3.300490609863696,0.4832364095851245,0.30269735071847526,0.12091863375340826,0.3759153110380567,0.49787025258685697,0.5444033336450513,0.5589280295079766,0.5601038175530484,0.5576542591258153,0.21361354893024911,0.21163501346547942,0.12,0.12,0.9999999996666666,0.647499249849346,0.8861060557835789,0.7866278610665535,0.7670637033115444,1.060741698347278,0.30269735071847526,0.877270735631602,0.6199999998333333,0.16218324442335041,1.9621513306067608
168,random,26,127,4.903476973747381,True,35,False,0.0011946250451728702,3.58351893845611,0.28386527522986077,1.5695538056671696,0.17191468769917373,0.22749218971876528,0.2692307692307692,0.0,0.0,4.882899276310174,0.45030342859651806,0.6961906983977749,0.5392522345663365,0.4580835200429306,0.5236720313032192,0.5236720313032192,3.205130580573405,0.23841681368992906,0.2885743693097473,0.11631821621388269,0.3662355000735491,0.48647326255995427,0.5084501747659455,0.5218094448426924,0.5244305628549677,0.5191883268304173,0.20396543022641458,0.2212841242616217,0.11538461538461539,0.11538461538461539,0.6666666664444444,0.6629320720886006,0.8901919047240312,0.7939226578179512,0.7766826834774551,1.0108935900210225,0.2885743693097473,0.8203462547438953,0.44871794860683756,0.15823557572629407,1.7158741483867743
169,random,24,122,5.101511743834538,False,25,False,0.0010241249110549688,3.258096538021482,0.25694684032214005,1.5737704917000805,0.1942373963608283,0.2493005906122943,0.2916666666666667,0.0,0.0,5.099595439341797,0.43957998206229404,0.6919367764266305,0.539211364908544,0.4507710662271451,0.5156481346104608,0.5156481346104608,3.2669702556266094,0.08611985523672659,0.30838201475774446,0.11935232916970144,0.3777613298043719,0.4889318465491501,0.5218832969297755,0.5396802666948461,0.5433627124047425,0.5353573956440982,0.21099483877023323,0.21649073316609635,0.125,0.125,0.9999999996666666,0.657080606651893,0.8874950552745673,0.7788007830714049,0.7686647942581066,1.0524012057330743,0.30838201475774446,0.8444721399697569,0.6249999998333333,0.1583046981595801,1.9361588527204148
170,random,32,108,3.383333389296091,True,12,False,0.00035195890814065933,2.5649493574615367,0.2768847097505028,1.679012345513184,0.20854737580400873,0.17738063483590893,0.28125,0.0,0.0,4.368280722605037,0.47799543688763885,0.6762353422741724,0.5381933255245906,0.45575501391202283,0.5281423864635506,0.5281423864635506,3.173094873920319,0.06986680508110167,0.272955255336668,0.12629517297409337,0.3784935426536515,0.4599309276556305,0.46839794949740843,0.5170398721337025,0.5386742270044755,0.5037801062451641,0.22162181825583985,0.25675034521131,0.125,0.125,0.8333333331944445,0.6810142988433565,0.8813546563095732,0.7788007830714049,0.7760882432533732,1.0139561937498143,0.272955255336668,0.7823233401282197,0.5416666665972223,0.16467633003105192,1.7616215920931617
