r_kpc,v_obs_km_s,v_baryon_km_s,v_dark_residual_km_s,residual_fraction,rho_residual_norm,slope_dlnv_dlnr,H,B,S_eff,V,R_resp,R_rob,structural_dark_support,structural_warning
12.756485355648536,203.75340499700306,112.25267668157095,170.04348451409552,0.6964825526967169,0.08120340178505744,0.03122363012431606,0.9999999999999825,0.969721766247199,0.8756795639356125,0.6534028043684987,0.8589002173638584,0.8589002173638584,0.3908714485884587,0.10134199335927888
12.871966527196653,203.80967858384875,111.20616444309731,170.79687958012153,0.7022799277101837,0.07985059889252874,0.030075773554756324,0.9999999999999825,0.9708023678190529,0.8809176337822224,0.6563635690242795,0.8605149732346218,0.8605149732346218,0.3966552028399068,0.10090368313945138
12.98744769874477,203.86341187768116,110.163170492158,171.53532163821188,0.7079923184420651,0.07851634581526984,0.028968145906958398,1.0,0.9718473832040494,0.8861572370353366,0.6592753164799758,0.8620946736006145,0.8620946736006145,0.40239291317891446,0.10046424310072045
13.102928870292887,203.91471955199023,109.12400435789348,172.25900418516667,0.7136195047973196,0.07720077886996209,0.027899437231894808,1.0,0.9728578144696457,0.8913896771216697,0.6621370567186068,0.8636393500605044,0.8636393500605044,0.4080816134881664,0.10002450310450754
13.218410041841004,203.963711103694,108.08896320847884,172.96812272701365,0.7191613403918967,0.07590400738868057,0.026868375140679746,0.9999999999999825,0.9738346454218159,0.8966061526415953,0.6649478158952745,0.8651490362183646,0.8651490362183646,0.4137183894523893,0.09958528413654189
13.333891213389121,204.01049108681866,107.05833221058249,173.66287449473325,0.724617749680634,0.074626115128966,0.02587372399131027,1.0,0.974778841307442,0.9017977613801327,0.6677066391809552,0.8666237685867448,0.8666237685867448,0.4193003825521032,0.0991473968986924
13.44937238493724,204.05515933562972,106.03238487922262,174.34345817470077,0.7299887251177942,0.07336716164137023,0.024914284077112825,1.0,0.9756913485701422,0.9069555050708527,0.6704125935789645,0.8680635874789763,0.8680635874789763,0.4248247940444363,0.09871164043217263
13.564853556485357,204.09781117769063,105.01138341824102,175.010073653237,0.7352743243537458,0.07212718359403275,0.023988890820533015,0.9999999999999825,0.9765730946540734,0.912070294913607,0.6678206100870078,0.8672045030503135,0.8672045030503135,0.4258245960127965,0.09998342144730867
13.680334728033474,204.13853763730373,103.99557905160503,175.66292177468253,0.7404746674710198,0.07090619605398787,0.023096413972155005,1.0,0.9774249878538,0.9171329578451074,0.6645564990586489,0.8660409924737185,0.8660409924737185,0.4261677326740046,0.10148425995387807
13.79581589958159,204.17742562976716,102.98521234574706,176.30220411242874,0.7455899342626686,0.06970419372516055,0.022235756815007335,0.9999999999999825,0.9782479172081716,0.922134243559963,0.6614110268869178,0.8649150503946438,0.8649150503946438,0.4265254223418369,0.10295751917731975
