instance_id,family,theta,phi,T,gamma_z,gamma_x,gamma_y,gamma_m,gamma_p,hx,hy,hz,pointer_axis_x,pointer_axis_y,pointer_axis_z,pointer_robustness,fidelity_retention,probability_stability,purity_final,purity_loss,coherence_loss,entropy_final,decoherence_time_frac,H_stationarity,B_pop,B_stat,S_coh,V_align,R_resp_pop,R_rob_pop,F_scalar_pop,R_resp_stat,R_rob_stat,F_scalar_stat,lindblad_norm0,dpdt_norm0,purity_decay_pressure,h_misalignment,channel_conflict,damping_pressure,excitation_pressure,decoherence_pressure,coherence_exposure,transverse_hamiltonian_pressure,pointer_alignment_loss,B_stat_gain
1647,thermal_relaxation,1.531453256025521,5.32810380020049,1.3497494258861897,0.3205559289421561,0.04997437019986817,0.10890129600569567,0.6180804574788549,0.7486572334883954,0.4554115148304602,0.045660803714437204,0.3554541443485985,0.08145062455207344,0.17749255345728265,0.9807457311797441,0.6713344226775355,0.5001270253892568,0.9836261390732957,0.5133450753816914,0.4866549246183086,0.8647265581235881,0.9806605546095158,0.325,0.4326381677141597,0.9407945292263843,0.44644730391911747,1.0,0.05920547077361574,0.2888420936132714,0.2888420936132714,4.967500513831,0.22529538277263858,0.22529538277263858,5.961371699070046,1.3114003216209336,0.36283991379602243,1.4692176691634553,0.7336261513090901,0.2596899422103669,0.33479078115639543,0.40551927663323767,2.4918659341573726,2.4918659341573726,0.7336261513090901,0.9407945292263843,-0.4943472253072668
1648,mixed_zx,3.0294186651520327,0.48268456751776223,1.0121969396121033,0.5602499739309954,0.3811539075311998,0.196525492834128,0.3147602656538709,0.06568664693873437,0.15928909628657612,0.06502035620699266,1.1650925585460261,0.40206457705318405,0.20730717328420484,0.8918339597615449,0.560724958889783,0.5329544545278835,0.624745786309743,0.5039113761162082,0.4960886238837918,0.9560332704462535,0.9943496967577448,0.3333333333333333,0.42932662212380096,0.1644070210253339,0.31904471822191477,1.0,0.8355929789746661,0.3892551082884958,0.3892551082884958,3.7740813784469647,0.48552476529491734,0.48552476529491734,2.890099929729888,1.3292289563903152,0.7545557220237205,1.786415463353424,0.31799850995989865,0.6310203348591412,0.2073005672909103,0.04326111221678565,1.5368958308697822,1.5368958308697822,0.31799850995989865,0.1644070210253339,0.15463769719658088
1649,depolarizing,1.1043564025258719,1.6800482112686395,1.2384923689559855,1.1302672740763011,0.8611285961048936,1.140264683600443,0.04518460066110848,0.010980709833620966,-0.5682453124182059,-0.10782351656104819,0.4059890747771391,0.4662014517130167,0.6173213306771399,0.6336959689880322,0.5387981979023136,0.5024813276176203,0.6072987397277997,0.5000198345918245,0.49998016540817547,0.9904598624193748,0.9999713845435428,0.2,0.25058032424124027,0.21233435152263358,0.15880764675387354,1.0,0.7876656484773664,0.3473519256382706,0.3473519256382706,4.2296672708571705,0.31529718564422066,0.31529718564422066,4.616958552158452,2.9907363159019367,1.9466236651881705,4.010510487458577,0.9944712443554237,0.6423064708951683,0.01417411194445777,0.003444576429449705,3.948098006590649,3.948098006590649,0.9944712443554237,0.21233435152263358,-0.053526704768760036
1650,z_dephasing,2.544104757595915,3.803639701965289,0.6231180142606045,1.331187036458416,0.029511823397697035,0.06556189104150148,0.020801592329982823,0.032872692639350595,-0.25806279927057746,-0.1569376313275494,0.9148926611839067,0.022038099658691985,0.0489586654512735,0.9985576454269748,0.8069961999373761,0.7671119249082484,0.8977030310163031,0.7282945108503063,0.2717054891496937,0.6317568592291976,0.639412071113847,0.48333333333333334,0.3940106095168318,0.14773103768391604,0.615098578473752,0.9999999999999989,0.852268962316084,0.3674391652474357,0.3674391652474357,4.004790041674352,0.5911210669421996,0.5911210669421996,2.1029377254095643,1.5380027233943834,0.1307659901284608,1.0406391062931535,0.35637324673880894,0.10050981691324323,0.014055746924317963,0.022212253808744045,0.9221741808464209,0.9221741808464199,0.35637324673880894,0.14773103768391604,0.467367540789836
1651,x_dephasing,2.193666840026004,3.473430947926302,0.5342829971307385,0.14447998562962142,0.7879998738991715,0.09799589023956018,0.07764125203760108,0.07340448018940811,-0.25862787858191943,0.05320776830173521,0.908144441754539,0.9653630630392497,0.12005282729147324,0.2316494661742205,0.679581760196108,0.6819729869450287,0.7004461484210533,0.6229274318415001,0.3770725681584999,0.0736509464067393,0.8145601643748205,1.0,0.4164103373420901,0.09179693450530846,0.4197961173950975,1.0,0.9082030654946915,0.3262202238604,0.3262202238604,4.480730367638808,0.5414781807460687,0.5414781807460687,2.453810028929535,1.4014773657707695,0.4944815906910659,1.1232730228193752,0.9993943431032508,0.33306343909913705,0.0657129415031106,0.062127080465121436,0.6312668386282623,0.6312668386282623,0.9993943431032508,0.09179693450530846,0.327999182889789
1652,amplitude_damping,1.2926047966288008,4.034804244590008,0.8913557008904817,0.22813676468284155,0.026261166694701243,0.06412329497866197,1.8439531919353225,0.05639071097872786,0.3979585332706008,0.16270413958509786,0.24741064142876537,0.012823544319376368,0.03131193387646521,0.9994273958162269,0.7722921058976695,0.7326253864536635,0.8225578162549061,0.7872278465441376,0.21277215345586242,0.520111727675085,0.5323307093766838,0.875,0.4529880643316432,0.7567271552106004,0.45122785980975155,0.9999999999999999,0.2432728447893996,0.4368911397788662,0.4368911397788662,3.3122848908136535,0.36772692741002033,0.36772692741002033,4.001658644160215,1.2075636837704324,0.4256487043980979,1.0425080226142536,0.8547472517669648,0.14355141384668368,0.8310343731701539,0.0254142129831624,1.9777980825712729,1.9777980825712727,0.8547472517669648,0.7567271552106004,-0.30549929540084886
1653,thermal_relaxation,0.12228544125158951,5.173648984724043,1.5586103438203047,0.029146961224777803,0.08114262342442367,0.04155826438027057,1.9255554263600476,0.1750876649159328,-0.0010729468255751273,0.18083022683782246,1.0236931311851218,0.043204015877494624,0.022127506338251987,0.9988211984511082,0.854423729804077,0.8609154508675904,0.875860115983353,0.7827664251740551,0.21723357482594485,0.11877568097631067,0.5407234248302757,1.0,0.6301874992121498,0.00870902052009026,0.5630166483225544,1.0,0.9912909794799097,0.1758787690305618,0.1758787690305618,6.951841322031694,0.7058797530652182,0.7058797530652182,1.393241509051581,0.586829318655454,0.28440005094788123,0.592418029811263,0.15826089339962646,0.0674133007177109,0.85485601376645,0.07773068551583906,3.5107556790774637,3.5107556790774637,0.15826089339962646,0.00870902052009026,0.5543076278024641
1654,mixed_zx,1.0241117724507243,2.904734780543698,0.7894806874341285,1.2897385536572983,1.2437997064264814,0.11916698750976557,0.306616026747344,0.10375353122144808,-0.3931610221362336,0.015736252996085796,0.9341220926525338,0.624819771916059,0.05986324773278649,0.7784707086291991,0.674396473611413,0.5502009102478512,0.9230940709848129,0.5080872909520194,0.49191270904798057,0.8831714981719888,0.9883008473659719,0.30833333333333335,0.29075964955153505,0.8978420513808918,0.48447067673593686,0.9999999999999999,0.10215794861910821,0.2987689179009288,0.2987689179009288,4.832339415025164,0.24323417745426168,0.24323417745426168,5.654922423833177,2.4392667673880837,0.00031083889299265977,3.0385335309376815,0.879447904553859,0.5789399098993228,0.10010073086708163,0.033872346515877255,2.4182384032364617,2.418238403236461,0.879447904553859,0.8978420513808918,-0.41337137464495494
1655,depolarizing,2.600259991271858,4.4397700220452245,0.9371750835146818,1.3782479636232496,1.1335191111859888,1.2116101018884415,0.15113815312987008,0.05255158891552685,0.048321664588446195,0.10610051315607012,0.9806639883415468,0.5059087329788561,0.5407620616730727,0.6720362687763335,0.511226553196167,0.4954444451281256,0.5385571434761546,0.5000622027696677,0.49993779723033227,0.9818424072625351,0.9999102585118941,0.20833333333333334,0.21668962024049335,0.08550673980523471,0.13018030513482387,1.0,0.9144932601947653,0.25684610757720555,0.25684610757720555,5.437112704341089,0.2954753807141754,0.2954753807141754,4.876679036633799,3.614895715309982,2.4583204656307736,5.042893128818909,0.6612243421819688,0.6490388393917961,0.03848626882436619,0.013381892899092404,3.6803492676345044,3.6803492676345044,0.6612243421819688,0.08550673980523471,0.04467356532958916
1656,z_dephasing,1.0183755984410667,4.9491323136396055,1.2773017566523024,0.9322061876731349,0.23655317070282367,0.006356803263127353,0.10415002803193603,0.028130469103960287,-0.09866179117972096,-0.02199288353940604,0.4721473287966627,0.2251402830220441,0.006050109079171443,0.9743075741986633,0.6857911013424679,0.5801538177511641,0.8918294360385502,0.5571592656892879,0.44284073431071214,0.9440277483432601,0.9158888429000962,0.2,0.37950440500943844,0.4487894723993824,0.5981958259281484,1.0,0.5512105276006176,0.45449139169533787,0.45449139169533787,3.154305221845207,0.500179514933616,0.500179514933616,2.7711528596020365,1.6350155276198433,0.011441985878617118,1.8537411561498287,0.42233749199409365,0.28697524095303995,0.07966214945168772,0.021516399719245585,1.669940049022366,1.669940049022366,0.42233749199409365,0.4487894723993824,0.14940635352876597
1657,x_dephasing,1.838390077401798,1.9260049791115859,1.435973489156233,0.1604805993188415,2.7771628519749143,0.12192332298321268,0.13305533135409867,0.07675092094496563,-0.6200631609443965,-0.08653142405609504,0.7146569107184496,0.9947295558863098,0.04367073138581999,0.09276840985191265,0.6456061304224846,0.5043858442892346,0.9057939813438158,0.5092354320502123,0.49076456794978773,0.9591324580947391,0.9866347645352627,0.075,0.18296320119668802,0.681317757157857,0.24185591746821006,1.0,0.3186822428421429,0.3412115899523932,0.3412115899523932,4.301009981535948,0.2415976900706979,0.2415976900706979,5.681925493943621,4.46557992787296,0.6224168564871974,5.399598329566702,0.8121963991440186,0.15055185525940062,0.040697506912931204,0.023475730765111925,4.694732992469257,4.694732992469257,0.8121963991440186,0.681317757157857,-0.43946183968964697
1658,amplitude_damping,0.22308821314657398,2.1313971140162726,1.557479905979311,0.2692430509768928,0.03946016734398042,0.07023847676519539,0.4649843408789268,0.0011634754473435827,0.07680019014084657,-0.22312728944570173,0.2599912873894041,0.053460823948593694,0.09515942514963306,0.9940254645168446,0.8118278882559631,0.819509497239361,0.8191450163469637,0.7691492260989684,0.2308507739010316,0.0,0.5660300906714093,1.0,0.6991743693098439,0.01906561505024773,0.730026671969619,0.9999999999999956,0.9809343849497523,0.23559103449954744,0.23559103449954744,5.782631521327999,0.7940625761840777,0.7940625761840777,0.9223720374940809,0.4302583788749314,0.1425314000222433,0.2421433282103359,0.726395424269331,0.4484042104698819,0.5502190413496071,0.0013767481805110476,1.3162099329343395,1.3162099329343335,0.726395424269331,0.01906561505024773,0.7109610569193713
1659,thermal_relaxation,0.04495245075933415,0.6952840076495654,0.7835197893746274,0.3200810773313156,0.18448012291983865,0.06833683395340857,1.0708811373218496,0.368254389469766,0.5778027977030326,0.08277235816046397,0.9127112267022394,0.14866146350872128,0.055068554737902925,0.9873536466466935,0.6964217854808773,0.705989986733748,0.7161487112886378,0.6184982877532004,0.38150171224679963,0.0,0.8215546587177288,1.0,0.459083032033474,0.006928784200762261,0.3723305714519251,1.0,0.9930712157992377,0.14672683745583553,0.14672683745583553,7.676730662423282,0.5536901242571648,0.5536901242571648,2.3646003640175595,1.1782551961691432,0.6255182596628519,1.2421395610057369,0.4027924470469978,0.284735824183987,0.5322382081630992,0.18302596765291373,1.5764681120047594,1.5764681120047594,0.4027924470469978,0.006928784200762261,0.36540178725116285
1660,mixed_zx,0.4505009964996148,5.8098091313387625,0.9493417979008659,1.8309547881036328,1.1607715538813244,0.09790800667745367,0.1653599406381734,0.12593677892512722,-0.6623376856617047,-0.02919656780337322,1.0193306963621682,0.5130338695294526,0.04327304830626906,0.857276905093051,0.5240911556572345,0.5201718236166569,0.5392528347005573,0.5017783446914066,0.4982216553085934,0.839658943331993,0.9974328679191594,0.08333333333333333,0.25808058668918105,0.03802534856835993,0.22497142806724998,1.0,0.9619746514316401,0.2113476337386179,0.2113476337386179,6.217003788183484,0.3822511290993056,0.3822511290993056,3.84670992011492,2.874758705521498,1.1829039732856437,3.0834312954517307,0.898899027873976,0.45844657844197056,0.0489095865299798,0.03724914125134561,3.2096591789832263,3.2096591789832263,0.898899027873976,0.03802534856835993,0.18694607949889006
1661,depolarizing,2.392611765051294,3.1731154210285673,1.1705758516165279,0.9252246813965865,0.8461570260450493,1.1103497243424771,0.14048215935824754,0.04426010563641351,0.35279332475920683,-0.22518166213575924,0.9544397870789849,0.48510215972606013,0.6365639387849206,0.5995517045824654,0.5340545946482524,0.49446899583277654,0.6051531725260375,0.5001099089850066,0.4998900910149934,0.9788176293673337,0.9998414290426261,0.11666666666666667,0.24760027926987999,0.21709928437902526,0.19085010439595607,0.9999999999999997,0.7829007156209747,0.34783403175471994,0.34783403175471994,4.22411933148169,0.3332090134055225,0.3332090134055225,4.39594127061767,3.0387676578911185,1.3851243036101688,4.198473091163986,0.8176237705198971,0.6379066530155949,0.045812282525442186,0.01443355137253057,3.589540059183553,3.589540059183552,0.8176237705198971,0.21709928437902526,-0.026249179983069193
1662,z_dephasing,2.337638546633458,6.199200121350133,1.5602167910668951,0.905924032678893,0.07480330021536788,0.06543741986915257,0.10103909289850359,0.07198143413587672,0.20324933929863895,0.2254569980281236,0.486675141820978,0.07635903690192045,0.06679836777480219,0.9948403266585213,0.6522033345956644,0.5624084054248067,0.8252398482463302,0.5477678999803034,0.4522321000196966,0.860920295326641,0.929943971869161,0.20833333333333334,0.40992821143584673,0.3604729910020843,0.6609443982267542,1.0,0.6395270089979157,0.45549100971389694,0.45549100971389694,3.1455171976357352,0.5574987202865178,0.5574987202865178,2.3371802835717785,1.4394515237127046,0.03059795354101019,1.2908304739794216,0.4411697402407044,0.25694310158105094,0.0828742723230499,0.059040603034438734,1.9021933451181303,1.9021933451181303,0.4411697402407044,0.3604729910020843,0.3004714072246699
1663,x_dephasing,0.1993994787002556,4.731620611646734,1.403153479092787,0.07765017296416009,1.1425813189463272,0.13734111721597178,0.05657364978389594,0.0069243535372957065,0.24808981864804397,-0.24000383114590138,0.46966575576419417,0.9864717908407988,0.11857636354588437,0.11319475201431187,0.6662194630311691,0.517016598259716,0.9502074929415617,0.5009236091450963,0.49907639085490374,0.9576648640150875,0.9986671031310468,0.2,0.3493634254309526,0.9087738233692795,0.4037213504065109,1.0,0.09122617663072058,0.3071031279380245,0.3071031279380245,4.72228666280891,0.23432909179826045,0.23432909179826045,5.804115103593393,1.8623488528212802,0.2889522529205585,2.5687184045829903,0.8867431091253674,0.1959714676683495,0.039810583150736246,0.004872631575205079,1.993980174032754,1.993980174032754,0.8867431091253674,0.9087738233692795,-0.5050524729627686
1664,amplitude_damping,0.6850754367611753,0.38356005435244134,1.0980339102111796,0.27607278417159575,0.0343987233163579,0.06611805119279617,1.9591014341323203,0.05673189136366277,-0.3493952102505482,-0.10806515810654937,0.5087546545442472,0.015558686712396404,0.029905471638643995,0.9994316334966868,0.8589208220189766,0.7774598995746622,0.9822329774257179,0.8427288675509614,0.15727113244903856,0.44426275996741615,0.42310547670662435,1.0,0.4696026532039994,0.20985853510907893,0.750064647305356,0.9999999999999998,0.7901414648909211,0.427025697494936,0.427025697494936,3.403644343159309,0.6528970362713188,0.6528970362713188,1.7053433597941785,1.1294598596860814,0.07383135351818611,0.5301591647419412,0.6030861236095828,0.15740927795655935,0.8188775684297918,0.023713153613648747,2.6269614545010893,2.626961454501089,0.6030861236095828,0.20985853510907893,0.5402061121962771
1665,thermal_relaxation,1.0429908400543746,2.137030499352318,1.3776057304757816,0.23171757331938356,0.05766968630053395,0.023611295117680158,1.9195016601954633,1.015114457931545,-0.1638642107715912,0.30546738264185036,1.1711881197672196,0.03401211157287973,0.013925340251335693,0.9993244023665381,0.685564457495922,0.576725104469563,0.9009363783232422,0.5458278189867046,0.4541721810132954,0.9494951655514077,0.932835498594771,0.24166666666666667,0.3580960831564353,0.5023119100548419,0.4336898486414504,1.0,0.4976880899451581,0.4473458691919506,0.4473458691919506,3.2176929069264792,0.4259696840557954,0.4259696840557954,3.413548396687804,1.7925466014191143,0.3304461605714344,1.8425798430437577,0.2895810942342281,0.09637798395333486,0.5910496944649021,0.312572321581763,4.473932583853272,4.473932583853272,0.2895810942342281,0.5023119100548419,-0.0686220614133915
1666,mixed_zx,1.0302445692867979,0.0006962111266655463,0.8693620195326236,0.49569056097186887,0.3744481213703422,0.06969290329811231,0.37857006685001277,0.0831808983258813,-0.49052299889605805,0.07797994082240563,0.6780851717486882,0.40726112329879494,0.07580011345569425,0.9101608210912552,0.6062353472540688,0.5707272963090526,0.6808700078663272,0.550447975642187,0.44955202435781305,0.544676254690141,0.9259428263623268,0.9083333333333333,0.4069958649912102,0.18238192303441525,0.4494756779530851,1.0,0.8176180769655848,0.3929832959700382,0.3929832959700382,3.735952686366125,0.5308219739151881,0.5308219739151881,2.5333143177241255,1.4570274197296744,0.40125955413424247,1.206558225810603,0.863926650371865,0.6463350941064192,0.270101869206734,0.05934784096128035,1.218482637006209,1.218482637006209,0.863926650371865,0.18238192303441525,0.2670937549186698
1667,depolarizing,3.0084626710284015,0.8831500724893792,0.5954990754930767,1.1538903633471083,0.9866275307269867,0.9163279264102523,0.032845590899691184,0.07960757764966005,-0.32365581258737464,0.07317623269486839,0.8429971303109879,0.5569910062937192,0.5173040462901034,0.6497365178284168,0.6195648666982115,0.550948355579878,0.7663650119220421,0.5057528982370522,0.49424710176294784,0.9106696530960773,0.9916843328047888,0.275,0.2644859893080568,0.4560004699886169,0.2540214645909453,0.9999999999999999,0.5439995300113831,0.4033253276150293,0.4033253276150293,3.632047111450084,0.33186175358927383,0.33186175358927383,4.412147205194321,2.780918613557493,0.789617862599073,3.878398500301596,0.894343161712316,0.6359162176546447,0.010363676955789285,0.025118355170213876,1.8873146179902598,1.8873146179902596,0.894343161712316,0.4560004699886169,-0.20197900539767155
1668,z_dephasing,2.595343663464275,3.011071926024846,1.4503210157807473,1.6300667052925717,0.22612786855853378,0.06754712685582513,0.04323881807363664,0.0498819829180783,-0.4238326946678635,0.06323665664394347,0.8890175388212206,0.1355973498844301,0.040504566961795864,0.9899357245597095,0.6056019708749028,0.5912205202325667,0.6588025384027071,0.5294054821178129,0.4705945178821871,0.8159260420320364,0.9571509304943182,0.125,0.36014397825262345,0.08701741880432434,0.4531097665977148,0.9999999999999988,0.9129825811956757,0.30585455215669327,0.30585455215669327,4.738582437154118,0.5301279361883611,0.5301279361883611,2.5385476492273584,1.7766672786030837,0.3547354309667278,1.4214282426616527,0.5485644683014353,0.1917809449881327,0.021438654362940505,0.024732465834231814,2.9250980722987108,2.9250980722987068,0.5485644683014353,0.08701741880432434,0.36609234779339045
1669,x_dephasing,3.102148866689058,1.531880638284452,0.5905803855005599,0.10235285507488147,0.45327299726463405,0.1381937340084038,0.07095293083247416,0.05397303251062024,0.5825805879100868,0.25825357335512106,0.2683526493615582,0.9124776567401912,0.27819591139364835,0.2999859343932434,0.7602718011282256,0.6617363767986751,0.9643111251930003,0.612631459408919,0.38736854059108095,0.5587736940295842,0.8307795110617773,0.85,0.4335057825674072,0.7126092659045499,0.5901307420540336,0.9999999999999997,0.28739073409545013,0.44610768751471175,0.44610768751471175,3.2287796160775386,0.4189272703363412,0.4189272703363412,3.480231812017794,1.3067743043185516,0.11546206824360025,1.3246160380872585,0.14703104957373384,0.446381116354974,0.08666053922440864,0.06592161939004976,0.4835350624224447,0.4835350624224446,0.14703104957373384,0.7126092659045499,-0.12247852385051627
1670,amplitude_damping,3.0967696735924166,1.0453250740119289,1.2211372946589045,0.11135279992125131,0.17151117570875907,0.06259580298532928,1.341002892785306,0.003974149380030774,0.09439606168766103,0.2706282679269543,1.0404073496299273,0.11731172096443858,0.042814827331306676,0.992171784866387,0.2936362920210057,0.22936384870194726,0.23142723689473832,0.6530322317124911,0.34696776828750886,0.645779353987143,0.7662995857060543,0.10833333333333334,0.3055393836954001,0.013121127389287168,0.19406002218729113,1.0,0.9868788726107128,0.15816148498447555,0.15816148498447555,7.376554835361458,0.38822995553176415,0.38822995553176415,3.784629782784146,2.2729004945461466,1.5256902602419773,3.1476124006239212,0.21076611037491977,0.2043612481981809,0.793287791783118,0.0023509600187011656,2.0642554462420284,2.0642554462420284,0.21076611037491977,0.013121127389287168,0.18093889479800396
1671,thermal_relaxation,2.1792918844373528,3.7097820631092326,1.4666440643850005,0.1263563403283123,0.05811632425094576,0.1027782976392141,0.39215479179121643,0.6267196199683807,0.40011169822295334,0.023450350942517482,0.4086590135896534,0.2198678278351173,0.3888346577624001,0.8946875137196586,0.6428054987484069,0.6144262190279416,0.7244739640007826,0.5468433455610813,0.4531566544389187,0.7929831536218183,0.9313224499628496,0.25833333333333336,0.5709373479111541,0.16482970916661244,0.5415617100252559,1.0,0.8351702908333876,0.4283508774659437,0.4283508774659437,3.391250447146038,0.6368011129122019,0.6368011129122019,1.805191586422857,0.7515056663548555,0.25909220604345806,0.9380777869681995,0.5886715530196684,0.21992602549447338,0.3002428400627463,0.47983113444278025,1.9156210272342384,1.9156210272342384,0.5886715530196684,0.16482970916661244,0.37673200085864345
1672,mixed_zx,0.16891672600266547,3.696110065105045,0.6433824621023299,0.5771204936136589,0.6932674575366141,0.16919465785626656,0.30645031476268425,0.1073423448056663,0.21470578829299086,0.2941990316956258,1.1521927028783703,0.6310475507891814,0.15400964416560922,0.7603025832831019,0.6900972964597334,0.6341906070728758,0.8293567130455957,0.5515142890489138,0.44848571095108625,0.8665365653605674,0.9243487243068441,0.4166666666666667,0.39265064218031376,0.3543425249793354,0.39598874336121453,1.0,0.6456574750206646,0.44786169938458437,0.44786169938458437,3.213083202815832,0.4647618217251028,0.4647618217251028,3.0649208628774955,1.5467932369782758,0.42346967019851434,1.9382427695984685,0.4849068528028307,0.6259432888449621,0.1653471479533594,0.05791722087800005,1.192429143559618,1.192429143559618,0.4849068528028307,0.3543425249793354,0.04164621838187915
1673,depolarizing,1.6537950763001357,0.1120477182433836,1.0470521942979971,0.6270384137470306,0.8346899543845563,0.86320927064737,0.12805417585572815,0.049405607363844216,0.30942051690979694,-0.1295450519049233,0.2177141255796435,0.5933499494162344,0.6136232673986021,0.5209628808608302,0.5834357593024824,0.5150716970964941,0.7163539571740178,0.5011735049555268,0.4988264950444732,0.9789234878922518,0.9983063273459066,0.18333333333333332,0.30992156983462144,0.3872150874574094,0.29053048030573686,0.9999999999999999,0.6127849125425906,0.41895821702244024,0.41895821702244024,3.479936337887633,0.3807008587024031,0.3807008587024031,3.862965438839653,2.226622788899831,0.6822520601330153,3.0785015045069315,0.8391232614929195,0.6550470908320085,0.051172597415937604,0.0197433097267229,2.620140711813917,2.6201407118139164,0.8391232614929195,0.3872150874574094,-0.09668460715167254
1674,z_dephasing,1.5850995948777726,5.394745488810726,0.9349711308189272,2.3897454718360684,0.23399759710027662,0.03767529197512146,0.056264443649204146,0.05275969789327932,-0.5628843363860332,0.34779400692633944,0.6153834309990447,0.09614354215458948,0.015479800079503787,0.9952471025285465,0.6697017428572555,0.5014415122689657,0.9827822743953496,0.5000479378960012,0.4999520621039988,0.9902027656449865,0.9999308391300015,0.15,0.20918218874469696,0.9656230834319088,0.32101232497630455,1.0,0.03437691656809118,0.19078010670968057,0.19078010670968057,6.626535147611478,0.13216134303889412,0.13216134303889412,8.094927223612329,3.7805217356267447,0.1572011338133367,5.144979777491668,0.781532895809396,0.1374137995525745,0.020308829220363325,0.019043780134271857,2.590283759481685,2.590283759481685,0.781532895809396,0.9656230834319088,-0.6446107584556042
1675,x_dephasing,1.5294242219942582,1.6744181027862315,1.408215220873249,0.133365059069947,1.6439738417640206,0.003660807928824905,0.06065383831619299,0.07481418118662939,0.3639936226249622,-0.1180404855324153,0.9659232438435187,0.9952742474072606,0.0022162809186514637,0.09707863074230393,0.6514933007503715,0.4596219693157251,0.9851266507612475,0.5125865888404826,0.4874134111595174,0.9036369028395317,0.9817644280777474,0.125,0.24719165297903528,0.9033581796927914,0.24409454549536605,1.0,0.09664182030720864,0.27841093886256035,0.27841093886256035,5.11462823560042,0.17999163666387322,0.17999163666387322,6.859379566094835,3.0454440429054923,0.9205513825510709,3.587629904689459,0.8986374645394165,0.1421854814294108,0.03164876580933573,0.039037537694637706,2.698799025396838,2.698799025396838,0.8986374645394165,0.9033581796927914,-0.6592636341974254
1676,amplitude_damping,0.9018434894530093,5.413760896661082,0.73037539877104,0.12105431385858344,0.11576674241536133,0.05404374810952583,1.5890375754405064,0.034594146003961344,0.618666643092009,-0.18183961765868004,0.20411771615136068,0.06812477285725277,0.03180289941221924,0.9971697904129084,0.889976281023005,0.874484964502735,0.9519836436366693,0.7969301566586886,0.2030698433413114,0.2864189469079687,0.5138974119289472,1.0,0.6866606775587568,0.36616562273038233,0.6921882687083647,0.9999999999999999,0.6338343772696177,0.5421654589419952,0.5421654589419952,2.4487361964535834,0.670369223204121,0.670369223204121,1.599706555208896,0.45632338166682185,0.12600951828961798,0.5504989103167778,0.9349831796538964,0.15192756975230925,0.8300028513607853,0.01806957888690547,1.3983011635703886,1.3983011635703884,0.9349831796538964,0.36616562273038233,0.32602264597798236
1677,thermal_relaxation,2.468092576983056,3.5698193198960384,1.5688883061615595,0.0700885315815403,0.0048204129217180695,0.10876908659831286,1.0919062434904523,0.2921766655716547,0.2447781433261212,0.31320371951083564,0.47509216782493274,0.004651782178793299,0.10496405740720677,0.9944651364302209,0.4184008868550055,0.3516913241631534,0.44032571122969766,0.5896081722868973,0.4103918277131027,0.5157005556653279,0.866554531571336,0.7,0.3791700410478236,0.1928570251203351,0.25096504412446674,1.0,0.8071429748796649,0.38934982457953865,0.38934982457953865,3.7731081887618543,0.42507533633424227,0.42507533633424227,3.4219554540940287,1.6373391664503185,1.1416138713930946,2.0039740739316536,0.5757652385516263,0.11715946384700648,0.696474963400228,0.18636557275276558,2.459641806036536,2.459641806036536,0.5757652385516263,0.1928570251203351,0.05810801900413165
1678,mixed_zx,2.641730946113598,4.950574687280966,0.5282098291543592,1.3852789636974403,1.198708460379285,0.0521058854568586,0.282538839916894,0.059835467107902225,-0.3862131170754198,0.19132586322595868,0.681206570805509,0.5896928978367357,0.025632980499429997,0.8072206863997162,0.6047759062595244,0.5624232947750186,0.706652238215999,0.5082398366427698,0.49176016335723016,0.8553097610209248,0.988079560840788,0.38333333333333336,0.2812007681117184,0.34629115785585385,0.21152203422365048,1.0,0.6537088421441462,0.39928294013829624,0.39928294013829624,3.6723399598428794,0.3387808282756475,0.3387808282756475,4.329607618420462,2.556178052837713,1.2367336089468894,3.5833504024515905,0.9140043515079036,0.5349021235115456,0.09486047064492903,0.020089346203815098,1.5732558709369144,1.5732558709369144,0.9140043515079036,0.34629115785585385,-0.13476912363220336
1679,depolarizing,2.602361667766309,0.938666673809676,0.9728610827933368,0.9920795684907519,0.6535587275601481,0.6743543143284912,0.07542806341456777,0.024248703266753983,-0.5717603081577618,-0.24308012676796784,0.8674933935043968,0.46233381525608847,0.47704481606697163,0.747446109585419,0.6355549665707521,0.51954724493604,0.8588906352149581,0.5011308118499782,0.4988691881500218,0.9553640366528336,0.998367967853117,0.225,0.31439686856303906,0.6965028143624369,0.4748854720190234,1.0,0.3034971856375631,0.4050592788568636,0.4050592788568636,3.6148874190158704,0.3565118100612584,0.3565118100612584,4.1255516462610995,2.180693257444109,0.03529674547376305,2.957649693158603,0.9679197298902321,0.5899937496192652,0.031172880115991935,0.01002149446351546,2.3540021702664498,2.3540021702664498,0.9679197298902321,0.6965028143624369,-0.22161734234341346
