alpha,latent_zc,sharpness,depth_floor,z_transition,residual_at_transition,cci_norm_at_transition,curvature_strength,delta_z_vs_matter_lambda,abs_delta_z_vs_matter_lambda,final_cci_norm,max_residual,regime
0.2,0.7,4.0,0.3500000000000001,0.26426426426426425,0.0017383563455858663,1.6962970556754158,314.97596324095394,-0.031303119196688434,0.031303119196688434,48.43741668552352,0.9842313296210253,low_z
0.2,0.7,4.0,0.4,0.2702702702702703,0.0014877735573591406,1.7126626361245414,324.29327303767246,-0.025297113190682396,0.025297113190682396,47.828293009548744,0.9819995811807091,low_z
0.2,0.7,4.5,0.1,0.25825825825825827,0.0015883200243886043,1.6877511394854208,343.1901083123027,-0.037309125202694415,0.037309125202694415,52.15178130424349,0.9954686959775721,low_z
0.2,0.7,4.5,0.15000000000000002,0.26126126126126126,0.001108273813889158,1.6947421278219907,365.47379582706935,-0.034306122199691425,0.034306122199691425,51.41946975811567,0.9932114563947547,low_z
0.2,0.7,4.5,0.2,0.26426426426426425,0.0006894282509480282,1.701658676917529,384.3104361452838,-0.031303119196688434,0.031303119196688434,50.70890635931331,0.9909593177423937,low_z
0.2,0.7,4.5,0.25,0.26726726726726724,0.000331928226863394,1.708498844302439,399.69367858451415,-0.028300116193685443,0.028300116193685443,50.0191364703283,0.9887122627493108,low_z
0.2,0.7,4.5,0.30000000000000004,0.2702702702702703,3.5894097539230326e-05,1.715260700598456,411.6185769722555,-0.025297113190682396,0.025297113190682396,49.34926051984253,0.9864702742222106,low_z
0.2,0.7,4.5,0.3500000000000001,0.2732732732732733,0.0001985785545146555,1.7219423312158977,398.06142407016006,-0.022294110187679406,0.022294110187679406,48.69843008870398,0.9842333350452422,low_z
0.2,0.7,4.5,0.4,0.27627627627627627,0.000371419135002703,1.7285418380663382,383.8943521683829,-0.019291107184676415,0.019291107184676415,48.06584432506723,0.9820014281795639,low_z
0.2,0.7,5.0,0.1,0.26726726726726724,0.0008177594821472692,1.711615722732377,381.359906965821,-0.028300116193685443,0.028300116193685443,52.43373917820202,0.9954695852630917,low_z
0.2,0.7,5.0,0.15000000000000002,0.2702702702702703,0.00015956541440051962,1.7189061475266385,413.90654660158157,-0.025297113190682396,0.025297113190682396,51.68174530705001,0.9932122943764596,low_z
0.2,0.7,5.0,0.2,0.2732732732732733,0.0010751114987315644,1.7261250747473968,359.12528951752745,-0.022294110187679406,0.022294110187679406,50.95208471206103,0.9909601046497584,low_z
0.2,0.7,5.0,0.25,0.2732732732732733,0.0018082345071986897,1.7229981234129146,313.8002542788939,-0.022294110187679406,0.022294110187679406,50.24377704529096,0.9887129988106489,low_z
0.2,0.7,5.0,0.30000000000000004,0.27627627627627627,0.0009803884501112952,1.730082765240583,355.59910582255054,-0.019291107184676415,0.019291107184676415,49.55589850952219,0.9864709596646813,low_z
0.2,0.7,5.0,0.3500000000000001,0.27927927927927926,0.0002150441560674868,1.7370908756434182,393.86358399187543,-0.016288104181673424,0.016288104181673424,48.88757783861697,0.9842339700948585,low_z
0.2,0.7,5.0,0.4,0.2822822822822823,0.00048738465317154733,1.744020152569604,374.5265249728725,-0.013285101178670378,0.013285101178670378,48.23799261592649,0.9820020130611978,low_z
0.2,0.7,5.5,0.1,0.27627627627627627,0.0015433705552982118,1.7355095301520538,336.3775371340143,-0.019291107184676415,0.019291107184676415,52.63650286773027,0.9954698668518561,low_z
0.2,0.7,5.5,0.15000000000000002,0.27627627627627627,0.0008586585366095633,1.7327241494007979,369.99479466796043,-0.019291107184676415,0.019291107184676415,51.87035648452937,0.9932125597200641,low_z
0.2,0.7,5.5,0.2,0.27927927927927926,0.00048103544795862765,1.7402591776741356,387.31898466999746,-0.016288104181673424,0.016288104181673424,51.12696388431003,0.9909603538208661,low_z
0.2,0.7,5.5,0.25,0.2822822822822823,0.001760262168372229,1.747726542319518,312.694256582095,-0.013285101178670378,0.013285101178670378,50.40532625200753,0.9887132318815554,low_z
0.2,0.7,5.5,0.30000000000000004,0.2822822822822823,0.0006850262219268405,1.7448340436214003,367.952745269028,-0.013285101178670378,0.013285101178670378,49.70450238902669,0.986471176707317,low_z
0.2,0.7,5.5,0.3500000000000001,0.2852852852852853,0.0005056862883670685,1.7521707647359308,374.08997602946204,-0.010282098175667387,0.010282098175667387,49.02360461780832,0.9842341711807903,low_z
0.2,0.7,5.5,0.4,0.2882882882882883,0.001634541785952318,1.7594340036422935,307.6116794138572,-0.007279095172664396,0.007279095172664396,48.361795030827686,0.9820021982616316,low_z
0.2,0.7,6.0,0.1,0.2822822822822823,0.001424681009057923,1.7492561336391066,337.3710449933842,-0.013285101178670378,0.013285101178670378,52.78148840078432,0.9954699560140421,low_z
0.2,0.7,6.0,0.15000000000000002,0.2822822822822823,0.0005939627351562036,1.7467579454093687,379.43738523880694,-0.013285101178670378,0.013285101178670378,52.00522282654762,0.9932126437383861,low_z
0.2,0.7,6.0,0.2,0.2852852852852853,0.0010817879103773738,1.7545953296331358,349.15332396876204,-0.010282098175667387,0.010282098175667387,51.25201162770722,0.9909604327183328,low_z
0.2,0.7,6.0,0.25,0.2852852852852853,0.0009564268771990229,1.7520488752348533,352.1058139912541,-0.010282098175667387,0.010282098175667387,50.52084279149036,0.9887133056810584,low_z
0.2,0.7,6.0,0.30000000000000004,0.2882882882882883,0.0006340732260165976,1.759767772827033,366.61259704132954,-0.007279095172664396,0.007279095172664396,49.81076268305511,0.9864712454316322,low_z
0.2,0.7,6.0,0.3500000000000001,0.2882882882882883,0.0014234329896124665,1.7571729355297285,318.84483482622227,-0.007279095172664396,0.007279095172664396,49.12087189592053,0.9842342348525788,low_z
0.2,0.7,6.0,0.4,0.2912912912912913,8.0912025883962e-05,1.764769390080078,389.7872316951456,-0.004276092169661405,0.004276092169661405,48.45032145138296,0.9820022569034405,low_z
0.2,0.8,2.0,0.1,0.7447447447447447,0.6034114138382183,4.151629594961663,1.2803256886242593,0.44917736128379204,0.44917736128379204,48.95465103045906,0.9949767626859354,cosmologically_relevant_mid_z
0.2,0.8,2.0,0.15000000000000002,0.7477477477477478,0.5929343176325932,4.143868013471681,1.2484896375326286,0.4521803642867951,0.4521803642867951,48.447043704454025,0.9927478967682227,cosmologically_relevant_mid_z
