d_H,d_B,d_S,d_V,d_R,label,source,alpha,runtime,C_hat
0.5833333333333335,0.005847953216374213,0.0,0.8288515406162464,0.22083774498661324,sat,sat_hardness_atlas,3.8,0.0001239776611328,0.0398473108600139
0.5833333333333335,0.03947368421052644,0.0,0.8292717086834734,0.2405616814438124,sat,sat_hardness_atlas,3.8,0.0001220703125,0.0388355522215081
0.5833333333333335,0.010233918128654818,0.0,0.8301120448179272,0.22395572347445625,sat,sat_hardness_atlas,3.8,0.0001888275146484,0.0394484675491757
0.5833333333333335,0.021929824561403577,0.0,0.8291316526610645,0.22957655863313375,sat,sat_hardness_atlas,3.8,0.0025537014007568,0.0393317484588802
0.5833333333333335,0.01754385964912275,0.0,0.8275910364145659,0.237368361576205,sat,sat_hardness_atlas,3.8,8.606910705566406e-05,0.0400405671515844
0.5833333333333335,0.049707602339181145,0.0,0.8275910364145659,0.2397417047930528,sat,sat_hardness_atlas,3.8,0.000180959701538,0.0387819342703284
0.5833333333333335,0.0014619883040936088,0.0,0.8282913165266107,0.2347035568207153,sat,sat_hardness_atlas,3.8,0.0001368522644042,0.0404695134646331
0.5833333333333335,0.0014619883040936088,0.0,0.8306722689075631,0.2637228174243774,sat,sat_hardness_atlas,3.8,0.0006651878356933,0.040575361899271
0.5833333333333335,0.03508771929824561,0.0,0.8287114845938376,0.2134720030987799,sat,sat_hardness_atlas,3.8,0.0001280307769775,0.0385473939378794
0.5833333333333335,0.03947368421052644,0.0,0.82703081232493,0.2308471137491539,sat,sat_hardness_atlas,3.8,0.000108003616333,0.0391292404498092
0.5833333333333335,0.004385964912280826,0.0,0.8289915966386555,0.22777509928592155,sat,sat_hardness_atlas,3.8,0.0003490447998046,0.04002933701427
0.5833333333333335,0.00877192982456143,0.0,0.8295518207282913,0.21833949247243112,sat,sat_hardness_atlas,3.8,0.0003418922424316,0.0395120692575284
0.5833333333333335,0.04093567251462005,0.0,0.8264705882352942,0.22488879794550487,sat,sat_hardness_atlas,3.8,0.0005121231079101,0.0390646589400283
0.5833333333333335,0.029239766081871177,0.0,0.8259103641456583,0.20639304236404887,sat,sat_hardness_atlas,3.8,0.0002801418304443,0.039259646418505
0.5833333333333335,0.04678362573099404,0.0,0.8291316526610645,0.23222954519363093,sat,sat_hardness_atlas,3.8,0.0003449916839599,0.0383898143014856
0.5833333333333335,0.04093567251462005,0.0,0.8288515406162464,0.2365267390489485,sat,sat_hardness_atlas,3.8,0.0009098052978515,0.0387829305302431
0.5833333333333335,0.0014619883040936088,0.0,0.8280112044817928,0.19701471065975185,sat,sat_hardness_atlas,3.8,0.0003981590270996,0.0396881945490737
0.5833333333333335,0.01900584795321636,0.0,0.8292717086834734,0.23008637832394319,sat,sat_hardness_atlas,3.8,0.0001468658447265,0.0394283506190834
0.5833333333333335,0.021929824561403577,0.0,0.8267507002801121,0.22138587321136882,sat,sat_hardness_atlas,3.8,0.0003731250762939,0.0396961635017175
0.5833333333333335,0.05701754385964919,0.0,0.8274509803921569,0.21945630333916344,sat,sat_hardness_atlas,3.8,0.0005309581756591,0.0380760810337641
0.5833333333333335,0.03947368421052644,0.0,0.8301120448179272,0.22448979591836737,sat,sat_hardness_atlas,3.8,0.0006170272827148,0.0382945926317726
0.5833333333333335,0.021929824561403577,0.0,0.8274509803921569,0.22738555627529367,sat,sat_hardness_atlas,3.8,0.0003769397735595,0.0396695247546467
0.5833333333333335,0.0029239766081872176,0.0,0.826610644257703,0.21607384606549251,sat,sat_hardness_atlas,3.8,0.0002329349517822,0.0403796548281354
0.5833333333333335,0.0029239766081872176,0.0,0.8274509803921569,0.20945796788021187,sat,sat_hardness_atlas,3.8,0.0001258850097656,0.0400354779730128
0.5833333333333335,0.020467836257309968,0.0,0.8289915966386555,0.24114405917888027,sat,sat_hardness_atlas,3.8,0.0004258155822753,0.0396821004723136
0.5833333333333335,0.03801169590643283,0.0,0.8263305322128852,0.22288039415896477,sat,sat_hardness_atlas,3.8,0.0001001358032226,0.0391710647258741
0.5833333333333335,0.029239766081871177,0.0,0.8291316526610645,0.23371996371958315,sat,sat_hardness_atlas,3.8,0.0001468658447265,0.0391293654988426
0.5833333333333335,0.01754385964912275,0.0,0.8282913165266107,0.23135163639444623,sat,sat_hardness_atlas,3.8,0.0014190673828125,0.0397422730039946
0.5833333333333335,0.023391812865497186,0.0,0.8285714285714286,0.23135163639444623,sat,sat_hardness_atlas,3.8,0.0004048347473144,0.0394412653507366
0.5833333333333335,0.03947368421052644,0.0,0.8288515406162464,0.2179179677761941,sat,sat_hardness_atlas,3.8,0.0011689662933349,0.038436456265142
0.5833333333333335,0.03801169590643283,0.0,0.8317927170868348,0.24869472832853534,sat,sat_hardness_atlas,3.8,0.0003130435943603,0.0384982955395222
0.5833333333333335,0.03801169590643283,0.0,0.8284313725490196,0.21945630333916344,sat,sat_hardness_atlas,3.8,0.0003471374511718,0.0386228041702602
0.5833333333333335,0.032163742690058394,0.0,0.82703081232493,0.22462294382822168,sat,sat_hardness_atlas,3.8,0.0001840591430664,0.0392888032123301
0.5833333333333335,0.049707602339181145,0.0,0.82703081232493,0.2198724197632842,sat,sat_hardness_atlas,3.8,9.393692016601562e-05,0.0384736722839351
0.5833333333333335,0.06140350877192979,0.0,0.82703081232493,0.2240894644357947,sat,sat_hardness_atlas,3.8,9.083747863769533e-05,0.0380903846349532
0.5833333333333335,0.03801169590643283,0.0,0.8257703081232493,0.22699475264606106,sat,sat_hardness_atlas,3.8,0.0001657009124755,0.0393886148759317
0.5833333333333335,0.007309941520467822,0.0,0.826610644257703,0.20869927011817924,unsat,sat_hardness_atlas,3.8,0.0018069744110107,0.0400365246510995
0.5833333333333335,0.032163742690058394,0.0,0.8274509803921569,0.2272554289122951,sat,sat_hardness_atlas,3.8,0.0001630783081054,0.0392515660739634
0.5833333333333335,0.007309941520467822,0.0,0.830812324929972,0.22206751627060728,sat,sat_hardness_atlas,3.8,0.0003261566162109,0.0393600733959504
0.5833333333333335,0.0029239766081872176,0.0,0.8284313725490196,0.22555087337001667,sat,sat_hardness_atlas,3.8,0.0001790523529052,0.0401690320132342
0.5833333333333335,0.033625730994152,0.0,0.8288515406162464,0.24367440793879858,sat,sat_hardness_atlas,3.8,0.000223159790039,0.0392375689268624
0.5833333333333335,0.010233918128654818,0.0,0.8288515406162464,0.230973440927709,sat,sat_hardness_atlas,3.8,0.001185655593872,0.0398988131446976
0.5833333333333335,0.01900584795321636,0.0,0.8287114845938376,0.23543609164765877,sat,sat_hardness_atlas,3.8,0.0001161098480224,0.0396776590157797
0.5833333333333335,0.016081871345029253,0.0,0.8264705882352942,0.20976007079576076,sat,sat_hardness_atlas,3.8,0.0004529953002929,0.0397383277145884
0.5833333333333335,0.010233918128654818,0.0,0.8296918767507003,0.2629440543949134,sat,sat_hardness_atlas,3.8,0.0002791881561279,0.0404336449397665
0.5833333333333335,0.016081871345029253,0.0,0.82703081232493,0.2207003188014257,sat,sat_hardness_atlas,3.8,9.584426879882812e-05,0.0398535833884708
0.5833333333333335,0.01754385964912275,0.0,0.8292717086834734,0.22660267935048783,sat,sat_hardness_atlas,3.8,0.0002820491790771,0.0394095418904432
0.5833333333333335,0.023391812865497186,0.0,0.8285714285714286,0.22488879794550487,sat,sat_hardness_atlas,3.8,0.0002360343933105,0.0392976672936539
0.5833333333333335,0.024853801169590795,0.0,0.8287114845938376,0.23664732499638064,sat,sat_hardness_atlas,3.8,0.000352144241333,0.0394682223105971
0.5833333333333335,0.024853801169590795,0.0,0.8295518207282913,0.21777712629218948,sat,sat_hardness_atlas,3.8,0.0004560947418212,0.0388587525639427
0.5833333333333335,0.013157894736842035,0.0,0.8260504201680673,0.23222954519363093,sat,sat_hardness_atlas,3.8,0.0002932548522949,0.0404607522588007
0.5833333333333335,0.033625730994152,0.0,0.8301120448179272,0.2435605075723276,sat,sat_hardness_atlas,3.8,0.0002129077911376,0.0389460594916634
0.5833333333333335,0.020467836257309968,0.002192982456140413,0.8256302521008404,0.20824166916829034,sat,sat_hardness_atlas,3.8,0.0005810260772705,0.0396319764762838
0.5833333333333335,0.0014619883040936088,0.0,0.8336134453781513,0.22957655863313375,sat,sat_hardness_atlas,3.8,0.0001811981201171,0.0391015928242608
0.5833333333333335,0.05555555555555558,0.0,0.8287114845938376,0.23748812351268933,sat,sat_hardness_atlas,3.8,0.0001599788665771,0.0382438300039827
0.5833333333333335,0.013157894736842035,0.0,0.8306722689075631,0.2488040236513226,sat,sat_hardness_atlas,3.8,0.0004429817199707,0.0397584805589965
0.5833333333333335,0.02777777777777779,0.0,0.8301120448179272,0.25299368984934745,sat,sat_hardness_atlas,3.8,0.0002200603485107,0.0393933058868182
0.5833333333333335,0.0029239766081872176,0.0,0.8256302521008404,0.23371996371958315,sat,sat_hardness_atlas,3.8,9.703636169433594e-05,0.041013668912209
0.5833333333333335,0.007309941520467822,0.0,0.8324929971988796,0.22083774498661324,sat,sat_hardness_atlas,3.8,0.0001680850982666,0.0389421435584378
0.5833333333333335,0.010233918128654818,0.0,0.8298319327731093,0.22261004763917147,sat,sat_hardness_atlas,3.8,9.79900360107422e-05,0.0394835943759372
0.5833333333333335,0.011695906432748426,0.0,0.8285714285714286,0.21903872729282048,sat,sat_hardness_atlas,3.8,0.000108003616333,0.0396376678164219
0.5833333333333335,0.023391812865497186,0.0,0.8291316526610645,0.22660267935048783,sat,sat_hardness_atlas,3.8,0.0001618862152099,0.0392070982548679
0.5833333333333335,0.010233918128654818,0.0,0.8238095238095239,0.22138587321136882,sat,sat_hardness_atlas,3.8,0.000248908996582,0.0408528188052496
0.5833333333333335,0.005847953216374213,0.0,0.8280112044817928,0.2207003188014257,sat,sat_hardness_atlas,3.8,0.0001108646392822,0.0400398677368525
0.5833333333333335,0.016081871345029253,0.0,0.8285714285714286,0.22395572347445625,sat,sat_hardness_atlas,3.8,0.0003421306610107,0.0395710112847129
0.5833333333333335,0.01754385964912275,0.0,0.8284313725490196,0.23197935979347495,sat,sat_hardness_atlas,3.8,0.0006568431854248,0.0397239555025659
0.5833333333333335,0.016081871345029253,0.0,0.8296918767507003,0.21650196805016708,sat,sat_hardness_atlas,3.8,0.0002539157867431,0.0391480794111551
0.5833333333333335,0.021929824561403577,0.0,0.8278711484593838,0.24021093052358233,sat,sat_hardness_atlas,3.8,0.0001821517944335,0.0398613350808093
0.5833333333333335,0.0029239766081872176,0.0,0.8256302521008404,0.230973440927709,sat,sat_hardness_atlas,3.8,0.0001790523529052,0.0409499926643192
0.5833333333333335,0.042397660818713434,0.0,0.8250700280112044,0.21777712629218948,sat,sat_hardness_atlas,3.8,0.0001280307769775,0.0391630205921394
0.5833333333333335,0.00877192982456143,0.0,0.8295518207282913,0.23421275035762146,sat,sat_hardness_atlas,3.8,0.0001461505889892,0.0398672565821373
0.5833333333333335,0.011695906432748426,0.0,0.8285714285714286,0.21861968018371503,sat,sat_hardness_atlas,3.8,0.0001940727233886,0.0396283435584258
0.5833333333333335,0.01754385964912275,0.0,0.826610644257703,0.25021622563837864,sat,sat_hardness_atlas,3.8,0.0003421306610107,0.0405639266014767
0.5833333333333335,0.011695906432748426,0.0,0.8296918767507003,0.2294487680363183,sat,sat_hardness_atlas,3.8,0.0001499652862548,0.0396101264457825
0.5833333333333335,0.05555555555555558,0.0,0.8301120448179272,0.23784671005184943,sat,sat_hardness_atlas,3.8,0.0001800060272216,0.0379388436754614
0.5833333333333335,0.01754385964912275,0.0,0.8291316526610645,0.25182611520888387,sat,sat_hardness_atlas,3.8,0.0001249313354492,0.0400109562638509
0.5833333333333335,0.033625730994152,0.0,0.8261904761904761,0.24321817675312307,sat,sat_hardness_atlas,3.8,0.0003159046173095,0.0398372973598981
0.5833333333333335,0.00877192982456143,0.0,0.830952380952381,0.24503311258278138,sat,sat_hardness_atlas,3.8,0.0004379749298095,0.0397834546551021
0.5833333333333335,0.01900584795321636,0.0,0.8289915966386555,0.2291927818454167,sat,sat_hardness_atlas,3.8,0.0004360675811767,0.0394731110428036
0.5833333333333335,0.004385964912280826,0.0,0.8264705882352942,0.23008637832394319,sat,sat_hardness_atlas,3.8,0.0002198219299316,0.0406724938403216
0.5833333333333335,0.024853801169590795,0.0,0.8257703081232493,0.21376394867475756,sat,sat_hardness_atlas,3.8,0.0008990764617919,0.0396316194972107
0.5833333333333335,0.06432748538011701,0.0,0.8287114845938376,0.22056273415727734,sat,sat_hardness_atlas,3.8,0.0002591609954833,0.0375282407353132
0.5833333333333335,0.032163742690058394,0.0,0.8264705882352942,0.22581468704739116,sat,sat_hardness_atlas,3.8,0.0002610683441162,0.0394425306663929
0.5833333333333335,0.016081871345029253,0.0,0.8256302521008404,0.22001080283443275,sat,sat_hardness_atlas,3.8,9.894371032714844e-05,0.0401607213384948
0.5833333333333335,0.005847953216374213,0.0,0.8294117647058824,0.2176361174473297,sat,sat_hardness_atlas,3.8,0.0002329349517822,0.0396455350701737
0.5833333333333335,0.00877192982456143,0.0,0.8302521008403362,0.21833949247243112,sat,sat_hardness_atlas,3.8,0.0001869201660156,0.0393497353698639
0.5833333333333335,0.013157894736842035,0.0,0.8312324929971989,0.2412602056984543,sat,sat_hardness_atlas,3.8,0.0001912117004394,0.0394569657848334
0.5833333333333335,0.013157894736842035,0.0,0.8277310924369747,0.2359220231989414,sat,sat_hardness_atlas,3.8,0.0003590583801269,0.0401536992412663
0.5833333333333335,0.016081871345029253,0.0,0.8285714285714286,0.2343356369315749,sat,sat_hardness_atlas,3.8,0.0001120567321777,0.0398036396770379
0.5833333333333335,0.024853801169590795,0.0,0.8267507002801121,0.22957655863313375,sat,sat_hardness_atlas,3.8,0.0003929138183593,0.0397605916315095
0.5833333333333335,0.00877192982456143,0.0,0.8302521008403362,0.23628521070362785,sat,sat_hardness_atlas,3.8,0.0007410049438476,0.0397501171378003
0.5833333333333335,0.00877192982456143,0.0,0.8301120448179272,0.24264551362089914,sat,sat_hardness_atlas,3.8,0.000403881072998,0.0399268985199165
0.5833333333333335,0.0014619883040936088,0.0,0.8273109243697478,0.2308471137491539,sat,sat_hardness_atlas,3.8,0.0001547336578369,0.0406118590728533
0.5833333333333335,0.02631578947368418,0.0,0.8305322128851541,0.21847966891309734,sat,sat_hardness_atlas,3.8,0.0001883506774902,0.0385925319662078
0.5833333333333335,0.004385964912280826,0.0,0.8275910364145659,0.23334906365507324,sat,sat_hardness_atlas,3.8,0.0001869201660156,0.040484508623344
0.5833333333333335,0.029239766081871177,0.0,0.8256302521008404,0.22528648025293585,sat,sat_hardness_atlas,3.8,0.0001249313354492,0.0397414426879515
0.5833333333333335,0.013157894736842035,0.0,0.8280112044817928,0.20945796788021187,sat,sat_hardness_atlas,3.8,0.0011332035064697,0.0394959055003836
0.5833333333333335,0.007309941520467822,0.0,0.8295518207282913,0.23135163639444623,sat,sat_hardness_atlas,3.8,0.0005929470062255,0.0398614701051485
0.5833333333333335,0.007309941520467822,0.0,0.8295518207282913,0.22816339062324675,sat,sat_hardness_atlas,3.8,0.0001862049102783,0.0397897433106824
0.5833333333333335,0.03947368421052644,0.0,0.8264705882352942,0.21332575825159217,sat,sat_hardness_atlas,3.8,0.0003290176391601,0.0388710037707582
0.5833333333333335,0.042397660818713434,0.0,0.8295518207282913,0.20778226213861672,sat,sat_hardness_atlas,3.8,0.0002949237823486,0.0379468353725886
0.5833333333333335,0.013157894736842035,0.002192982456140413,0.830392156862745,0.22206751627060728,sat,sat_hardness_atlas,3.8,0.0001168251037597,0.0391393547002608
0.5833333333333335,0.01754385964912275,0.0,0.8289915966386555,0.21478009732272818,sat,sat_hardness_atlas,3.8,0.0001118183135986,0.0392127836199433
0.5833333333333335,0.03654970760233922,0.002192982456140413,0.8312324929971989,0.2347035568207153,sat,sat_hardness_atlas,3.8,0.000112771987915,0.0382944490358039
0.5833333333333335,0.0,0.002192982456140413,0.8305322128851541,0.22435650029219056,sat,sat_hardness_atlas,3.8,0.0002498626708984,0.0396795470487629
0.5833333333333335,0.01900584795321636,0.0,0.8264705882352942,0.2073210329247238,sat,sat_hardness_atlas,3.8,0.0001697540283203,0.0395663291220917
0.5833333333333335,0.032163742690058394,0.0,0.8282913165266107,0.23950642010691914,sat,sat_hardness_atlas,3.8,0.0003509521484375,0.0393322209189245
0.5833333333333335,0.024853801169590795,0.0,0.8305322128851541,0.23856075862946313,sat,sat_hardness_atlas,3.8,0.0001542568206787,0.0390911091281135
0.5833333333333335,0.007309941520467822,0.0,0.8284313725490196,0.21492454914545078,sat,sat_hardness_atlas,3.8,0.0007550716400146,0.0397542661806011
0.5833333333333335,0.0,0.0,0.8256302521008404,0.21110995148763856,sat,sat_hardness_atlas,3.8,0.0002052783966064,0.040614046388127
0.5833333333333335,0.023391812865497186,0.0,0.830812324929972,0.24967495858380806,sat,sat_hardness_atlas,3.8,0.0002989768981933,0.0393331878667169
0.5833333333333335,0.02777777777777779,0.0,0.8291316526610645,0.23008637832394319,sat,sat_hardness_atlas,3.8,0.0004971027374267,0.0391078427431434
0.5833333333333335,0.013157894736842035,0.0,0.8267507002801121,0.217070399556192,sat,sat_hardness_atlas,3.8,0.0002717971801757,0.0399552390036916
0.5833333333333335,0.0029239766081872176,0.0,0.826890756302521,0.22179532523810175,sat,sat_hardness_atlas,3.8,0.0001909732818603,0.0404441351802039
0.5833333333333335,0.0029239766081872176,0.0,0.8310924369747898,0.23891623385191396,sat,sat_hardness_atlas,3.8,0.0001361370086669,0.0398461278801397
0.5833333333333335,0.020467836257309968,0.0,0.8285714285714286,0.22983173639547927,sat,sat_hardness_atlas,3.8,0.0003731250762939,0.0395253865596799
0.6,0.02083333333333337,0.0,0.8184873949579832,0.19562057538917899,sat,sat_hardness_atlas,4.0,0.0007469654083251,0.0393999387321228
0.6,0.018055555555555602,0.0,0.8190476190476191,0.23285152586593127,sat,sat_hardness_atlas,4.0,0.0008111000061035,0.0402196402178656
0.6,0.015277777777777612,0.0,0.819467787114846,0.22804509389550098,sat,sat_hardness_atlas,4.0,0.000579833984375,0.0401306118281923
0.6,0.040277777777777635,0.0,0.819467787114846,0.21141563083538328,sat,sat_hardness_atlas,4.0,0.0001039505004882,0.0387481371281848
0.6,0.019444444444444375,0.0,0.8196078431372549,0.24822970081669127,unsat,sat_hardness_atlas,4.0,0.0009632110595703,0.0403898926822323
0.6,0.03472222222222221,0.0,0.819467787114846,0.21407007792412647,sat,sat_hardness_atlas,4.0,0.0003359317779541,0.0390303640880501
0.6,0.005555555555555647,0.0,0.8187675070028012,0.23374588455233924,sat,sat_hardness_atlas,4.0,0.0006821155548095,0.0408153387790041
0.6,0.033333333333333215,0.0,0.8186274509803921,0.2375835499922132,sat,sat_hardness_atlas,4.0,0.0003590583801269,0.0397923661665521
0.6,0.03472222222222221,0.0,0.819467787114846,0.21794294968341799,sat,sat_hardness_atlas,4.0,0.0003211498260498,0.0391151871810772
0.6,0.012499999999999956,0.0,0.8217086834733894,0.22966848451216437,sat,sat_hardness_atlas,4.0,0.0001301765441894,0.0397807253512832
0.6,0.019444444444444375,0.002083333333333215,0.8205882352941177,0.2203319237641631,sat,sat_hardness_atlas,4.0,0.0002119541168212,0.0394583018565472
0.6,0.018055555555555602,0.0,0.8208683473389355,0.22989863166766977,sat,sat_hardness_atlas,4.0,0.0008630752563476,0.039748533892306
0.6,0.02083333333333337,0.0,0.8177871148459384,0.22675410531200302,unsat,sat_hardness_atlas,4.0,0.0028920173645019,0.0402463726768195
0.6,0.04861111111111116,0.0,0.8186274509803921,0.2336344476557548,sat,sat_hardness_atlas,4.0,0.0008821487426757,0.0390759052277973
0.6,0.025000000000000022,0.0,0.8166666666666667,0.19925684689207523,unsat,sat_hardness_atlas,4.0,0.0021421909332275,0.0397058301609201
0.6,0.01388888888888884,0.0,0.8228291316526611,0.2275772385642042,sat,sat_hardness_atlas,4.0,0.0001931190490722,0.039428553971411
0.6,0.001388888888888773,0.0,0.8186274509803921,0.2221847077686674,sat,sat_hardness_atlas,4.0,0.0005459785461425,0.0407512856791189
0.6,0.036111111111111205,0.0,0.8219887955182072,0.23012834291362538,sat,sat_hardness_atlas,4.0,0.0006647109985351,0.0387786370464563
0.6,0.011111111111111183,0.0,0.8205882352941177,0.22020737629660458,sat,sat_hardness_atlas,4.0,0.00014328956604,0.0398739274992395
0.6,0.001388888888888773,0.002083333333333215,0.8189075630252101,0.20703916740944128,sat,sat_hardness_atlas,4.0,0.0005438327789306,0.0402605944284523
0.6,0.029166666666666785,0.0,0.8184873949579832,0.21692251472453694,sat,sat_hardness_atlas,4.0,0.0007021427154541,0.0395313144398608
0.6,0.0,0.0,0.8203081232492998,0.23024303563826987,sat,sat_hardness_atlas,4.0,0.0003738403320312,0.040613911354749
0.6,0.022222222222222365,0.0,0.8224089635854341,0.21328001942700514,sat,sat_hardness_atlas,4.0,0.0002658367156982,0.0388744907525575
0.6,0.011111111111111183,0.0,0.8182072829131652,0.20952109646823458,unsat,sat_hardness_atlas,4.0,0.0038127899169921,0.0401619482094277
0.6,0.005555555555555647,0.0,0.8218487394957983,0.21459385475281056,sat,sat_hardness_atlas,4.0,0.0003833770751953,0.0396910330379009
0.6,0.030555555555555558,0.0,0.8186274509803921,0.21235152611604824,sat,sat_hardness_atlas,4.0,0.0003976821899414,0.0393434429776649
0.6,0.01388888888888884,0.0,0.8198879551820729,0.20478757260594915,sat,sat_hardness_atlas,4.0,0.0005362033843994,0.03957425659887
0.6,0.02777777777777779,0.0,0.8187675070028012,0.21970788082031367,sat,sat_hardness_atlas,4.0,0.0004580020904541,0.0395886179875981
0.6,0.029166666666666785,0.0,0.8238095238095239,0.21393876913398135,sat,sat_hardness_atlas,4.0,0.0009188652038574,0.0383081136997305
0.6,0.008333333333333193,0.0,0.8187675070028012,0.23441237831492112,sat,sat_hardness_atlas,4.0,0.0019493103027343,0.0407166938482869
0.6,0.004166666666666763,0.0,0.8210084033613446,0.2221847077686674,unsat,sat_hardness_atlas,4.0,0.0021157264709472,0.0401044593423763
0.6,0.0625,0.0,0.8225490196078432,0.239192203037351,sat,sat_hardness_atlas,4.0,0.0001978874206542,0.0377918132363189
0.6,0.04583333333333317,0.0,0.8215686274509804,0.21958267902505213,sat,sat_hardness_atlas,4.0,0.0002470016479492,0.0382501945850919
0.6,0.02361111111111125,0.0,0.8208683473389355,0.21537518453474624,sat,sat_hardness_atlas,4.0,0.0015249252319335,0.0392020010598209
0.6,0.001388888888888773,0.0,0.8208683473389355,0.22509078603746768,unsat,sat_hardness_atlas,4.0,0.0021259784698486,0.040313693056322
0.6,0.02361111111111125,0.0,0.8204481792717087,0.21717844798151498,sat,sat_hardness_atlas,4.0,0.0002303123474121,0.0393336970820082
0.6,0.022222222222222365,0.0,0.8183473389355743,0.23419061763896765,sat,sat_hardness_atlas,4.0,0.0003011226654052,0.0402344537189015
0.6,0.00694444444444442,0.0,0.8221288515406163,0.2148548732195954,sat,sat_hardness_atlas,4.0,0.0004651546478271,0.0395790647972856
0.6,0.00694444444444442,0.0,0.8207282913165266,0.22364654632233727,sat,sat_hardness_atlas,4.0,0.001565933227539,0.0400881413176791
0.6,0.01666666666666683,0.0,0.8198879551820729,0.21933187977257285,sat,sat_hardness_atlas,4.0,0.0003888607025146,0.039785107588346
0.6,0.005555555555555647,0.0,0.8236694677871149,0.23639033402777354,sat,sat_hardness_atlas,4.0,0.0001089572906494,0.0397709143780166
0.6,0.030555555555555558,0.0,0.8190476190476191,0.2330757312099857,sat,sat_hardness_atlas,4.0,0.0004737377166748,0.0397126889791876
0.6,0.04166666666666663,0.002083333333333215,0.8215686274509804,0.22020737629660458,unsat,sat_hardness_atlas,4.0,0.0014848709106445,0.0383506462519965
0.6,0.018055555555555602,0.0,0.8196078431372549,0.21141563083538328,unsat,sat_hardness_atlas,4.0,0.0012600421905517,0.0396145876656447
0.6,0.012499999999999956,0.0,0.8215686274509804,0.23649928917688334,sat,sat_hardness_atlas,4.0,0.0013751983642578,0.0399661840155803
0.6,0.01666666666666683,0.0,0.8203081232492998,0.2521302002222727,sat,sat_hardness_atlas,4.0,0.0007688999176025,0.0404371118558907
0.6,0.001388888888888773,0.0,0.8201680672268908,0.23628128193514908,sat,sat_hardness_atlas,4.0,0.0011918544769287,0.0407280750087286
0.6,0.00694444444444442,0.0,0.8211484593837535,0.21181764365144484,sat,sat_hardness_atlas,4.0,0.0001370906829833,0.0397296215049936
0.6,0.001388888888888773,0.0,0.8175070028011205,0.20856217852254133,sat,sat_hardness_atlas,4.0,0.0011599063873291,0.0406912340459722
0.6,0.05555555555555558,0.0,0.8198879551820729,0.22255184334010902,sat,sat_hardness_atlas,4.0,0.0011830329895019,0.0382809082587469
0.6,0.001388888888888773,0.0,0.8217086834733894,0.23430154829809524,sat,sat_hardness_atlas,4.0,0.0002260208129882,0.0403338846314865
0.6,0.03194444444444444,0.0,0.8204481792717087,0.23352290890197536,sat,sat_hardness_atlas,4.0,0.0001909732818603,0.0393588216588278
0.6,0.02083333333333337,0.0,0.8212885154061624,0.2367169093986028,sat,sat_hardness_atlas,4.0,0.0003130435943603,0.0396960270317851
0.6,0.0444444444444444,0.0,0.8221288515406163,0.208286746402624,sat,sat_hardness_atlas,4.0,0.0001647472381591,0.037944859362164
0.6,0.009722222222222188,0.0,0.8222689075630253,0.22303961290245355,sat,sat_hardness_atlas,4.0,0.0001239776611328,0.0396189261124465
0.6,0.009722222222222188,0.0,0.819327731092437,0.2112813195309613,sat,sat_hardness_atlas,4.0,0.0014510154724121,0.040009810236841
0.6,0.018055555555555602,0.0,0.8183473389355743,0.22303961290245355,sat,sat_hardness_atlas,4.0,0.0015628337860107,0.040152347140279
0.6,0.001388888888888773,0.0,0.8191876750700281,0.2271075642245649,sat,sat_hardness_atlas,4.0,0.00120210647583,0.0407382190796384
0.6,0.011111111111111183,0.0,0.8203081232492998,0.22675410531200302,sat,sat_hardness_atlas,4.0,0.0006799697875976,0.0400836241172833
0.6,0.05833333333333324,0.0,0.8186274509803921,0.2295532468977386,sat,sat_hardness_atlas,4.0,0.000472068786621,0.0385874328695798
0.6,0.012499999999999956,0.0,0.8169467787114846,0.22978361269253877,sat,sat_hardness_atlas,4.0,0.0010621547698974,0.040845867599926
0.6,0.009722222222222188,0.0,0.8218487394957983,0.22364654632233727,sat,sat_hardness_atlas,4.0,0.000148057937622,0.0397261566240763
0.6,0.022222222222222365,0.0,0.8200280112044818,0.23790696930502298,sat,sat_hardness_atlas,4.0,0.0014400482177734,0.0399462713049962
0.6,0.03749999999999998,0.0,0.8205882352941177,0.21459385475281056,sat,sat_hardness_atlas,4.0,0.0001149177551269,0.0386878533946166
0.6,0.011111111111111183,0.002083333333333215,0.8186274509803921,0.22364654632233727,sat,sat_hardness_atlas,4.0,9.703636169433594e-05,0.0403036099615832
0.6,0.008333333333333193,0.0,0.8229691876750701,0.21679434047678592,sat,sat_hardness_atlas,4.0,0.0001442432403564,0.0393797673478692
0.6,0.05555555555555558,0.0,0.8217086834733894,0.19484811229456023,sat,sat_hardness_atlas,4.0,0.0034818649291992,0.0373123722266189
0.6,0.02083333333333337,0.0,0.8196078431372549,0.2143322572803248,sat,sat_hardness_atlas,4.0,0.0006968975067138,0.0395670453503853
0.6,0.01666666666666683,0.0,0.8203081232492998,0.22107649001679275,sat,sat_hardness_atlas,4.0,0.0005538463592529,0.0397312229770161
0.6,0.02083333333333337,0.0,0.8205882352941177,0.22473135037318126,sat,sat_hardness_atlas,4.0,0.000227928161621,0.0395825215711308
0.6,0.022222222222222365,0.0,0.8197478991596638,0.24140958364114673,sat,sat_hardness_atlas,4.0,0.0002229213714599,0.0400881299832925
0.6,0.004166666666666763,0.0,0.8201680672268908,0.2407801039602987,sat,sat_hardness_atlas,4.0,0.0009989738464355,0.0407186475901997
