d_H,d_B,d_S,d_V,d_R,label,source
0.6072013093289689,0.0033944331296673,0.0,0.8184873949579832,0.2130936103699655,sat,sat_hardness_atlas
0.6072013093289689,0.012898845892736,0.0,0.8158263305322129,0.2234987385702918,sat,sat_hardness_atlas
0.6072013093289689,0.0020366598778004,0.0,0.8149859943977592,0.2234987385702918,sat,sat_hardness_atlas
0.6072013093289689,0.0210454854039375,0.0,0.8148459383753501,0.2331793435577445,unsat,sat_hardness_atlas
0.6072013093289689,0.0061099796334012,0.0,0.8156862745098039,0.2006957358641183,sat,sat_hardness_atlas
0.6072013093289689,0.007467752885268,0.0,0.815546218487395,0.2211588635363954,sat,sat_hardness_atlas
0.6072013093289689,0.0427698574338085,0.0,0.8176470588235295,0.2236145409561668,unsat,sat_hardness_atlas
0.6072013093289689,0.011541072640869,0.0,0.8165266106442578,0.2198521316259556,sat,sat_hardness_atlas
0.6072013093289689,0.008825526137135,0.0,0.8187675070028012,0.2168278157671626,sat,sat_hardness_atlas
0.6072013093289689,0.0020366598778004,0.0,0.8159663865546218,0.2176824174940288,sat,sat_hardness_atlas
0.6072013093289689,0.0332654446707399,0.0,0.8138655462184875,0.2251098950537836,unsat,sat_hardness_atlas
0.6072013093289689,0.0264765784114051,0.0020366598778004,0.8177871148459384,0.2355097858845264,sat,sat_hardness_atlas
0.6072013093289689,0.007467752885268,0.0,0.8152661064425771,0.2295979212212474,sat,sat_hardness_atlas
0.6072013093289689,0.0142566191446027,0.0,0.8186274509803921,0.2228015655187687,sat,sat_hardness_atlas
0.6072013093289689,0.0332654446707399,0.0,0.8186274509803921,0.224881048361727,sat,sat_hardness_atlas
0.6072013093289689,0.0101832993890019,0.0020366598778004,0.8177871148459384,0.2497625618073574,unsat,sat_hardness_atlas
0.6072013093289689,0.0047522063815343,0.0,0.815546218487395,0.2225682701198647,sat,sat_hardness_atlas
0.6072013093289689,0.0196877121520707,0.0,0.8189075630252101,0.2191332832580184,unsat,sat_hardness_atlas
0.6072013093289689,0.0373387644263407,0.0,0.815406162464986,0.2449001085236316,unsat,sat_hardness_atlas
0.6072013093289689,0.0033944331296673,0.0,0.8207282913165266,0.2452884203562896,sat,sat_hardness_atlas
0.6072013093289689,0.0061099796334012,0.0,0.8180672268907563,0.2148509543269997,sat,sat_hardness_atlas
0.6072013093289689,0.0142566191446027,0.0,0.8166666666666667,0.2104073095366768,sat,sat_hardness_atlas
0.6072013093289689,0.0020366598778004,0.0,0.8162464985994398,0.2115661262322062,sat,sat_hardness_atlas
0.6072013093289689,0.0237610319076714,0.0,0.8183473389355743,0.227150175598969,sat,sat_hardness_atlas
0.6072013093289689,0.0183299389002036,0.0,0.8152661064425771,0.2118220916101242,sat,sat_hardness_atlas
0.6072013093289689,0.0169721656483368,0.0020366598778004,0.8173669467787115,0.2162135892949834,sat,sat_hardness_atlas
0.6072013093289689,0.0061099796334012,0.0,0.8175070028011205,0.2264739125129522,unsat,sat_hardness_atlas
0.6072013093289689,0.0482009504412763,0.0,0.8184873949579832,0.2228015655187687,sat,sat_hardness_atlas
0.6072013093289689,0.0006788866259336,0.0,0.8163865546218488,0.2204478759747722,sat,sat_hardness_atlas
0.6072013093289689,0.056347589952478,0.0,0.815546218487395,0.2081865726773558,unsat,sat_hardness_atlas
0.6072013093289689,0.0224032586558043,0.0,0.8176470588235295,0.2191332832580184,sat,sat_hardness_atlas
0.6072013093289689,0.0047522063815343,0.0,0.8159663865546218,0.2291565431498039,sat,sat_hardness_atlas
0.6072013093289689,0.012898845892736,0.0,0.819327731092437,0.2265868866406797,unsat,sat_hardness_atlas
0.6072013093289689,0.0278343516632721,0.0,0.815546218487395,0.2147262951638195,unsat,sat_hardness_atlas
0.6072013093289689,0.0006788866259336,0.0,0.8149859943977592,0.2135983904975354,unsat,sat_hardness_atlas
0.6072013093289689,0.0196877121520707,0.0,0.8142857142857143,0.2187722240849478,sat,sat_hardness_atlas
0.6072013093289689,0.0386965376782075,0.0,0.815546218487395,0.2107948578335278,sat,sat_hardness_atlas
0.6072013093289689,0.0169721656483368,0.0,0.8165266106442578,0.2316728150793383,sat,sat_hardness_atlas
0.6072013093289689,0.0264765784114051,0.0,0.8156862745098039,0.2056533606523213,sat,sat_hardness_atlas
0.6072013093289689,0.0033944331296673,0.0,0.8145658263305322,0.2068601977436529,sat,sat_hardness_atlas
0.6072013093289689,0.0251188051595383,0.0020366598778004,0.8198879551820729,0.2173169137110044,sat,sat_hardness_atlas
0.6072013093289689,0.0156143923964697,0.0,0.8159663865546218,0.2246517652619041,sat,sat_hardness_atlas
0.6072013093289689,0.0169721656483368,0.0,0.8169467787114846,0.2164596624769281,unsat,sat_hardness_atlas
0.6072013093289689,0.0047522063815343,0.0,0.815546218487395,0.218168011012428,sat,sat_hardness_atlas
0.6072013093289689,0.0020366598778004,0.0,0.8162464985994398,0.2100184724925069,sat,sat_hardness_atlas
0.6072013093289689,0.0142566191446027,0.0020366598778004,0.8156862745098039,0.2184100650711893,sat,sat_hardness_atlas
0.6072013093289689,0.0033944331296673,0.0,0.8180672268907563,0.2008363753297087,unsat,sat_hardness_atlas
0.6072013093289689,0.0047522063815343,0.0020366598778004,0.8163865546218488,0.2038876235554654,unsat,sat_hardness_atlas
0.6072013093289689,0.0101832993890019,0.0,0.8162464985994398,0.2213949215861672,sat,sat_hardness_atlas
0.6072013093289689,0.0617786829599456,0.0,0.815546218487395,0.2148509543269997,sat,sat_hardness_atlas
0.6072013093289689,0.0047522063815343,0.0,0.8148459383753501,0.2133462711885003,sat,sat_hardness_atlas
0.6072013093289689,0.0183299389002036,0.0,0.8162464985994398,0.2047059341147302,sat,sat_hardness_atlas
0.6072013093289689,0.0061099796334012,0.0020366598778004,0.8177871148459384,0.2158435171050163,sat,sat_hardness_atlas
0.6072013093289689,0.0033944331296673,0.0,0.8144257703081232,0.2025107273094309,sat,sat_hardness_atlas
0.6072013093289689,0.0522742701968772,0.0,0.8176470588235295,0.2173169137110044,sat,sat_hardness_atlas
0.6072013093289689,0.0509164969450102,0.0,0.8179271708683474,0.2274868914305006,sat,sat_hardness_atlas
0.6072013093289689,0.0224032586558043,0.0,0.8134453781512605,0.2317810446820414,sat,sat_hardness_atlas
0.6072013093289689,0.0156143923964697,0.0,0.8137254901960785,0.2109237558629871,sat,sat_hardness_atlas
0.6072013093289689,0.012898845892736,0.0,0.8158263305322129,0.227150175598969,sat,sat_hardness_atlas
0.6072013093289689,0.0237610319076714,0.0,0.8173669467787115,0.2188926989797921,sat,sat_hardness_atlas
0.6072013093289689,0.0101832993890019,0.0020366598778004,0.8189075630252101,0.2129670760801234,sat,sat_hardness_atlas
0.6072013093289689,0.0061099796334012,0.0,0.8170868347338935,0.231997215489214,sat,sat_hardness_atlas
0.6072013093289689,0.0183299389002036,0.0,0.8177871148459384,0.2365545750644703,unsat,sat_hardness_atlas
0.6072013093289689,0.0142566191446027,0.0,0.8165266106442578,0.2146015041229994,unsat,sat_hardness_atlas
0.6072013093289689,0.0142566191446027,0.0,0.8145658263305322,0.2096283370465699,sat,sat_hardness_atlas
0.6072013093289689,0.0033944331296673,0.0,0.8196078431372549,0.2300376979947302,unsat,sat_hardness_atlas
0.6072013093289689,0.0047522063815343,0.0020366598778004,0.8191876750700281,0.2284914453172567,unsat,sat_hardness_atlas
0.6072013093289689,0.0020366598778004,0.0,0.8166666666666667,0.2300376979947302,sat,sat_hardness_atlas
0.6072013093289689,0.0047522063815343,0.0,0.8163865546218488,0.2279343907444493,sat,sat_hardness_atlas
0.6072013093289689,0.0536320434487439,0.0,0.8147058823529412,0.2253383071724148,sat,sat_hardness_atlas
0.6072013093289689,0.008825526137135,0.0,0.8148459383753501,0.223382824265076,sat,sat_hardness_atlas
0.6072013093289689,0.0047522063815343,0.0,0.8165266106442578,0.229267038492674,sat,sat_hardness_atlas
0.6072013093289689,0.012898845892736,0.0,0.8162464985994398,0.212332352666644,sat,sat_hardness_atlas
0.6072013093289689,0.0156143923964697,0.0,0.8151260504201681,0.230694388564742,sat,sat_hardness_atlas
0.6072013093289689,0.0101832993890019,0.0,0.8172268907563026,0.2199715189556512,sat,sat_hardness_atlas
0.6072013093289689,0.0264765784114051,0.0,0.8170868347338935,0.2049774205761683,sat,sat_hardness_atlas
0.6072013093289689,0.008825526137135,0.0,0.8175070028011205,0.2279343907444493,sat,sat_hardness_atlas
0.6072013093289689,0.0020366598778004,0.0,0.8141456582633054,0.2288244509829848,sat,sat_hardness_atlas
0.6072013093289689,0.0196877121520707,0.0,0.8166666666666667,0.2127135980992477,unsat,sat_hardness_atlas
0.6072013093289689,0.0006788866259336,0.0,0.8169467787114846,0.2167052251417127,sat,sat_hardness_atlas
0.6072013093289689,0.0047522063815343,0.0020366598778004,0.8173669467787115,0.2064593131268655,sat,sat_hardness_atlas
0.6072013093289689,0.0006788866259336,0.0,0.8172268907563026,0.2342441498501968,unsat,sat_hardness_atlas
0.6072013093289689,0.0278343516632721,0.0,0.8162464985994398,0.2144765808924258,sat,sat_hardness_atlas
0.6072013093289689,0.0346232179226068,0.0,0.8186274509803921,0.2410489021189248,sat,sat_hardness_atlas
0.6072013093289689,0.0033944331296673,0.0,0.8120448179271709,0.2015369943282527,sat,sat_hardness_atlas
0.6072013093289689,0.0210454854039375,0.0,0.8184873949579832,0.2375905354322386,sat,sat_hardness_atlas
0.6072013093289689,0.0101832993890019,0.0,0.815406162464986,0.2255662865396834,unsat,sat_hardness_atlas
0.6072013093289689,0.0033944331296673,0.0,0.8162464985994398,0.2281575205901916,sat,sat_hardness_atlas
0.6072013093289689,0.0006788866259336,0.0,0.8168067226890757,0.2128404054329762,unsat,sat_hardness_atlas
0.6072013093289689,0.012898845892736,0.0,0.8172268907563026,0.1988515015461256,sat,sat_hardness_atlas
0.6153846153846154,0.0066137566137566,0.0,0.8114845938375351,0.1967354229335332,unsat,sat_hardness_atlas
0.6153846153846154,0.0092592592592591,0.0,0.8142857142857143,0.2221999928547542,unsat,sat_hardness_atlas
0.6153846153846154,0.0039682539682539,0.0,0.8102240896358543,0.226458628933367,unsat,sat_hardness_atlas
0.6153846153846154,0.0119047619047619,0.0,0.8131652661064426,0.2077986138420238,unsat,sat_hardness_atlas
0.6153846153846154,0.033068783068783,0.0,0.8109243697478992,0.2280572700092388,sat,sat_hardness_atlas
0.6153846153846154,0.0436507936507936,0.0,0.8130252100840336,0.2062817187243073,sat,sat_hardness_atlas
0.6153846153846154,0.0013227513227511,0.0,0.811624649859944,0.2017402905853079,unsat,sat_hardness_atlas
0.6153846153846154,0.0317460317460316,0.0,0.8124649859943978,0.2029252888092578,sat,sat_hardness_atlas
0.6153846153846154,0.0158730158730158,0.0,0.8103641456582633,0.2143907370147426,sat,sat_hardness_atlas
0.6153846153846154,0.0145502645502644,0.0,0.8102240896358543,0.2160410987866449,unsat,sat_hardness_atlas
0.6153846153846154,0.0238095238095238,0.0,0.8121848739495798,0.2235265044778194,sat,sat_hardness_atlas
0.6153846153846154,0.0066137566137566,0.0,0.8124649859943978,0.2337448742439756,sat,sat_hardness_atlas
0.6153846153846154,0.0013227513227511,0.0,0.8130252100840336,0.2185888982013381,sat,sat_hardness_atlas
0.6153846153846154,0.044973544973545,0.0,0.8095238095238095,0.2168577183235074,sat,sat_hardness_atlas
0.6153846153846154,0.0304232804232803,0.0019841269841269,0.8134453781512605,0.233137175847569,unsat,sat_hardness_atlas
0.6153846153846154,0.0171957671957672,0.0,0.8141456582633054,0.2100375079760116,unsat,sat_hardness_atlas
0.6153846153846154,0.0066137566137566,0.0,0.8117647058823529,0.2233064364500669,sat,sat_hardness_atlas
0.6153846153846154,0.0092592592592591,0.0,0.8123249299719888,0.2188178267805258,unsat,sat_hardness_atlas
0.6153846153846154,0.0224867724867724,0.0,0.8121848739495798,0.2037085588895411,unsat,sat_hardness_atlas
0.6153846153846154,0.0264550264550263,0.0,0.8117647058823529,0.2236363872499023,unsat,sat_hardness_atlas
0.6153846153846154,0.0066137566137566,0.0,0.8106442577030812,0.2189321259805956,sat,sat_hardness_atlas
0.6153846153846154,0.0013227513227511,0.0,0.8107843137254902,0.1961809342562234,sat,sat_hardness_atlas
0.6153846153846154,0.0238095238095238,0.0,0.8088235294117648,0.2235265044778193,unsat,sat_hardness_atlas
0.6153846153846154,0.0158730158730158,0.0,0.8121848739495798,0.219160395376831,unsat,sat_hardness_atlas
0.6153846153846154,0.0502645502645502,0.0,0.8091036414565826,0.2022684659188905,sat,sat_hardness_atlas
0.6153846153846154,0.0304232804232803,0.0,0.8091036414565826,0.2206335741861903,sat,sat_hardness_atlas
0.6153846153846154,0.0224867724867724,0.0,0.8147058823529412,0.2343495618505535,sat,sat_hardness_atlas
0.6153846153846154,0.0171957671957672,0.0,0.8112044817927171,0.1847819684723569,sat,sat_hardness_atlas
0.6153846153846154,0.0026455026455027,0.0,0.811344537815126,0.2248385055897483,unsat,sat_hardness_atlas
0.6153846153846154,0.0,0.0,0.8144257703081232,0.2149828039078535,unsat,sat_hardness_atlas
0.6153846153846154,0.0224867724867724,0.0,0.8127450980392157,0.2051308796437658,sat,sat_hardness_atlas
0.6153846153846154,0.0264550264550263,0.0,0.8123249299719888,0.2189321259805956,sat,sat_hardness_atlas
0.6153846153846154,0.0304232804232803,0.0,0.8131652661064426,0.2106518757261469,sat,sat_hardness_atlas
0.6153846153846154,0.0251322751322752,0.0,0.8130252100840336,0.2147463336489398,unsat,sat_hardness_atlas
0.6153846153846154,0.0026455026455027,0.0019841269841269,0.807563025210084,0.2112630339779415,sat,sat_hardness_atlas
0.6153846153846154,0.0224867724867724,0.0,0.8127450980392157,0.1991976587341339,sat,sat_hardness_atlas
0.6153846153846154,0.0,0.0,0.8138655462184875,0.2218660557178431,unsat,sat_hardness_atlas
0.6153846153846154,0.0105820105820105,0.0,0.8126050420168068,0.2206335741861903,sat,sat_hardness_atlas
0.6153846153846154,0.0039682539682539,0.0039682539682539,0.8145658263305322,0.2231962507836998,sat,sat_hardness_atlas
0.6153846153846154,0.0145502645502644,0.0,0.8135854341736695,0.2152188013131106,sat,sat_hardness_atlas
0.6153846153846154,0.0132275132275132,0.0019841269841269,0.8137254901960785,0.2016078661108181,unsat,sat_hardness_atlas
0.6153846153846154,0.0119047619047619,0.0,0.8121848739495798,0.2158067398785219,unsat,sat_hardness_atlas
0.6153846153846154,0.0013227513227511,0.0,0.8131652661064426,0.2152188013131106,unsat,sat_hardness_atlas
0.6153846153846154,0.0515873015873016,0.0,0.8099439775910365,0.2172059815455496,sat,sat_hardness_atlas
0.6153846153846154,0.0277777777777777,0.0,0.8131652661064426,0.2136763086735522,sat,sat_hardness_atlas
0.6153846153846154,0.0291005291005291,0.0,0.8123249299719888,0.1949233133677564,unsat,sat_hardness_atlas
0.6153846153846154,0.0277777777777777,0.0,0.8135854341736695,0.2213074128113396,unsat,sat_hardness_atlas
0.6153846153846154,0.0515873015873016,0.0,0.811624649859944,0.2052593172712958,unsat,sat_hardness_atlas
0.6153846153846154,0.0238095238095238,0.0,0.8107843137254902,0.2177841563605755,unsat,sat_hardness_atlas
0.6153846153846154,0.0158730158730158,0.0019841269841269,0.8123249299719888,0.2087989910251788,unsat,sat_hardness_atlas
0.6153846153846154,0.0039682539682539,0.0,0.8119047619047619,0.218244676335256,sat,sat_hardness_atlas
0.6153846153846154,0.0462962962962963,0.0,0.8107843137254902,0.2266730084605902,sat,sat_hardness_atlas
0.6153846153846154,0.007936507936508,0.0,0.8133053221288515,0.2151008615851806,unsat,sat_hardness_atlas
0.6153846153846154,0.0555555555555555,0.0,0.811624649859944,0.2161581043035557,sat,sat_hardness_atlas
0.6153846153846154,0.0502645502645502,0.0,0.8133053221288515,0.2260287227812609,unsat,sat_hardness_atlas
0.6153846153846154,0.0277777777777777,0.0019841269841269,0.8177871148459384,0.2280572700092388,sat,sat_hardness_atlas
0.6153846153846154,0.0119047619047619,0.0,0.8119047619047619,0.2352510191097532,sat,sat_hardness_atlas
0.6153846153846154,0.007936507936508,0.0,0.8141456582633054,0.2265658663361031,sat,sat_hardness_atlas
0.6153846153846154,0.0039682539682539,0.0,0.811624649859944,0.2139149332509881,sat,sat_hardness_atlas
0.6153846153846154,0.0105820105820105,0.0,0.8133053221288515,0.2160410987866449,unsat,sat_hardness_atlas
0.6153846153846154,0.0052910052910052,0.0,0.8128851540616246,0.2125964677224036,sat,sat_hardness_atlas
0.6153846153846154,0.0185185185185183,0.0,0.8117647058823529,0.2268870076218477,unsat,sat_hardness_atlas
0.6153846153846154,0.0105820105820105,0.0,0.815406162464986,0.2195019804628599,sat,sat_hardness_atlas
0.6153846153846154,0.0013227513227511,0.0,0.8140056022408964,0.2405248769267994,unsat,sat_hardness_atlas
0.6153846153846154,0.0039682539682539,0.0,0.8093837535014006,0.2274203511676193,sat,sat_hardness_atlas
0.6153846153846154,0.0423280423280424,0.0,0.8127450980392157,0.2142719660683768,unsat,sat_hardness_atlas
0.6153846153846154,0.0224867724867724,0.0,0.8142857142857143,0.2184742683497422,unsat,sat_hardness_atlas
0.6153846153846154,0.0224867724867724,0.0,0.8099439775910365,0.2165084281687197,sat,sat_hardness_atlas
0.6153846153846154,0.0092592592592591,0.0,0.8121848739495798,0.2127169410680437,unsat,sat_hardness_atlas
0.6153846153846154,0.0013227513227511,0.0,0.8106442577030812,0.2152188013131106,sat,sat_hardness_atlas
0.6153846153846154,0.0171957671957672,0.0,0.8119047619047619,0.2119922398779745,sat,sat_hardness_atlas
0.6153846153846154,0.0357142857142855,0.0,0.8112044817927171,0.2303643722339312,unsat,sat_hardness_atlas
0.6153846153846154,0.0066137566137566,0.0,0.8112044817927171,0.2123551496650376,sat,sat_hardness_atlas
0.6153846153846154,0.0224867724867724,0.0,0.8082633053221289,0.2130776217731417,sat,sat_hardness_atlas
0.6153846153846154,0.0277777777777777,0.0,0.8110644257703082,0.2062817187243073,sat,sat_hardness_atlas
0.6153846153846154,0.0052910052910052,0.0,0.8109243697478992,0.2145093884147484,unsat,sat_hardness_atlas
0.6153846153846154,0.0476190476190475,0.0,0.8133053221288515,0.2249471949999472,unsat,sat_hardness_atlas
0.6153846153846154,0.0039682539682539,0.0,0.8120448179271709,0.2029252888092578,sat,sat_hardness_atlas
0.6153846153846154,0.0026455026455027,0.0,0.8131652661064426,0.2130776217731417,sat,sat_hardness_atlas
0.6153846153846154,0.0052910052910052,0.0,0.8126050420168068,0.2154543279712023,sat,sat_hardness_atlas
0.6153846153846154,0.033068783068783,0.0,0.8151260504201681,0.2495563279084375,unsat,sat_hardness_atlas
0.6153846153846154,0.0066137566137566,0.0,0.8140056022408964,0.2064088867220532,unsat,sat_hardness_atlas
0.6153846153846154,0.007936507936508,0.0,0.8130252100840336,0.2287961261402338,sat,sat_hardness_atlas
0.6153846153846154,0.0383597883597883,0.0,0.8107843137254902,0.2141530753061256,sat,sat_hardness_atlas
0.6153846153846154,0.0119047619047619,0.0019841269841269,0.8123249299719888,0.2170900074930608,unsat,sat_hardness_atlas
0.6153846153846154,0.0092592592592591,0.0,0.8123249299719888,0.218014639646433,sat,sat_hardness_atlas
0.6153846153846154,0.0145502645502644,0.0,0.8107843137254902,0.209419892670791,sat,sat_hardness_atlas
0.6153846153846154,0.0251322751322752,0.0,0.8123249299719888,0.2225330006078274,unsat,sat_hardness_atlas
0.6153846153846154,0.0343915343915344,0.0,0.8137254901960785,0.2415720225918018,unsat,sat_hardness_atlas
0.6153846153846154,0.0171957671957672,0.0,0.8114845938375351,0.2363438565659775,unsat,sat_hardness_atlas
0.6153846153846154,0.0291005291005291,0.0,0.8152661064425771,0.2135568147547193,unsat,sat_hardness_atlas
0.6153846153846154,0.0052910052910052,0.0,0.8127450980392157,0.2238558513322401,unsat,sat_hardness_atlas
0.6153846153846154,0.0158730158730158,0.0,0.8103641456582633,0.2217545358124422,unsat,sat_hardness_atlas
0.6153846153846154,0.0119047619047619,0.0,0.8135854341736695,0.2074212435295577,sat,sat_hardness_atlas
0.6153846153846154,0.0119047619047619,0.0,0.8131652661064426,0.229425861605522,sat,sat_hardness_atlas
0.6153846153846154,0.0145502645502644,0.0019841269841269,0.8149859943977592,0.2199559081496713,unsat,sat_hardness_atlas
0.6153846153846154,0.0251322751322752,0.0,0.8134453781512605,0.2196156246841476,sat,sat_hardness_atlas
0.6153846153846154,0.0171957671957672,0.0019841269841269,0.8110644257703082,0.2066628050745991,sat,sat_hardness_atlas
0.6153846153846154,0.0277777777777777,0.0,0.8119047619047619,0.2406204399926226,unsat,sat_hardness_atlas
0.6153846153846154,0.0277777777777777,0.0,0.8109243697478992,0.2021366496787452,sat,sat_hardness_atlas
0.6153846153846154,0.07010582010582,0.0,0.8119047619047619,0.2401418824149146,sat,sat_hardness_atlas
0.6153846153846154,0.0013227513227511,0.0,0.811344537815126,0.2022684659188905,sat,sat_hardness_atlas
0.6153846153846154,0.0105820105820105,0.0,0.8123249299719888,0.226458628933367,unsat,sat_hardness_atlas
0.6153846153846154,0.0357142857142855,0.0,0.8145658263305322,0.2406204399926226,unsat,sat_hardness_atlas
0.6153846153846154,0.0383597883597883,0.0,0.8109243697478992,0.2097908537159848,sat,sat_hardness_atlas
0.6153846153846154,0.0251322751322752,0.0,0.8102240896358543,0.1993329008610158,sat,sat_hardness_atlas
0.6153846153846154,0.0185185185185183,0.0,0.8114845938375351,0.2168577183235074,unsat,sat_hardness_atlas
0.6153846153846154,0.0224867724867724,0.0,0.8102240896358543,0.2148646280173486,sat,sat_hardness_atlas
0.6153846153846154,0.0145502645502644,0.0019841269841269,0.8148459383753501,0.2214193505020948,sat,sat_hardness_atlas
0.6153846153846154,0.0092592592592591,0.0,0.8128851540616246,0.2231962507836998,sat,sat_hardness_atlas
0.6153846153846154,0.0251322751322752,0.0,0.8137254901960785,0.2061544110532801,sat,sat_hardness_atlas
0.6153846153846154,0.0238095238095238,0.0,0.8121848739495798,0.2353507720759574,sat,sat_hardness_atlas
0.6153846153846154,0.0304232804232803,0.0,0.8126050420168068,0.2142719660683768,sat,sat_hardness_atlas
0.6153846153846154,0.0145502645502644,0.0,0.8126050420168068,0.2198425882984496,unsat,sat_hardness_atlas
0.6153846153846154,0.0304232804232803,0.0,0.8140056022408964,0.2238558513322401,unsat,sat_hardness_atlas
0.6153846153846154,0.0211640211640211,0.0,0.8128851540616246,0.2162749942033036,unsat,sat_hardness_atlas
0.6153846153846154,0.007936507936508,0.0,0.8096638655462185,0.2161581043035557,unsat,sat_hardness_atlas
0.6153846153846154,0.0013227513227511,0.0,0.811344537815126,0.2128372910034983,unsat,sat_hardness_atlas
0.6153846153846154,0.0039682539682539,0.0,0.8123249299719888,0.2099142459498915,unsat,sat_hardness_atlas
0.6153846153846154,0.0304232804232803,0.0,0.8140056022408964,0.2050022991793338,unsat,sat_hardness_atlas
0.6153846153846154,0.0291005291005291,0.0,0.8127450980392157,0.2221999928547542,unsat,sat_hardness_atlas
0.6153846153846154,0.0158730158730158,0.0,0.8133053221288515,0.2281630976006264,unsat,sat_hardness_atlas
0.6153846153846154,0.0211640211640211,0.0,0.8123249299719888,0.2162749942033036,unsat,sat_hardness_atlas
0.6153846153846154,0.0185185185185183,0.0,0.8099439775910365,0.2208586099543288,sat,sat_hardness_atlas
0.6153846153846154,0.0026455026455027,0.0,0.8112044817927171,0.2385978857054347,sat,sat_hardness_atlas
0.6153846153846154,0.0476190476190475,0.0,0.8152661064425771,0.2415720225918018,sat,sat_hardness_atlas
0.6153846153846154,0.0013227513227511,0.0,0.8138655462184875,0.2148646280173486,sat,sat_hardness_atlas
0.6153846153846154,0.007936507936508,0.0,0.8117647058823529,0.2202952226126402,sat,sat_hardness_atlas
0.6153846153846154,0.0145502645502644,0.0,0.8099439775910365,0.2183595278071398,sat,sat_hardness_atlas
0.6153846153846154,0.0343915343915344,0.0,0.8124649859943978,0.220069120334455,unsat,sat_hardness_atlas
0.6153846153846154,0.0238095238095238,0.0,0.8120448179271709,0.2031869713141344,unsat,sat_hardness_atlas
0.6153846153846154,0.0238095238095238,0.0,0.8119047619047619,0.2112630339779415,sat,sat_hardness_atlas
0.6153846153846154,0.0370370370370369,0.0,0.8124649859943978,0.2388888641131824,unsat,sat_hardness_atlas
0.6153846153846154,0.0132275132275132,0.0,0.811344537815126,0.1900413188756039,sat,sat_hardness_atlas
0.6153846153846154,0.0171957671957672,0.0,0.8120448179271709,0.217437589823606,unsat,sat_hardness_atlas
0.6153846153846154,0.0542328042328041,0.0,0.8119047619047619,0.2216429117855094,unsat,sat_hardness_atlas
0.6153846153846154,0.044973544973545,0.0,0.8121848739495798,0.2152188013131106,sat,sat_hardness_atlas
0.6153846153846154,0.0211640211640211,0.0,0.8138655462184875,0.2283744753570179,unsat,sat_hardness_atlas
0.6153846153846154,0.0185185185185183,0.0019841269841269,0.8114845938375351,0.2297395061949358,sat,sat_hardness_atlas
0.6153846153846154,0.0039682539682539,0.0,0.8106442577030812,0.2228650846963782,sat,sat_hardness_atlas
0.6153846153846154,0.0198412698412699,0.0,0.8128851540616246,0.2124758706829573,unsat,sat_hardness_atlas
0.6153846153846154,0.0423280423280424,0.0,0.8103641456582633,0.2081747635058481,sat,sat_hardness_atlas
0.6153846153846154,0.0251322751322752,0.0,0.8156862745098039,0.2198425882984496,sat,sat_hardness_atlas
0.6153846153846154,0.0198412698412699,0.0,0.8147058823529412,0.2279513497039776,unsat,sat_hardness_atlas
0.6153846153846154,0.0132275132275132,0.0,0.8134453781512605,0.225597277071191,sat,sat_hardness_atlas
0.6153846153846154,0.0132275132275132,0.0,0.8112044817927171,0.2192743660406503,sat,sat_hardness_atlas
0.6153846153846154,0.0291005291005291,0.0,0.8124649859943978,0.2304682044392837,sat,sat_hardness_atlas
0.6153846153846154,0.0132275132275132,0.0,0.8117647058823529,0.2199559081496713,unsat,sat_hardness_atlas
0.6153846153846154,0.0066137566137566,0.0,0.8082633053221289,0.2125964677224036,sat,sat_hardness_atlas
0.6153846153846154,0.0132275132275132,0.0,0.8119047619047619,0.2311925546535913,unsat,sat_hardness_atlas
0.6153846153846154,0.0171957671957672,0.0,0.8144257703081232,0.1904807430988961,sat,sat_hardness_atlas
0.6153846153846154,0.033068783068783,0.0,0.8137254901960785,0.2173218422401752,sat,sat_hardness_atlas
0.6153846153846154,0.0198412698412699,0.0,0.8121848739495798,0.2274203511676193,sat,sat_hardness_atlas
0.6153846153846154,0.0132275132275132,0.0,0.8121848739495798,0.2236363872499023,unsat,sat_hardness_atlas
0.6153846153846154,0.007936507936508,0.0,0.8102240896358543,0.2220887840247186,unsat,sat_hardness_atlas
0.6153846153846154,0.0145502645502644,0.0,0.8130252100840336,0.2065359153910828,sat,sat_hardness_atlas
0.6153846153846154,0.0066137566137566,0.0,0.811624649859944,0.2160410987866449,sat,sat_hardness_atlas
0.6153846153846154,0.0092592592592591,0.0,0.8103641456582633,0.2057716465342777,sat,sat_hardness_atlas
0.6153846153846154,0.0211640211640211,0.0,0.8093837535014006,0.2062817187243073,unsat,sat_hardness_atlas
0.6153846153846154,0.0092592592592591,0.0,0.8098039215686275,0.2125964677224036,sat,sat_hardness_atlas
0.6153846153846154,0.0343915343915344,0.0,0.811624649859944,0.2269938650306748,unsat,sat_hardness_atlas
0.6153846153846154,0.0158730158730158,0.0,0.8121848739495798,0.2462231799512539,sat,sat_hardness_atlas
0.6153846153846154,0.0158730158730158,0.0,0.8103641456582633,0.2148646280173486,unsat,sat_hardness_atlas
0.6153846153846154,0.0171957671957672,0.0,0.8114845938375351,0.2199559081496713,unsat,sat_hardness_atlas
0.6153846153846154,0.0357142857142855,0.0,0.8112044817927171,0.2013425576051447,unsat,sat_hardness_atlas
0.6153846153846154,0.0132275132275132,0.0,0.8106442577030812,0.2066628050745991,sat,sat_hardness_atlas
