environment,Delta,q_tidal,Sigma_env,S_env,max_R_LG_minus1_pct,max_Sigma_lens_minus1_pct
void,0.16717934199878445,0.12646382557645888,0.01574134626736131,0.9997522714023558,1.4996284071034482,3.5291180880332673
void,0.1862220700508561,0.20896231641535978,0.04183836694284037,0.9982526097689488,1.4973789146533356,3.5237793823784225
void,0.1761404397097514,0.10279201824932628,0.010455721778603584,0.9998906898321075,1.4998360347480588,3.5296108561605477
void,0.2747972281310839,0.1858900641757417,0.03340094251742318,0.9988856202665657,1.4983284303997646,3.526032845404048
void,0.18681007562343785,0.22225098665433943,0.04707043342430684,0.9977892724420471,1.4966839086629768,3.522129956512954
void,0.2370026016731306,0.13659512211485905,0.018316474440559262,0.9996646192820308,1.4994969289229498,3.528806048018218
void,0.2241222278008224,0.23704114199051204,0.05319931322559573,0.997177820311942,1.495766730467829,3.5199532792512533
void,0.18943545660983202,0.06565301097813656,0.004291818747536721,0.9999815806311178,1.4999723709465895,3.529934427056758
void,0.1872870323539794,0.08576587087183968,0.007302072136587904,0.9999466825854103,1.4999200238780208,3.529810190089133
void,0.25176081194484645,0.1731470588471059,0.029107270803382407,0.9991534839828642,1.4987302259742208,3.526986424476486
void,0.24148957220535358,0.10475493790078595,0.01085448427832589,0.9998821940509284,1.4998232910762965,3.5295806112374484
void,0.2801563667928346,0.1396087051235306,0.01911797002052306,0.9996346367613809,1.4994519551419838,3.5286993108750275
void,0.15585884745097653,0.21628445771465746,0.04468848547719485,0.9980069195684247,1.497010379352548,3.522904752834455
void,0.2232569409451091,0.11485277926243576,0.013019419644889375,0.9998305234392834,1.4997457851588347,3.5293966643053176
void,0.19191967256686984,0.11664229190275918,0.013422801353156672,0.9998198608597902,1.4997297912895835,3.5293587056341336
void,0.20494463233624244,0.09198566346772348,0.008390368337401699,0.9999296066747319,1.4998944100120148,3.529749399910509
void,0.24885210957834497,0.09382104261457631,0.008725582077984536,0.9999238700136165,1.49988580502034,3.529728977422142
void,0.32158817371905385,0.0925591457581981,0.008494422089100671,0.9999278499993703,1.4998917749989626,3.52974314615373
void,0.1283802525419829,0.09790886190301665,0.009495123605200904,0.999909850755341,1.499864776132931,3.5296790689326007
void,0.15643629210029175,0.1518478933555391,0.022538104011378592,0.9994922917661603,1.4992384376491419,3.5281925664203406
void,0.2677393866216335,0.21642160472661362,0.04474264124708818,0.9980020956668022,1.4970031435001196,3.522887580322265
void,0.22580420342954222,0.13751416870530453,0.018559189598720122,0.999655675081925,1.4994835126227901,3.5287742068482286
void,0.3240630737639194,0.0713176610657482,0.005060470172069393,0.9999743922974089,1.4999615884460304,3.52990883659825
void,0.26070013312170964,0.07306035811030945,0.005309474927374217,0.9999718102706787,1.4999577154059196,3.529899644587231
void,0.21197155325270833,0.08106422771570393,0.006528507521958273,0.9999573804060429,1.499936070608987,3.529848274299807
void,0.23572804364355684,0.1671262271124467,0.02717222363394762,0.9992622149913983,1.498893322487005,3.5273735016989605
void,0.3742527694224978,0.16305104110737662,0.025897149656452016,0.9993297871262191,1.4989946806892362,3.527614055644679
void,0.1776724739016902,0.20928048491862647,0.04196052098491869,0.998242409242921,1.4973636138642998,3.5237430695783667
void,0.20290134088201575,0.0955623517201171,0.00904952136153406,0.9999181128691784,1.4998771693036872,3.529708482015237
void,0.1312828155957965,0.13304872963783948,0.017394055505892885,0.9996975383437899,1.4995463075155868,3.528923239248183
void,0.17887211846145942,0.14359799623678055,0.020203774915637438,0.9995919740323066,1.4993879610483596,3.528547432549334
void,0.21405749909607336,0.3095263257460447,0.08743016424817748,0.9924139543673987,1.488620931550999,3.502995403990372
void,0.1885710482165501,0.30128159478186006,0.08321694718214265,0.9931225663444468,1.4896838495165765,3.5055177551588157
void,0.21470471568149246,0.1583281147312367,0.024454764955137973,0.9994023219037256,1.4991034828554906,3.527872276693622
void,0.13448547533102648,0.2902602424385486,0.07770433939410074,0.993998273847935,1.4909974107718105,3.5086349355199387
void,0.18206327384479612,0.13418962124394634,0.017688343031176886,0.9996872203825098,1.499530830573681,3.5288865074964537
void,0.19884597841003673,0.13423567308496623,0.01770027092478595,0.9996867985350799,1.4995301978025344,3.5288850057275223
void,0.19942137537557653,0.20662802881891212,0.04094690822062697,0.9983261571545946,1.4974892357318081,3.5240412035226543
void,0.31197922297273245,0.1640522019578298,0.026207791402093394,0.9993136231066474,1.4989704346598742,3.5275565123928487
void,0.11879869369279274,0.13737422192540474,0.018522133138455955,0.9996570482402612,1.499485572360304,3.52877909526359
void,0.26628893052125996,0.18387410167309468,0.03270397419171541,0.9989315927869254,1.4983973891802949,3.5261965045660704
void,0.2447259322042669,0.11966288147407374,0.014117060121933707,0.9998007483226568,1.4997011224838985,3.5292906652194977
void,0.11394786847435885,0.12055838591541644,0.014326104168942711,0.9997948048530305,1.4996922072794572,3.529269506539734
void,0.147556445289649,0.12340884510863305,0.01500127745004494,0.9997750123057206,1.4996625184585,3.5291990453267363
void,0.23118063841157785,0.1768189296296519,0.0303170726050829,0.999081719123469,1.498622578685116,3.5267309453765217
void,0.3277808200722414,0.1271252006895409,0.015903798282272005,0.9997471331580094,1.4996206997369255,3.529099795960544
void,0.1567732217790368,0.12204607771258348,0.01467663303888873,0.9997846428313419,1.499676964246932,3.52923332987074
void,0.1855813048289752,0.14994621463341695,0.02198945920060187,0.9995166973784341,1.499275046067572,3.528279449674465
void,0.20658791962698236,0.11580000633674707,0.013232202377876735,0.9998249394717853,1.499737409207591,3.5293767854387426
void,0.14274032314057408,0.18254117661814306,0.032246777230498146,0.9989612255326982,1.4984418382989695,3.5263019952677777
void,0.2232832632174044,0.0893035682905569,0.007912027879808955,0.9999374037333669,1.4999061055999574,3.5297771574081205
void,0.30508976813463917,0.17254715646562765,0.028911745644128514,0.9991648090907334,1.4987472136360092,3.5270267412891076
void,0.1723913967644878,0.19290164613650093,0.035876059417805195,0.9987145628360766,1.498071844254012,3.525423893266688
void,0.1355498952616089,0.0861454820903388,0.007366377869662467,0.9999457394214516,1.4999186091321004,3.529806832428495
void,0.21692121671706396,0.2363106003282576,0.052889222832742805,0.9972105330002013,1.4958157995001997,3.520069730914255
void,0.1993196555397354,0.1264340020655953,0.015734039495049073,0.9997525012719529,1.4996287519078333,3.5291189063656025
void,0.11560202955109099,0.20502593193007662,0.04033991875335883,0.9983753347873681,1.4975630021809572,3.5242162710289238
