set,config,alpha,dsigma,delta,mean_F,median_F,std_F,mean_H,mean_B,mean_R
jittered_zero,HBR,20.0,0.005,0.0,0.17755245753534726,0.15326031132306264,0.1167924516707015,0.8598261347082454,1.0,0.9799473518243854
jittered_zero,HBR,20.0,0.005,0.002,0.2164254115104956,0.19207389475269906,0.11642914023220403,0.8600072776802227,0.9615384615384615,0.9800445255867516
jittered_zero,HBR,20.0,0.005,0.005,0.2723615175746844,0.24775451088306522,0.11562121130446856,0.8599369485364905,0.909090909090909,0.9801893283716503
jittered_zero,HBR,20.0,0.005,0.01,0.35990151413618215,0.3346087169222518,0.11381083560493485,0.8591036540259818,0.8333333333333333,0.9804281328467159
jittered_zero,HBR,20.0,0.005,0.02,0.5171500523348203,0.490268487473434,0.10943703448877767,0.855638454617325,0.7142857142857141,0.9808963800622627
jittered_zero,HBR,20.0,0.005,0.05,0.8918618897138956,0.8700484483599675,0.09671800412768554,0.8381556567268396,0.49999999999999983,0.9822289375371339
jittered_zero,HR,0.0,0.001,-0.05,0.20670301193135124,0.17718273497409465,0.10645667726029714,0.8214002277480669,1.0,0.9953752455105596
jittered_zero,HR,0.0,0.001,-0.02,0.17309376963912967,0.14540119425205555,0.11258176192284432,0.8497522067529146,1.0,0.995709008821016
jittered_zero,HR,0.0,0.001,-0.01,0.16558054356264734,0.14071828729663385,0.11450511791556464,0.8562582644403356,1.0,0.9958143352647377
jittered_zero,HR,0.0,0.001,-0.005,0.1629410153780126,0.13925212631206424,0.11501772815236379,0.8585300784244148,1.0,0.9958659303813351
jittered_zero,HR,0.0,0.001,-0.002,0.16184648035388466,0.13864349771462325,0.11502153628033576,0.8594465753298236,1.0,0.9958965510459452
jittered_zero,HR,0.0,0.001,0.0,0.16136570080310797,0.13835085956791682,0.11483861948144289,0.8598261347082454,1.0,0.995916825885169
jittered_zero,HR,0.0,0.001,0.002,0.16109712692951622,0.13814833302114096,0.11448931905320188,0.8600072776802227,1.0,0.9959369902592291
jittered_zero,HR,0.0,0.001,0.005,0.16106174987712013,0.13801204666173794,0.11369144855112902,0.8599369485364905,1.0,0.9959670309737076
jittered_zero,HR,0.0,0.001,0.01,0.16178490814559657,0.1382227536383948,0.11187697838575301,0.8591036540259818,1.0,0.996016554729805
jittered_zero,HR,0.0,0.001,0.02,0.16526408659565867,0.14019398498571412,0.10745322016345085,0.855638454617325,1.0,0.996113594012157
jittered_zero,HR,0.0,0.001,0.05,0.18438521032825025,0.1592009297110214,0.09445811280086326,0.8381556567268396,1.0,0.9963892701195458
jittered_zero,HR,0.0,0.002,-0.05,0.21131585679354936,0.1827871097697224,0.10729261722527388,0.8214002277480669,1.0,0.9907981280086032
jittered_zero,HR,0.0,0.002,-0.02,0.1773745512097896,0.1505710644801803,0.11315596007118259,0.8497522067529146,1.0,0.9914588662198607
jittered_zero,HR,0.0,0.002,-0.01,0.16975650755407684,0.14449669140793073,0.11501775797971786,0.8562582644403356,1.0,0.9916674867135266
jittered_zero,HR,0.0,0.002,-0.005,0.167065628697723,0.1429937473732665,0.11550696954755903,0.8585300784244148,1.0,0.9917697005645572
jittered_zero,HR,0.0,0.002,-0.002,0.16594061658205952,0.1423632376127021,0.11550034571455058,0.8594465753298236,1.0,0.9918303683990637
jittered_zero,HR,0.0,0.002,0.0,0.16543965664134064,0.14205609008226766,0.11531240544121442,0.8598261347082454,1.0,0.9918705407956064
jittered_zero,HR,0.0,0.002,0.002,0.16515101184276398,0.14183911629076806,0.11495972117845871,0.8600072776802227,1.0,0.9919104962497242
jittered_zero,HR,0.0,0.002,0.005,0.16508573239756197,0.1416812750010048,0.11415953275611938,0.8599369485364905,1.0,0.9919700251217186
jittered_zero,HR,0.0,0.002,0.01,0.16575959259543974,0.14185636408561253,0.11234645491164776,0.8591036540259818,1.0,0.9920681710467723
jittered_zero,HR,0.0,0.002,0.02,0.1691421655217908,0.1437574963541327,0.10793603402133017,0.855638454617325,1.0,0.9922605166688003
jittered_zero,HR,0.0,0.002,0.05,0.18798878435646602,0.16365651149264637,0.09501335942345306,0.8381556567268396,1.0,0.992807188801106
jittered_zero,HR,0.0,0.005,-0.05,0.22501373783638404,0.19820230080333695,0.10985191485198109,0.8214002277480669,1.0,0.977344311869817
jittered_zero,HR,0.0,0.005,-0.02,0.19009618418087437,0.16323108911072232,0.11493946182275215,0.8497522067529146,1.0,0.9789469363534744
jittered_zero,HR,0.0,0.005,-0.01,0.18216966382298663,0.15693530340737752,0.11661607529987408,0.8562582644403356,1.0,0.979453725616894
jittered_zero,HR,0.0,0.005,-0.005,0.1793276048507693,0.1547558046362487,0.11703438259274747,0.8585300784244148,1.0,0.9797021640822742
jittered_zero,HR,0.0,0.005,-0.002,0.17811284861136503,0.15377634768236126,0.11699589674100189,0.8594465753298236,1.0,0.9798496642753884
jittered_zero,HR,0.0,0.005,0.0,0.17755245753634735,0.15326031132406273,0.1167924516707015,0.8598261347082454,1.0,0.9799473518243854
jittered_zero,HR,0.0,0.005,0.002,0.1772046983582542,0.15285318160045766,0.11642914023220405,0.8600072776802227,1.0,0.9800445255867516
jittered_zero,HR,0.0,0.005,0.005,0.17705133777145948,0.1524443310798403,0.11562121130446855,0.8599369485364905,1.0,0.9801893283716503
jittered_zero,HR,0.0,0.005,0.01,0.17757995734342738,0.15228716012949708,0.11381083560493482,0.8591036540259818,1.0,0.9804281328467159
jittered_zero,HR,0.0,0.005,0.02,0.180677815715007,0.15379625085362075,0.10943703448877769,0.855638454617325,1.0,0.9808963800622627
jittered_zero,HR,0.0,0.005,0.05,0.1987147091559497,0.1769012678020217,0.09671800412768558,0.8381556567268396,1.0,0.9822289375371339
jittered_zero,HR,2.0,0.001,-0.05,0.20670301193135124,0.17718273497409465,0.10645667726029714,0.8214002277480669,0.909090909090909,0.9953752455105596
jittered_zero,HR,2.0,0.001,-0.02,0.17309376963912967,0.14540119425205555,0.11258176192284432,0.8497522067529146,0.9615384615384615,0.995709008821016
jittered_zero,HR,2.0,0.001,-0.01,0.16558054356264734,0.14071828729663385,0.11450511791556464,0.8562582644403356,0.980392156862745,0.9958143352647377
jittered_zero,HR,2.0,0.001,-0.005,0.1629410153780126,0.13925212631206424,0.11501772815236379,0.8585300784244148,0.9900990099009901,0.9958659303813351
jittered_zero,HR,2.0,0.001,-0.002,0.16184648035388466,0.13864349771462325,0.11502153628033576,0.8594465753298236,0.9960159362549801,0.9958965510459452
jittered_zero,HR,2.0,0.001,0.0,0.16136570080310797,0.13835085956791682,0.11483861948144289,0.8598261347082454,1.0,0.995916825885169
jittered_zero,HR,2.0,0.001,0.002,0.16109712692951622,0.13814833302114096,0.11448931905320188,0.8600072776802227,0.9960159362549801,0.9959369902592291
jittered_zero,HR,2.0,0.001,0.005,0.16106174987712013,0.13801204666173794,0.11369144855112902,0.8599369485364905,0.9900990099009901,0.9959670309737076
jittered_zero,HR,2.0,0.001,0.01,0.16178490814559657,0.1382227536383948,0.11187697838575301,0.8591036540259818,0.980392156862745,0.996016554729805
jittered_zero,HR,2.0,0.001,0.02,0.16526408659565867,0.14019398498571412,0.10745322016345085,0.855638454617325,0.9615384615384615,0.996113594012157
jittered_zero,HR,2.0,0.001,0.05,0.18438521032825025,0.1592009297110214,0.09445811280086326,0.8381556567268396,0.909090909090909,0.9963892701195458
jittered_zero,HR,2.0,0.002,-0.05,0.21131585679354936,0.1827871097697224,0.10729261722527388,0.8214002277480669,0.909090909090909,0.9907981280086032
jittered_zero,HR,2.0,0.002,-0.02,0.1773745512097896,0.1505710644801803,0.11315596007118259,0.8497522067529146,0.9615384615384615,0.9914588662198607
jittered_zero,HR,2.0,0.002,-0.01,0.16975650755407684,0.14449669140793073,0.11501775797971786,0.8562582644403356,0.980392156862745,0.9916674867135266
jittered_zero,HR,2.0,0.002,-0.005,0.167065628697723,0.1429937473732665,0.11550696954755903,0.8585300784244148,0.9900990099009901,0.9917697005645572
jittered_zero,HR,2.0,0.002,-0.002,0.16594061658205952,0.1423632376127021,0.11550034571455058,0.8594465753298236,0.9960159362549801,0.9918303683990637
jittered_zero,HR,2.0,0.002,0.0,0.16543965664134064,0.14205609008226766,0.11531240544121442,0.8598261347082454,1.0,0.9918705407956064
jittered_zero,HR,2.0,0.002,0.002,0.16515101184276398,0.14183911629076806,0.11495972117845871,0.8600072776802227,0.9960159362549801,0.9919104962497242
jittered_zero,HR,2.0,0.002,0.005,0.16508573239756197,0.1416812750010048,0.11415953275611938,0.8599369485364905,0.9900990099009901,0.9919700251217186
jittered_zero,HR,2.0,0.002,0.01,0.16575959259543974,0.14185636408561253,0.11234645491164776,0.8591036540259818,0.980392156862745,0.9920681710467723
jittered_zero,HR,2.0,0.002,0.02,0.1691421655217908,0.1437574963541327,0.10793603402133017,0.855638454617325,0.9615384615384615,0.9922605166688003
jittered_zero,HR,2.0,0.002,0.05,0.18798878435646602,0.16365651149264637,0.09501335942345306,0.8381556567268396,0.909090909090909,0.992807188801106
jittered_zero,HR,2.0,0.005,-0.05,0.22501373783638404,0.19820230080333695,0.10985191485198109,0.8214002277480669,0.909090909090909,0.977344311869817
jittered_zero,HR,2.0,0.005,-0.02,0.19009618418087437,0.16323108911072232,0.11493946182275215,0.8497522067529146,0.9615384615384615,0.9789469363534744
jittered_zero,HR,2.0,0.005,-0.01,0.18216966382298663,0.15693530340737752,0.11661607529987408,0.8562582644403356,0.980392156862745,0.979453725616894
jittered_zero,HR,2.0,0.005,-0.005,0.1793276048507693,0.1547558046362487,0.11703438259274747,0.8585300784244148,0.9900990099009901,0.9797021640822742
jittered_zero,HR,2.0,0.005,-0.002,0.17811284861136503,0.15377634768236126,0.11699589674100189,0.8594465753298236,0.9960159362549801,0.9798496642753884
jittered_zero,HR,2.0,0.005,0.0,0.17755245753634735,0.15326031132406273,0.1167924516707015,0.8598261347082454,1.0,0.9799473518243854
jittered_zero,HR,2.0,0.005,0.002,0.1772046983582542,0.15285318160045766,0.11642914023220405,0.8600072776802227,0.9960159362549801,0.9800445255867516
jittered_zero,HR,2.0,0.005,0.005,0.17705133777145948,0.1524443310798403,0.11562121130446855,0.8599369485364905,0.9900990099009901,0.9801893283716503
jittered_zero,HR,2.0,0.005,0.01,0.17757995734342738,0.15228716012949708,0.11381083560493482,0.8591036540259818,0.980392156862745,0.9804281328467159
jittered_zero,HR,2.0,0.005,0.02,0.180677815715007,0.15379625085362075,0.10943703448877769,0.855638454617325,0.9615384615384615,0.9808963800622627
jittered_zero,HR,2.0,0.005,0.05,0.1987147091559497,0.1769012678020217,0.09671800412768558,0.8381556567268396,0.909090909090909,0.9822289375371339
jittered_zero,HR,5.0,0.001,-0.05,0.20670301193135124,0.17718273497409465,0.10645667726029714,0.8214002277480669,0.8,0.9953752455105596
jittered_zero,HR,5.0,0.001,-0.02,0.17309376963912967,0.14540119425205555,0.11258176192284432,0.8497522067529146,0.909090909090909,0.995709008821016
jittered_zero,HR,5.0,0.001,-0.01,0.16558054356264734,0.14071828729663385,0.11450511791556464,0.8562582644403356,0.9523809523809523,0.9958143352647377
jittered_zero,HR,5.0,0.001,-0.005,0.1629410153780126,0.13925212631206424,0.11501772815236379,0.8585300784244148,0.9756097560975612,0.9958659303813351
jittered_zero,HR,5.0,0.001,-0.002,0.16184648035388466,0.13864349771462325,0.11502153628033576,0.8594465753298236,0.9900990099009901,0.9958965510459452
jittered_zero,HR,5.0,0.001,0.0,0.16136570080310797,0.13835085956791682,0.11483861948144289,0.8598261347082454,1.0,0.995916825885169
jittered_zero,HR,5.0,0.001,0.002,0.16109712692951622,0.13814833302114096,0.11448931905320188,0.8600072776802227,0.9900990099009901,0.9959369902592291
jittered_zero,HR,5.0,0.001,0.005,0.16106174987712013,0.13801204666173794,0.11369144855112902,0.8599369485364905,0.9756097560975612,0.9959670309737076
jittered_zero,HR,5.0,0.001,0.01,0.16178490814559657,0.1382227536383948,0.11187697838575301,0.8591036540259818,0.9523809523809523,0.996016554729805
jittered_zero,HR,5.0,0.001,0.02,0.16526408659565867,0.14019398498571412,0.10745322016345085,0.855638454617325,0.909090909090909,0.996113594012157
jittered_zero,HR,5.0,0.001,0.05,0.18438521032825025,0.1592009297110214,0.09445811280086326,0.8381556567268396,0.7999999999999998,0.9963892701195458
jittered_zero,HR,5.0,0.002,-0.05,0.21131585679354936,0.1827871097697224,0.10729261722527388,0.8214002277480669,0.8,0.9907981280086032
jittered_zero,HR,5.0,0.002,-0.02,0.1773745512097896,0.1505710644801803,0.11315596007118259,0.8497522067529146,0.909090909090909,0.9914588662198607
jittered_zero,HR,5.0,0.002,-0.01,0.16975650755407684,0.14449669140793073,0.11501775797971786,0.8562582644403356,0.9523809523809523,0.9916674867135266
jittered_zero,HR,5.0,0.002,-0.005,0.167065628697723,0.1429937473732665,0.11550696954755903,0.8585300784244148,0.9756097560975612,0.9917697005645572
jittered_zero,HR,5.0,0.002,-0.002,0.16594061658205952,0.1423632376127021,0.11550034571455058,0.8594465753298236,0.9900990099009901,0.9918303683990637
jittered_zero,HR,5.0,0.002,0.0,0.16543965664134064,0.14205609008226766,0.11531240544121442,0.8598261347082454,1.0,0.9918705407956064
jittered_zero,HR,5.0,0.002,0.002,0.16515101184276398,0.14183911629076806,0.11495972117845871,0.8600072776802227,0.9900990099009901,0.9919104962497242
jittered_zero,HR,5.0,0.002,0.005,0.16508573239756197,0.1416812750010048,0.11415953275611938,0.8599369485364905,0.9756097560975612,0.9919700251217186
jittered_zero,HR,5.0,0.002,0.01,0.16575959259543974,0.14185636408561253,0.11234645491164776,0.8591036540259818,0.9523809523809523,0.9920681710467723
jittered_zero,HR,5.0,0.002,0.02,0.1691421655217908,0.1437574963541327,0.10793603402133017,0.855638454617325,0.909090909090909,0.9922605166688003
jittered_zero,HR,5.0,0.002,0.05,0.18798878435646602,0.16365651149264637,0.09501335942345306,0.8381556567268396,0.7999999999999998,0.992807188801106
jittered_zero,HR,5.0,0.005,-0.05,0.22501373783638404,0.19820230080333695,0.10985191485198109,0.8214002277480669,0.8,0.977344311869817
jittered_zero,HR,5.0,0.005,-0.02,0.19009618418087437,0.16323108911072232,0.11493946182275215,0.8497522067529146,0.909090909090909,0.9789469363534744
jittered_zero,HR,5.0,0.005,-0.01,0.18216966382298663,0.15693530340737752,0.11661607529987408,0.8562582644403356,0.9523809523809523,0.979453725616894
jittered_zero,HR,5.0,0.005,-0.005,0.1793276048507693,0.1547558046362487,0.11703438259274747,0.8585300784244148,0.9756097560975612,0.9797021640822742
jittered_zero,HR,5.0,0.005,-0.002,0.17811284861136503,0.15377634768236126,0.11699589674100189,0.8594465753298236,0.9900990099009901,0.9798496642753884
jittered_zero,HR,5.0,0.005,0.0,0.17755245753634735,0.15326031132406273,0.1167924516707015,0.8598261347082454,1.0,0.9799473518243854
jittered_zero,HR,5.0,0.005,0.002,0.1772046983582542,0.15285318160045766,0.11642914023220405,0.8600072776802227,0.9900990099009901,0.9800445255867516
jittered_zero,HR,5.0,0.005,0.005,0.17705133777145948,0.1524443310798403,0.11562121130446855,0.8599369485364905,0.9756097560975612,0.9801893283716503
jittered_zero,HR,5.0,0.005,0.01,0.17757995734342738,0.15228716012949708,0.11381083560493482,0.8591036540259818,0.9523809523809523,0.9804281328467159
jittered_zero,HR,5.0,0.005,0.02,0.180677815715007,0.15379625085362075,0.10943703448877769,0.855638454617325,0.909090909090909,0.9808963800622627
jittered_zero,HR,5.0,0.005,0.05,0.1987147091559497,0.1769012678020217,0.09671800412768558,0.8381556567268396,0.7999999999999998,0.9822289375371339
jittered_zero,HR,10.0,0.001,-0.05,0.20670301193135124,0.17718273497409465,0.10645667726029714,0.8214002277480669,0.6666666666666666,0.9953752455105596
jittered_zero,HR,10.0,0.001,-0.02,0.17309376963912967,0.14540119425205555,0.11258176192284432,0.8497522067529146,0.8333333333333333,0.995709008821016
jittered_zero,HR,10.0,0.001,-0.01,0.16558054356264734,0.14071828729663385,0.11450511791556464,0.8562582644403356,0.909090909090909,0.9958143352647377
jittered_zero,HR,10.0,0.001,-0.005,0.1629410153780126,0.13925212631206424,0.11501772815236379,0.8585300784244148,0.9523809523809523,0.9958659303813351
jittered_zero,HR,10.0,0.001,-0.002,0.16184648035388466,0.13864349771462325,0.11502153628033576,0.8594465753298236,0.980392156862745,0.9958965510459452
jittered_zero,HR,10.0,0.001,0.0,0.16136570080310797,0.13835085956791682,0.11483861948144289,0.8598261347082454,1.0,0.995916825885169
jittered_zero,HR,10.0,0.001,0.002,0.16109712692951622,0.13814833302114096,0.11448931905320188,0.8600072776802227,0.980392156862745,0.9959369902592291
jittered_zero,HR,10.0,0.001,0.005,0.16106174987712013,0.13801204666173794,0.11369144855112902,0.8599369485364905,0.9523809523809523,0.9959670309737076
jittered_zero,HR,10.0,0.001,0.01,0.16178490814559657,0.1382227536383948,0.11187697838575301,0.8591036540259818,0.909090909090909,0.996016554729805
jittered_zero,HR,10.0,0.001,0.02,0.16526408659565867,0.14019398498571412,0.10745322016345085,0.855638454617325,0.8333333333333333,0.996113594012157
jittered_zero,HR,10.0,0.001,0.05,0.18438521032825025,0.1592009297110214,0.09445811280086326,0.8381556567268396,0.6666666666666665,0.9963892701195458
jittered_zero,HR,10.0,0.002,-0.05,0.21131585679354936,0.1827871097697224,0.10729261722527388,0.8214002277480669,0.6666666666666666,0.9907981280086032
jittered_zero,HR,10.0,0.002,-0.02,0.1773745512097896,0.1505710644801803,0.11315596007118259,0.8497522067529146,0.8333333333333333,0.9914588662198607
jittered_zero,HR,10.0,0.002,-0.01,0.16975650755407684,0.14449669140793073,0.11501775797971786,0.8562582644403356,0.909090909090909,0.9916674867135266
jittered_zero,HR,10.0,0.002,-0.005,0.167065628697723,0.1429937473732665,0.11550696954755903,0.8585300784244148,0.9523809523809523,0.9917697005645572
jittered_zero,HR,10.0,0.002,-0.002,0.16594061658205952,0.1423632376127021,0.11550034571455058,0.8594465753298236,0.980392156862745,0.9918303683990637
jittered_zero,HR,10.0,0.002,0.0,0.16543965664134064,0.14205609008226766,0.11531240544121442,0.8598261347082454,1.0,0.9918705407956064
jittered_zero,HR,10.0,0.002,0.002,0.16515101184276398,0.14183911629076806,0.11495972117845871,0.8600072776802227,0.980392156862745,0.9919104962497242
jittered_zero,HR,10.0,0.002,0.005,0.16508573239756197,0.1416812750010048,0.11415953275611938,0.8599369485364905,0.9523809523809523,0.9919700251217186
jittered_zero,HR,10.0,0.002,0.01,0.16575959259543974,0.14185636408561253,0.11234645491164776,0.8591036540259818,0.909090909090909,0.9920681710467723
jittered_zero,HR,10.0,0.002,0.02,0.1691421655217908,0.1437574963541327,0.10793603402133017,0.855638454617325,0.8333333333333333,0.9922605166688003
jittered_zero,HR,10.0,0.002,0.05,0.18798878435646602,0.16365651149264637,0.09501335942345306,0.8381556567268396,0.6666666666666665,0.992807188801106
jittered_zero,HR,10.0,0.005,-0.05,0.22501373783638404,0.19820230080333695,0.10985191485198109,0.8214002277480669,0.6666666666666666,0.977344311869817
jittered_zero,HR,10.0,0.005,-0.02,0.19009618418087437,0.16323108911072232,0.11493946182275215,0.8497522067529146,0.8333333333333333,0.9789469363534744
jittered_zero,HR,10.0,0.005,-0.01,0.18216966382298663,0.15693530340737752,0.11661607529987408,0.8562582644403356,0.909090909090909,0.979453725616894
jittered_zero,HR,10.0,0.005,-0.005,0.1793276048507693,0.1547558046362487,0.11703438259274747,0.8585300784244148,0.9523809523809523,0.9797021640822742
jittered_zero,HR,10.0,0.005,-0.002,0.17811284861136503,0.15377634768236126,0.11699589674100189,0.8594465753298236,0.980392156862745,0.9798496642753884
jittered_zero,HR,10.0,0.005,0.0,0.17755245753634735,0.15326031132406273,0.1167924516707015,0.8598261347082454,1.0,0.9799473518243854
jittered_zero,HR,10.0,0.005,0.002,0.1772046983582542,0.15285318160045766,0.11642914023220405,0.8600072776802227,0.980392156862745,0.9800445255867516
jittered_zero,HR,10.0,0.005,0.005,0.17705133777145948,0.1524443310798403,0.11562121130446855,0.8599369485364905,0.9523809523809523,0.9801893283716503
jittered_zero,HR,10.0,0.005,0.01,0.17757995734342738,0.15228716012949708,0.11381083560493482,0.8591036540259818,0.909090909090909,0.9804281328467159
jittered_zero,HR,10.0,0.005,0.02,0.180677815715007,0.15379625085362075,0.10943703448877769,0.855638454617325,0.8333333333333333,0.9808963800622627
jittered_zero,HR,10.0,0.005,0.05,0.1987147091559497,0.1769012678020217,0.09671800412768558,0.8381556567268396,0.6666666666666665,0.9822289375371339
jittered_zero,HR,20.0,0.001,-0.05,0.20670301193135124,0.17718273497409465,0.10645667726029714,0.8214002277480669,0.5000000000000001,0.9953752455105596
jittered_zero,HR,20.0,0.001,-0.02,0.17309376963912967,0.14540119425205555,0.11258176192284432,0.8497522067529146,0.7142857142857141,0.995709008821016
jittered_zero,HR,20.0,0.001,-0.01,0.16558054356264734,0.14071828729663385,0.11450511791556464,0.8562582644403356,0.8333333333333333,0.9958143352647377
jittered_zero,HR,20.0,0.001,-0.005,0.1629410153780126,0.13925212631206424,0.11501772815236379,0.8585300784244148,0.909090909090909,0.9958659303813351
jittered_zero,HR,20.0,0.001,-0.002,0.16184648035388466,0.13864349771462325,0.11502153628033576,0.8594465753298236,0.9615384615384615,0.9958965510459452
jittered_zero,HR,20.0,0.001,0.0,0.16136570080310797,0.13835085956791682,0.11483861948144289,0.8598261347082454,1.0,0.995916825885169
jittered_zero,HR,20.0,0.001,0.002,0.16109712692951622,0.13814833302114096,0.11448931905320188,0.8600072776802227,0.9615384615384615,0.9959369902592291
jittered_zero,HR,20.0,0.001,0.005,0.16106174987712013,0.13801204666173794,0.11369144855112902,0.8599369485364905,0.909090909090909,0.9959670309737076
jittered_zero,HR,20.0,0.001,0.01,0.16178490814559657,0.1382227536383948,0.11187697838575301,0.8591036540259818,0.8333333333333333,0.996016554729805
jittered_zero,HR,20.0,0.001,0.02,0.16526408659565867,0.14019398498571412,0.10745322016345085,0.855638454617325,0.7142857142857141,0.996113594012157
jittered_zero,HR,20.0,0.001,0.05,0.18438521032825025,0.1592009297110214,0.09445811280086326,0.8381556567268396,0.49999999999999983,0.9963892701195458
jittered_zero,HR,20.0,0.002,-0.05,0.21131585679354936,0.1827871097697224,0.10729261722527388,0.8214002277480669,0.5000000000000001,0.9907981280086032
jittered_zero,HR,20.0,0.002,-0.02,0.1773745512097896,0.1505710644801803,0.11315596007118259,0.8497522067529146,0.7142857142857141,0.9914588662198607
jittered_zero,HR,20.0,0.002,-0.01,0.16975650755407684,0.14449669140793073,0.11501775797971786,0.8562582644403356,0.8333333333333333,0.9916674867135266
jittered_zero,HR,20.0,0.002,-0.005,0.167065628697723,0.1429937473732665,0.11550696954755903,0.8585300784244148,0.909090909090909,0.9917697005645572
jittered_zero,HR,20.0,0.002,-0.002,0.16594061658205952,0.1423632376127021,0.11550034571455058,0.8594465753298236,0.9615384615384615,0.9918303683990637
jittered_zero,HR,20.0,0.002,0.0,0.16543965664134064,0.14205609008226766,0.11531240544121442,0.8598261347082454,1.0,0.9918705407956064
jittered_zero,HR,20.0,0.002,0.002,0.16515101184276398,0.14183911629076806,0.11495972117845871,0.8600072776802227,0.9615384615384615,0.9919104962497242
jittered_zero,HR,20.0,0.002,0.005,0.16508573239756197,0.1416812750010048,0.11415953275611938,0.8599369485364905,0.909090909090909,0.9919700251217186
jittered_zero,HR,20.0,0.002,0.01,0.16575959259543974,0.14185636408561253,0.11234645491164776,0.8591036540259818,0.8333333333333333,0.9920681710467723
jittered_zero,HR,20.0,0.002,0.02,0.1691421655217908,0.1437574963541327,0.10793603402133017,0.855638454617325,0.7142857142857141,0.9922605166688003
jittered_zero,HR,20.0,0.002,0.05,0.18798878435646602,0.16365651149264637,0.09501335942345306,0.8381556567268396,0.49999999999999983,0.992807188801106
jittered_zero,HR,20.0,0.005,-0.05,0.22501373783638404,0.19820230080333695,0.10985191485198109,0.8214002277480669,0.5000000000000001,0.977344311869817
jittered_zero,HR,20.0,0.005,-0.02,0.19009618418087437,0.16323108911072232,0.11493946182275215,0.8497522067529146,0.7142857142857141,0.9789469363534744
jittered_zero,HR,20.0,0.005,-0.01,0.18216966382298663,0.15693530340737752,0.11661607529987408,0.8562582644403356,0.8333333333333333,0.979453725616894
jittered_zero,HR,20.0,0.005,-0.005,0.1793276048507693,0.1547558046362487,0.11703438259274747,0.8585300784244148,0.909090909090909,0.9797021640822742
jittered_zero,HR,20.0,0.005,-0.002,0.17811284861136503,0.15377634768236126,0.11699589674100189,0.8594465753298236,0.9615384615384615,0.9798496642753884
jittered_zero,HR,20.0,0.005,0.0,0.17755245753634735,0.15326031132406273,0.1167924516707015,0.8598261347082454,1.0,0.9799473518243854
jittered_zero,HR,20.0,0.005,0.002,0.1772046983582542,0.15285318160045766,0.11642914023220405,0.8600072776802227,0.9615384615384615,0.9800445255867516
jittered_zero,HR,20.0,0.005,0.005,0.17705133777145948,0.1524443310798403,0.11562121130446855,0.8599369485364905,0.909090909090909,0.9801893283716503
jittered_zero,HR,20.0,0.005,0.01,0.17757995734342738,0.15228716012949708,0.11381083560493482,0.8591036540259818,0.8333333333333333,0.9804281328467159
jittered_zero,HR,20.0,0.005,0.02,0.180677815715007,0.15379625085362075,0.10943703448877769,0.855638454617325,0.7142857142857141,0.9808963800622627
jittered_zero,HR,20.0,0.005,0.05,0.1987147091559497,0.1769012678020217,0.09671800412768558,0.8381556567268396,0.49999999999999983,0.9822289375371339
known_zero,BR,0.0,0.001,-0.05,0.004643235856173012,0.004165213409236869,0.0016460260298586152,0.9024210172020192,1.0,0.9953688415371085
known_zero,BR,0.0,0.001,-0.02,0.004307838998254884,0.003880956928319015,0.0014941359669738538,0.9597595791545208,1.0,0.9957025097089136
known_zero,BR,0.0,0.001,-0.01,0.004202041358000278,0.003789447263672674,0.0014464179735683511,0.9796707204251268,1.0,0.9958077901723057
known_zero,BR,0.0,0.001,-0.005,0.004150223310755603,0.0037445992287174577,0.0014230792461118365,0.9897823372072599,1.0,0.9958593598267749
known_zero,BR,0.0,0.001,-0.002,0.004119472808579213,0.0037179758933256887,0.001409239334468807,0.9959001102435833,1.0,0.9958899644508967
known_zero,BR,0.0,0.001,0.0,0.00409911301439019,0.0037003448845961406,0.0014000800595059897,0.9999999999999927,1.0,0.9959102282850724
known_zero,BR,0.0,0.001,0.002,0.004078864951303308,0.003682807586346374,0.00139097425221304,0.9959203186489791,1.0,0.9959303814087368
known_zero,BR,0.0,0.001,0.005,0.004048701045674512,0.0036566762385657112,0.0013774150523473583,0.9899068812178097,1.0,0.9959604047947452
known_zero,BR,0.0,0.001,0.01,0.003998978099404623,0.003613585406349496,0.0013550789562376516,0.9801575346888203,1.0,0.9960098984900491
known_zero,BR,0.0,0.001,0.02,0.003901562633656311,0.0035291061798112013,0.001311372883337813,0.9616210023101075,1.0,0.9961068734172077
known_zero,BR,0.0,0.001,0.05,0.003624920382586725,0.0032887485833270735,0.001187628776213079,0.9126603954221671,1.0,0.9963823266402849
known_zero,BR,0.0,0.002,-0.05,0.009262438907225303,0.008313168188749956,0.003275141987643044,0.9024210172020192,1.0,0.9907855026366278
known_zero,BR,0.0,0.002,-0.02,0.008595080643859828,0.007746928469660198,0.0029740440579073936,0.9597595791545208,1.0,0.9914460236761531
known_zero,BR,0.0,0.002,-0.01,0.008384513428476549,0.0075646088767911445,0.0028794065952209525,0.9796707204251268,1.0,0.9916545441401876
known_zero,BR,0.0,0.002,-0.005,0.008281371144499828,0.007475249424206771,0.0028331119319555246,0.9897823372072599,1.0,0.9917567031876688
known_zero,BR,0.0,0.002,-0.002,0.008220160162891035,0.007422200618582665,0.0028056566858951177,0.9959001102435833,1.0,0.9918173366617488
known_zero,BR,0.0,0.002,0.0,0.008179631359930297,0.007387068831117874,0.002787485768950009,0.9999999999999927,1.0,0.9918574855482681
