source,target,source_candidate_id,target_candidate_id,source_background_id,target_background_id,source_type,target_type,feature_distance,tunnel_barrier_proxy,delta_F_bridge,structural_uphill,structural_downhill,avg_control,avg_tadpole,stability_loss,gamma_proxy,transition_weight,structural_action,energy_action,P_structural,P_energy,source_F_bridge,target_F_bridge,source_abs_energy,target_abs_energy
12,30,29,67,15,37,AdS minimum,dS minimum,4.845477668649063,0.4580009860384821,-1.7260036565911077,0.0,1.7260036565911077,0.009062900675566414,0.02,1.3753337080313344e-08,0.6325468524915175,0.6181833472686157,0.480970187096608,0.4580009860384821,0.28494991382115387,0.16380629970714722,-2.606721788983457,-4.332725445574565,3.921326889136822e-15,9.897236789312433e-16
12,16,29,37,15,22,AdS minimum,AdS minimum,4.948662330137176,0.41025541497373647,1.0178189617133346,1.0178189617133346,0.0,0.009193038569379489,0.08,0.0,0.66348076557048,0.2624974595619865,1.3375138748563884,0.5131448731172404,0.1209974820754239,0.15501792313313406,-2.606721788983457,-1.5889028272701224,3.921326889136822e-15,4.461358351983369e-15
12,6,29,14,15,7,AdS minimum,AdS minimum,5.097615327059785,0.41858149419789725,0.6150454393203222,0.6150454393203222,0.0,0.009190847237718609,0.06,1.4744129805954742e-09,0.657979505895133,0.3713983581838977,0.9904800506874714,0.41858149419789725,0.17119505180043942,0.17039241871061897,-2.606721788983457,-1.991676349663135,3.921326889136822e-15,3.1509935702007135e-15
12,7,29,17,15,8,AdS minimum,AdS minimum,5.320330001597594,0.4155623897735881,1.019117017005586,1.019117017005586,0.0,0.009276906666726037,0.08,2.6418914833570284e-09,0.6599690164914099,0.26079608682615335,1.3440164535431536,0.4155623897735881,0.12021323899188666,0.17090762856064134,-2.606721788983457,-1.587604771977871,3.921326889136822e-15,2.7112053391451424e-15
13,35,31,77,19,42,dS minimum,dS minimum,4.5534556297965585,0.37546977332536124,-0.5536754934258266,0.0,0.5536754934258266,0.008634297872413436,0.16,2.729780124166581e-09,0.686966484447012,0.6132592557363079,0.48896750303235115,0.8583620828570666,0.17956447274553844,0.17891831699084243,-1.0391373657088208,-1.5928128591346473,4.589950657555417e-16,1.0627557417675658e-15
13,7,31,17,19,8,dS minimum,AdS minimum,4.612592364108977,0.4798209790094967,-0.5484674062690502,0.0,0.5484674062690502,0.008970051480067319,0.16,0.0,0.6188941769379851,0.5522866711942259,0.5936880356375708,1.1859197405974973,0.16171148497108337,0.12894316350533438,-1.0391373657088208,-1.587604771977871,4.589950657555417e-16,2.7112053391451424e-15
13,41,31,88,19,49,dS minimum,AdS minimum,4.94029305082887,0.4090484617840949,-0.5534873077095839,0.0,0.5534873077095839,0.008646413161829214,0.16,0.0,0.664282039249392,0.593000808687878,0.5225595162621071,0.4090484617840949,0.1736327280081074,0.2804072450528515,-1.0391373657088208,-1.5926246734184046,4.589950657555417e-16,1.4566635011556548e-16
13,31,31,69,19,38,dS minimum,AdS minimum,4.945461469201781,0.42742014491397556,-0.24582412687601485,0.0,0.24582412687601485,0.008782511112397006,0.18,0.0,0.652189480563817,0.5746001294570129,0.5540809071376123,0.9574506845420978,0.16824494423909925,0.16203960332835943,-1.0391373657088208,-1.2849614925848356,4.589950657555417e-16,1.2193220110405903e-15
13,36,31,78,19,42,dS minimum,dS minimum,4.992548102706147,0.486882726028315,-0.5599061154267095,0.0,0.5599061154267095,0.008234891942415576,0.16,1.512690600558031e-08,0.6145390981596581,0.5488439518921976,0.5999411185101516,1.159779473308006,0.16070344461865954,0.13235821295699712,-1.0391373657088208,-1.5990434811355303,4.589950657555417e-16,2.2029285171196132e-15
13,1,31,2,19,1,dS minimum,dS minimum,5.2021825400004325,0.5024538079777872,-0.24997112897802087,0.0,0.24997112897802087,0.008432930239021747,0.18,2.4656715724713507e-08,0.6050441744616074,0.5332685957635371,0.6287300497332479,1.2802715040467434,0.15614292541751193,0.11733345816561525,-1.0391373657088208,-1.2891084946868416,4.589950657555417e-16,5.405006277784081e-15
14,29,33,65,20,36,AdS minimum,AdS minimum,3.6391591009909745,0.28386040909604443,-0.007861464213235969,0.0,0.007861464213235969,0.008932379883521517,0.0,0.0,0.7528717314170021,0.745510524901221,0.2936860269679181,0.28386040909604443,0.30666491694616677,0.20234857617205357,-4.318985351294914,-4.32684681550815,3.7629424240572614e-15,3.747526190918694e-15
14,33,33,73,20,40,AdS minimum,AdS minimum,4.238279730124141,0.3226090453517669,0.0008488828340489363,0.0008488828340489363,0.0,0.008971293190893584,0.0,0.0,0.7242569506467769,0.7166275579852477,0.3331990182706914,0.4710547956362492,0.2947839409510667,0.16780413703624447,-4.318985351294914,-4.318136468460865,3.7629424240572614e-15,4.55916425813923e-15
14,6,33,14,20,7,AdS minimum,AdS minimum,4.375757576672979,0.36135986503424056,2.327309001631779,2.327309001631779,0.0,0.009034283175356244,0.04,2.395997678039663e-09,0.6967282252206922,0.09296704256007622,2.3755102297111423,0.36135986503424056,0.0382418885222231,0.18725894261821016,-4.318985351294914,-1.991676349663135,3.7629424240572614e-15,3.1509935702007135e-15
14,72,33,154,20,85,AdS minimum,AdS minimum,4.605744492198818,0.4293604514114885,1.7143467356256523,1.7143467356256523,0.0,0.009175403824496432,0.02,0.0,0.650925259961421,0.14813250215724066,1.909648120900239,0.9406739374612847,0.06093413835719769,0.10491791751309831,-4.318985351294914,-2.6046386156692614,3.7629424240572614e-15,9.443839446524109e-15
14,30,33,67,20,37,AdS minimum,dS minimum,4.740913800794909,0.3960350974472411,-0.01374009427965106,0.0,0.01374009427965106,0.00890633661320405,0.0,1.4674921777757532e-08,0.6729830755348932,0.6664220644704598,0.4058320787279569,0.3960350974472411,0.27413196759228176,0.18087698267814115,-4.318985351294914,-4.332725445574565,3.7629424240572614e-15,9.897236789312433e-16
14,11,33,26,20,14,AdS minimum,AdS minimum,4.851748605379935,0.42045482021804254,2.7310834216808466,2.7310834216808466,0.0,0.009101123751450245,0.06,0.0,0.6567480495857251,0.061366759615013554,2.7908869647733576,0.5389229482273391,0.025243147631063962,0.15679344398225226,-4.318985351294914,-1.5879019296140673,3.7629424240572614e-15,4.372333158560342e-15
15,4,35,9,21,5,AdS minimum,AdS minimum,3.64153572518258,0.3307859094876632,-1.0239524174929,0.0,1.0239524174929,0.009148442425229868,0.08,8.729212519487106e-09,0.7183589464137241,0.6751305477725255,0.39284920270232543,0.3307859094876632,0.20169508377546735,0.18612254622844263,-1.587712238453433,-2.611664655946333,6.300355461532837e-15,2.5887126899882362e-15
15,68,35,144,21,80,AdS minimum,dS minimum,4.192958763266452,0.4082768741286833,0.5492673566452808,0.5492673566452808,0.0,0.009035335346480846,0.16,2.227515816244363e-08,0.664794788860785,0.37191385918106906,0.9890930128646694,0.4082768741286833,0.11110917322920132,0.17224439041218198,-1.587712238453433,-1.0384448818081522,6.300355461532837e-15,1.8410839386576936e-15
15,72,35,154,21,85,AdS minimum,AdS minimum,4.227202349628276,0.35079016485670667,-1.0169263772158283,0.0,1.0169263772158283,0.009321277016003,0.08,0.0,0.704131489887051,0.6616334551118589,0.41304356957430993,0.6337218477143627,0.19766283068915666,0.13747875130900683,-1.587712238453433,-2.6046386156692614,6.300355461532837e-15,9.443839446524109e-15
15,34,35,75,21,41,AdS minimum,AdS minimum,4.335719001008679,0.38607624383575884,-0.0024092811012668136,0.0,0.0024092811012668136,0.009103734282403363,0.12,7.255139766737528e-09,0.6797186993437518,0.6224510072286056,0.47409035698775737,0.38607624383575884,0.1859570840977531,0.17611108718354143,-1.587712238453433,-1.5901215195546998,6.300355461532837e-15,3.0086742844753736e-15
15,49,35,105,21,57,AdS minimum,AdS minimum,4.356159479727607,0.3688025948814349,-0.0013410299252203384,0.0,0.0013410299252203384,0.009172654240270656,0.12,8.760306591248934e-09,0.6915619148383265,0.6332483972363931,0.45689252111596257,0.3688025948814349,0.18918280168579935,0.179179594138716,-1.587712238453433,-1.5890532683786533,6.300355461532837e-15,2.5930136245105868e-15
15,62,35,132,21,73,AdS minimum,AdS minimum,4.521752777542488,0.3763525530729693,0.5521662954339766,0.5521662954339766,0.0,0.009338408283449277,0.16,0.0,0.6863603119450267,0.382905845853684,0.9599661533036435,0.5541605600905128,0.11439302652262223,0.14886363072811112,-1.587712238453433,-1.0355459430194565,6.300355461532837e-15,7.96692343588014e-15
16,9,37,22,22,11,AdS minimum,AdS minimum,3.9812902667508867,0.4271483379494609,0.3090177162428438,0.3090177162428438,0.0,0.009431506749967695,0.14,0.0,0.6523667743005621,0.4533059232438397,0.7911880541808426,1.0263530628078255,0.13082222459667525,0.09804781906936613,-1.5889028272701224,-1.2798851110272786,4.461358351983369e-15,1.5120518506755212e-14
16,6,37,14,22,7,AdS minimum,AdS minimum,4.240035212008127,0.3304546064175631,-0.40277352239301245,0.0,0.40277352239301245,0.009103263655515302,0.1,3.6070836872958978e-09,0.7185969803666172,0.6666646059793325,0.40546819914394266,0.3304546064175631,0.19239666269961425,0.19663589418428432,-1.5889028272701224,-1.991676349663135,4.461358351983369e-15,3.1509935702007135e-15
16,62,37,132,22,73,AdS minimum,AdS minimum,4.327319433914937,0.39161426061001264,0.553356884250666,0.553356884250666,0.0,0.009261515572101763,0.16,0.0,0.6759648099304768,0.3767568426420318,0.9761552793523907,0.7656269325396347,0.10873047484962449,0.1272535355868872,-1.5889028272701224,-1.0355459430194565,4.461358351983369e-15,7.96692343588014e-15
16,58,37,124,22,69,AdS minimum,AdS minimum,4.397244975320664,0.33437465265573924,-0.40273802646806645,0.0,0.40273802646806645,0.009104833635353193,0.1,2.9671148871202035e-10,0.7157855610240754,0.6640552202893694,0.40938996987716136,0.33437465265573924,0.1916436047242211,0.1958665812433008,-1.5889028272701224,-1.9916408537381889,4.461358351983369e-15,4.354985062489997e-15
16,43,37,93,22,51,AdS minimum,AdS minimum,4.466625152437467,0.3597555334113419,-1.0212832631821793,0.0,1.0212832631821793,0.00910783390008443,0.08,5.849386364165099e-09,0.6978469054720857,0.655882150313972,0.4217741550884746,0.3597555334113419,0.18928489035244656,0.1909578720901817,-1.5889028272701224,-2.6101860904523018,4.461358351983369e-15,2.2918728242450003e-15
16,0,37,0,22,0,AdS minimum,AdS minimum,4.516451091466166,0.3582880891604916,-0.40350551240192445,0.0,0.40350551240192445,0.009070660688862739,0.1,2.8081377778654826e-09,0.6988717086383515,0.6483881156477368,0.43326581802434394,0.3582880891604916,0.18712214277741843,0.19123829782597973,-1.5889028272701224,-1.992408339672047,4.461358351983369e-15,3.364864469033528e-15
17,4,39,9,23,5,dS minimum,AdS minimum,5.0547162514437485,0.4125182239029111,1.7107126724500814,1.7107126724500814,0.0,0.008987415254805373,0.02,0.0,0.6619811327010166,0.15114582914749672,1.889510152265766,0.9106176904125907,0.2645028439638713,0.1746740916541503,-4.322377328396414,-2.611664655946333,1.0717286784235561e-15,2.5887126899882362e-15
17,15,39,35,23,21,dS minimum,AdS minimum,5.160697980487827,0.47813758368018666,2.7346650899429816,2.7346650899429816,0.0,0.00909821323944671,0.06,0.0,0.6199368979143501,0.05775121188983143,2.8516109446951123,1.183547428057699,0.10106372020569607,0.1329525325734644,-4.322377328396414,-1.587712238453433,1.0717286784235561e-15,6.300355461532837e-15
17,6,39,14,23,7,dS minimum,AdS minimum,5.301197748497757,0.4483586942527063,2.3307009787332795,2.3307009787332795,0.0,0.009019129196438318,0.04,0.0,0.6386755536900519,0.08497692174052232,2.465375568292076,1.009253256121966,0.14870828787296206,0.15826745237445897,-4.322377328396414,-1.991676349663135,1.0717286784235561e-15,3.1509935702007135e-15
17,72,39,154,23,85,dS minimum,AdS minimum,5.320259154493961,0.5078546603652326,1.717738712727153,1.717738712727153,0.0,0.009160249845578505,0.02,0.0,0.6017852286518198,0.13655759103217835,1.9910088410134492,1.2613929001014754,0.23897365475840285,0.12299536780371666,-4.322377328396414,-2.6046386156692614,1.0717286784235561e-15,9.443839446524109e-15
17,16,39,37,23,22,dS minimum,AdS minimum,5.344167067111735,0.4620535568678701,2.7334745011262918,2.7334745011262918,0.0,0.009021320528099196,0.06,0.0,0.6299885988222392,0.05875198522845559,2.8344303354061275,1.1078625224814402,0.10281505794172446,0.1434056133573684,-4.322377328396414,-1.5889028272701224,1.0717286784235561e-15,4.461358351983369e-15
17,60,39,128,23,71,dS minimum,dS minimum,5.536371883775607,0.4836541824279663,2.327718874430783,2.327718874430783,0.0,0.008886499765308534,0.04,0.0,0.6165263707040198,0.08225012451842556,2.4979903754359705,0.4836541824279663,0.1439364352573432,0.2677049422368413,-4.322377328396414,-1.9946584539656316,1.0717286784235561e-15,1.2653230069444183e-16
18,37,41,80,25,43,AdS minimum,AdS minimum,4.117246729329856,0.34623906310472086,-1.6925261179313646,0.0,1.6925261179313646,0.009243119875030344,0.02,3.876084953002845e-09,0.7073433671906768,0.6911444046087192,0.36940649787431795,0.34623906310472086,0.30394544812121954,0.18974855228974388,-2.6057052263234692,-4.298231344254834,7.221441828803893e-15,5.0773683766666424e-15
18,19,41,43,25,26,AdS minimum,AdS minimum,4.77011711379144,0.38118106004955826,1.019003908508784,1.019003908508784,0.0,0.009360304785858971,0.08,0.0,0.6830542045948943,0.26991971459700237,1.3096307175464696,0.6929013066420757,0.11870293394964795,0.13416059374353392,-2.6057052263234692,-1.5867013178146852,7.221441828803893e-15,1.1403411545068124e-14
18,21,41,47,25,28,AdS minimum,AdS minimum,5.146258403723513,0.40597404007949245,1.0180782540761388,1.0180782540761388,0.0,0.009300480950728086,0.08,1.8917793997985655e-09,0.666327465008387,0.2635344745086147,1.3335710865088461,0.40597404007949245,0.11589488884780659,0.1787458223272683,-2.6057052263234692,-1.5876269722473304,7.221441828803893e-15,6.206529553313801e-15
18,25,41,57,25,32,AdS minimum,AdS minimum,5.206531571838311,0.47921245551368746,0.6116285022510828,0.6116285022510828,0.0,0.00910907058224079,0.06,9.083104046681001e-09,0.6192709031978365,0.3505974194585517,1.0481166668799007,0.47921245551368746,0.15418267015820147,0.1661226538726783,-2.6057052263234692,-1.9940767240723865,7.221441828803893e-15,2.852763637513903e-15
18,58,41,124,25,69,AdS minimum,AdS minimum,5.225098619314945,0.4398770466059963,0.6140643725852803,0.6140643725852803,0.0,0.009217454542863657,0.06,5.535009395263302e-09,0.6441156124152972,0.36386550643022636,1.0109709674518916,0.4398770466059963,0.16001759353083597,0.17278737686965245,-2.6057052263234692,-1.9916408537381889,7.221441828803893e-15,4.354985062489997e-15
18,22,41,49,25,29,AdS minimum,AdS minimum,5.226077932255795,0.5265944295540737,0.6100490782411747,0.6100490782411747,0.0,0.009038953395654074,0.06,1.634474283696008e-08,0.590612922539206,0.3348478574936501,1.0940790070528488,0.5265944295540737,0.14725646539228857,0.15843500089712315,-2.6057052263234692,-1.9956561480822945,7.221441828803893e-15,7.559212298511566e-16
19,48,43,103,26,56,AdS minimum,AdS minimum,4.75938850131086,0.49070905026066225,-0.4089174584026296,0.0,0.4089174584026296,0.009070206685769888,0.1,2.249395880671301e-08,0.6121921652431955,0.5679702181412895,0.5656862944854782,0.49070905026066225,0.15562080563968017,0.15695894765778573,-1.5867013178146852,-1.9956187762173148,1.1403411545068124e-14,1.7341339890211448e-15
19,18,43,41,26,25,AdS minimum,AdS minimum,4.77011711379144,0.38118106004955826,-1.019003908508784,0.0,1.019003908508784,0.009360304785858971,0.08,9.711907222875737e-09,0.6830542045948943,0.6418007365997039,0.4434774025979335,0.38118106004955826,0.1758499732902199,0.17512714999194792,-1.5867013178146852,-2.6057052263234692,1.1403411545068124e-14,7.221441828803893e-15
19,11,43,26,26,14,AdS minimum,AdS minimum,4.820023950839396,0.400099186217175,-0.0012006117993821341,0.0,0.0012006117993821341,0.009312333122781631,0.12,1.588812059694078e-08,0.6702535628231402,0.6136425020836885,0.48834276456832526,0.400099186217175,0.16813476745581235,0.17184521439082723,-1.5867013178146852,-1.5879019296140673,1.1403411545068124e-14,4.372333158560342e-15
19,0,43,0,26,0,AdS minimum,AdS minimum,4.901744356463498,0.4460207312011776,-0.40570702185736174,0.0,0.40570702185736174,0.009212889580035067,0.1,1.77583429072925e-08,0.6401705004206469,0.5938343188281113,0.5211549230579733,0.4460207312011776,0.1627074310602894,0.16413226723943222,-1.5867013178146852,-1.992408339672047,1.1403411545068124e-14,3.364864469033528e-15
19,44,43,95,26,52,AdS minimum,AdS minimum,4.933888353190233,0.39579045788547995,-2.6788861770386934,0.0,2.6788861770386934,0.00942460516891382,0.06,3.4611006283213896e-09,0.6731477339597259,0.6407233373907713,0.4451575261671106,0.39579045788547995,0.17555477166250366,0.17258724619347138,-1.5867013178146852,-4.265587494853379,1.1403411545068124e-14,1.0620665293874206e-14
19,33,43,73,26,40,AdS minimum,AdS minimum,5.12863439617204,0.4755954809344362,-2.7314351506461794,0.0,2.7314351506461794,0.00918250256222497,0.06,1.3545063015651948e-08,0.6215148460080584,0.5917350802038273,0.5246962439116809,0.4755954809344362,0.16213225089149447,0.15934917452653544,-1.5867013178146852,-4.318136468460865,1.1403411545068124e-14,4.55916425813923e-15
20,6,45,14,27,7,AdS minimum,AdS minimum,3.187889536382722,0.28882133630976253,-0.7090805592882985,0.0,0.7090805592882985,0.00919957801370705,0.12,6.054051038262287e-09,0.7491460386425337,0.6859566287404363,0.37694087666537857,0.28882133630976253,0.18796202924560754,0.1822512678513386,-1.2825957903748364,-1.991676349663135,5.937258360812534e-15,3.1509935702007135e-15
20,11,45,26,27,14,AdS minimum,AdS minimum,3.292149505686647,0.2659304130267756,-0.3053061392392309,0.0,0.3053061392392309,0.00926641858980105,0.14,3.3848828184801505e-09,0.7664924635357877,0.6927241049519927,0.3671234760142189,0.2659304130267756,0.18981641552645923,0.18647128339758923,-1.2825957903748364,-1.5879019296140673,5.937258360812534e-15,4.372333158560342e-15
20,21,45,47,27,28,AdS minimum,AdS minimum,4.320478811033877,0.33371268086074907,-0.305031181872494,0.0,0.305031181872494,0.009284174401409374,0.14,0.0,0.7162595477423452,0.6473130372247652,0.4349252727022994,0.3705900551904778,0.1773731267198585,0.16794181978901312,-1.2825957903748364,-1.5876269722473304,5.937258360812534e-15,6.206529553313801e-15
20,0,45,0,27,0,AdS minimum,AdS minimum,4.621329343585216,0.4054114154313633,-0.7098125492972105,0.0,0.7098125492972105,0.009166975047054486,0.12,5.255105128831872e-09,0.6667024627455191,0.6104889460860522,0.49349509192445207,0.4054114154313633,0.16728279359155696,0.16219450260346338,-1.2825957903748364,-1.992408339672047,5.937258360812534e-15,3.364864469033528e-15
20,49,45,105,27,57,AdS minimum,AdS minimum,4.752299355547849,0.4079263346207864,-0.30645747800381695,0.0,0.30645747800381695,0.00919207588711489,0.14,7.517615918661846e-09,0.6650278665480069,0.6010737596738023,0.5090376237348248,0.4079263346207864,0.16470289645283884,0.16178710903212626,-1.2825957903748364,-1.5890532683786533,5.937258360812534e-15,2.5930136245105868e-15
20,75,45,159,27,87,AdS minimum,dS minimum,4.809957015186068,0.5571900812840463,0.23930922380234954,0.23930922380234954,0.0,0.008550477905062734,0.18,3.104852613899922e-08,0.5728163720331599,0.4118860809158238,0.887008470498007,0.5571900812840463,0.11286273846367889,0.13935401732646926,-1.2825957903748364,-1.0432865665724869,5.937258360812534e-15,1.467861398419798e-15
21,20,47,45,28,27,AdS minimum,AdS minimum,4.320478811033877,0.33371268086074907,0.305031181872494,0.305031181872494,0.0,0.009284174401409374,0.14,8.995511557863267e-10,0.7162595477423452,0.49947297924188927,0.6942017779685826,0.33371268086074907,0.15866039214269873,0.19259102675972664,-1.5876269722473304,-1.2825957903748364,6.206529553313801e-15,5.937258360812534e-15
21,34,47,75,28,41,AdS minimum,AdS minimum,4.543470461125732,0.4032221058858852,-0.0024945473073694213,0.0,0.0024945473073694213,0.009109246627097297,0.12,6.912000249936767e-09,0.6681636797557322,0.6118658117487253,0.4912422823596924,0.4032221058858852,0.19436260551694273,0.17965879761508405,-1.5876269722473304,-1.5901215195546998,6.206529553313801e-15,3.0086742844753736e-15
21,42,47,91,28,50,AdS minimum,AdS minimum,4.567639487053538,0.3591738441731267,0.5515619552988986,0.5515619552988986,0.0,0.009289581729107573,0.16,0.0,0.6982529535923823,0.3897615854773134,0.942220046079209,0.48687047025038654,0.12380995281837304,0.16524200872383193,-1.5876269722473304,-1.0360650169484318,6.206529553313801e-15,7.303787176939063e-15
21,72,47,154,28,85,AdS minimum,AdS minimum,4.584310172853783,0.3760087490572725,-1.017011643421931,0.0,1.017011643421931,0.009326789360696934,0.08,0.0,0.6865963259454441,0.6451527184937937,0.4382682173540391,0.6673853046213927,0.20493637806697354,0.1379506875199809,-1.5876269722473304,-2.6046386156692614,6.206529553313801e-15,9.443839446524109e-15
21,4,47,9,28,5,AdS minimum,AdS minimum,4.679116839961873,0.41016899563745746,-1.0240376836990026,0.0,1.0240376836990026,0.0091539547699238,0.08,8.386073002686345e-09,0.6635381056154831,0.6236048576288121,0.4722383521739284,0.41016899563745746,0.19809157925550747,0.17841505283592995,-1.5876269722473304,-2.611664655946333,6.206529553313801e-15,2.5887126899882362e-15
21,26,47,59,28,33,AdS minimum,AdS minimum,4.681768568565079,0.38873555267087795,0.5521171746059832,0.5521171746059832,0.0,0.00934770285452343,0.16,0.0,0.6779135187314085,0.37820548338449245,0.9723176242259394,0.6096999186292256,0.12013909219950446,0.14614242654544643,-1.5876269722473304,-1.0355097976413472,6.206529553313801e-15,8.386726975100753e-15
22,31,49,69,29,38,AdS minimum,AdS minimum,4.350687945613495,0.366301239078638,0.7106946554974589,0.7106946554974589,0.0,0.008822660217819848,0.12,0.0,0.6932939225276769,0.3471158745036497,1.05809662249108,0.6893419620742522,0.13586116398082682,0.1629562863456282,-1.9956561480822945,-1.2849614925848356,7.559212298511566e-16,1.2193220110405903e-15
22,11,49,26,29,14,AdS minimum,AdS minimum,4.8434206315549355,0.47472001861248914,0.40775421846822724,0.40775421846822724,0.0,0.008990981732576734,0.1,0.0,0.6220591970829298,0.408117080303115,0.8962011842163167,1.1777657445276097,0.1597370378111439,0.09998880207395937,-1.9956561480822945,-1.5879019296140673,7.559212298511566e-16,4.372333158560342e-15
22,60,49,128,29,71,AdS minimum,dS minimum,4.853654302784555,0.4152469302567465,0.0009976941166629505,0.0009976941166629505,0.0,0.00879151172535295,0.08,2.3732695808575954e-09,0.6601772428402477,0.620167525554571,0.47776563493375046,0.4152469302567465,0.24273358861917235,0.21434288834603174,-1.9956561480822945,-1.9946584539656316,7.559212298511566e-16,1.2653230069444183e-16
22,30,49,67,29,37,AdS minimum,dS minimum,4.864968669317206,0.3952958842424892,-2.3370692974922704,0.0,2.3370692974922704,0.00879619459433054,0.04,4.779562856604969e-09,0.6734807374273627,0.6498773008197892,0.43097170188092493,0.5960914052031226,0.2543619955738042,0.17888310356188253,-1.9956561480822945,-4.332725445574565,7.559212298511566e-16,9.897236789312433e-16
22,68,49,144,29,80,AdS minimum,dS minimum,4.873902065735535,0.4088071103397786,0.9572112662741423,0.9572112662741423,0.0,0.008779320136100765,0.14,7.479055208481356e-09,0.6644423840279418,0.2663100774434913,1.323093944431802,0.9098099614960686,0.10423377252058355,0.13071429450728866,-1.9956561480822945,-1.0384448818081522,7.559212298511566e-16,1.8410839386576936e-15
22,74,49,158,29,87,AdS minimum,dS minimum,4.945753790621446,0.4209937777089865,0.956192855057306,0.956192855057306,0.0,0.008673062854167123,0.14,4.763731686896477e-09,0.6563941856721073,0.26334295701771065,1.3342980772200792,0.4209937777089865,0.1030724414944694,0.21311462516520954,-1.9956561480822945,-1.0394632930249885,7.559212298511566e-16,3.204880241365777e-16
23,61,52,130,30,72,AdS minimum,AdS minimum,4.24629863542678,0.34910055800322803,-0.0005835440542396597,0.0,0.0005835440542396597,0.009434402142660985,0.2,7.384928557563342e-09,0.7053222009116008,0.6129460198480144,0.4894784058988515,0.34910055800322803,0.17641059848410917,0.2029500543784867,-1.0351740085001124,-1.035757552554352,8.103679040829958e-15,4.1235297701461186e-15
23,56,52,120,30,67,AdS minimum,AdS minimum,5.0289905602536615,0.45110842912333354,-0.9485922681233816,0.0,0.9485922681233816,0.00965202673639877,0.14,0.0,0.6369217775637691,0.5753793834025954,0.5527256585333722,0.8761365534676839,0.16559863037635544,0.11981200816528934,-1.0351740085001124,-1.983766276623494,8.103679040829958e-15,1.6208430673390828e-14
23,50,52,107,30,58,AdS minimum,AdS minimum,5.151802901869833,0.4003175497571198,-0.2459218178939453,0.0,0.2459218178939453,0.009523846953135,0.18,2.927968978383433e-11,0.6701072198610666,0.5899049944363801,0.5277937814275281,0.4257636056903512,0.1697792134176691,0.18797272331208703,-1.0351740085001124,-1.2810958263940577,8.103679040829958e-15,8.353761732959093e-15
23,9,52,22,30,11,AdS minimum,AdS minimum,5.235114991694362,0.44892927607072974,-0.2447111025271662,0.0,0.2447111025271662,0.009626522799382965,0.18,0.0,0.6383112409764894,0.5618510773361454,0.576518451150051,0.8433809308451253,0.16170507940713563,0.12380150766201986,-1.0351740085001124,-1.2798851110272786,8.103679040829958e-15,1.5120518506755212e-14
23,26,52,59,30,33,AdS minimum,AdS minimum,5.24225585059566,0.40582845130335227,-0.0003357891412347769,0.0,0.0003357891412347769,0.009460313847897257,0.2,0.0,0.666424481870638,0.5791262385813394,0.5462347965360392,0.43451553565037615,0.16667700423492035,0.186334777252893,-1.0351740085001124,-1.0355097976413472,8.103679040829958e-15,8.386726975100753e-15
23,16,52,37,30,22,AdS minimum,AdS minimum,5.249316418508411,0.4739546476376226,-0.55372881877001,0.0,0.55372881877001,0.009300471036591451,0.16,5.493952237589639e-09,0.6225354853823953,0.5553342079979728,0.5881851698983374,0.4739546476376226,0.15982947407981038,0.17912892922922413,-1.0351740085001124,-1.5889028272701224,8.103679040829958e-15,4.461358351983369e-15
24,26,55,59,31,33,dS minimum,AdS minimum,4.972919979892371,0.47483467784584343,0.24919009998538355,0.24919009998538355,0.0,0.00918371496086395,0.18,0.0,0.6219878763411602,0.44319370406017217,0.8137483492903698,1.1417632354655123,0.14548433200418984,0.11780342461721341,-1.2846998976267308,-1.0355097976413472,1.80631788727262e-15,8.386726975100753e-15
24,23,55,52,31,30,dS minimum,AdS minimum,5.2703254670394575,0.5083843847524127,0.24952588912661833,0.24952588912661833,0.0,0.009218888198973416,0.18,0.0,0.6014665327583041,0.428432462331502,0.847622167528909,1.1689185635561579,0.14063875461269246,0.11464747828421934,-1.2846998976267308,-1.0351740085001124,1.80631788727262e-15,8.103679040829958e-15
24,59,55,126,31,70,dS minimum,AdS minimum,5.343173703815676,0.4553950960494228,-0.3041184693138195,0.0,0.3041184693138195,0.009029361153431151,0.14,0.0,0.6341973495749522,0.5733107470389777,0.556327393318197,0.4553950960494228,0.18819701250192966,0.2340150622005193,-1.2846998976267308,-1.5888183669405502,1.80631788727262e-15,4.980377992421974e-16
24,6,55,14,31,7,dS minimum,AdS minimum,5.507882041303281,0.4514730478535923,-0.7069764520364041,0.0,0.7069764520364041,0.009021680817897266,0.12,0.0,0.6366895862871763,0.583099815740865,0.5393968967532793,0.8142076282405888,0.1914104067988031,0.1634607580287562,-1.2846998976267308,-1.991676349663135,1.80631788727262e-15,3.1509935702007135e-15
24,74,55,158,31,87,dS minimum,dS minimum,5.603544090498822,0.5126992057090312,0.24523660460174224,0.24523660460174224,0.0,0.008770602515581656,0.18,0.0,0.5988769032695876,0.4283571441598772,0.8477979823876518,0.5126992057090312,0.1406140304034218,0.22098202690852436,-1.2846998976267308,-1.0394632930249885,1.80631788727262e-15,3.204880241365777e-16
24,29,55,65,31,36,dS minimum,AdS minimum,5.619218583445805,0.46592437124665653,-3.0421469178814187,0.0,3.0421469178814187,0.008919777526062541,0.08,0.0,0.6275547434355717,0.58993900633161,0.5277361265253253,0.9062220433743766,0.1936554636789631,0.14909124996076736,-1.2846998976267308,-4.32684681550815,1.80631788727262e-15,3.747526190918694e-15
