scenario,t,viscosity,amplitude,BKM_integral,ToE_MAAT_action,warning_action,energy,dissipation,equation_residual_defect,divergence_defect,energy_balance_defect,omega_inf,enstrophy,palinstrophy,vortex_stretch_mean,vortex_stretch_inf,stretch_pressure,activity_pressure,low_mode_fraction,spectral_tail_fraction,DeltaE,DeltaQ,H,B,S_eff,V,R_resp,R_rob,Z_partition,cascade_resistance,ToE_MAAT_integrand,MAAT_warning
taylor_green_low_viscosity_high_stress,0.48,0.006,1.25,1.1594802796214305,0.20258504408020506,0.0028227549362525198,0.1919517082883912,0.0071699743280784585,0.00793681575341827,2.558376188885791e-15,0.0084726549030019,2.274074999542309,0.5974978606732049,1.9773537705041153,0.28901836124766844,0.8062424332440157,0.48371447041089954,1.124894589441062,0.9999939716552096,2.0520664178451822e-07,0.0084726549030019,2.0520664204035584e-07,0.9921256812635737,0.9915985278710241,0.9937381551091192,0.9999939716552096,0.9945653293189152,0.994358471239284,0.9943713575637456,0.9323508758299334,0.4187124328839097,0.006417609097585995
taylor_green_low_viscosity_high_stress,0.495,0.006,1.25,1.1934011118014716,0.20886017033198678,0.002923189579266361,0.19184488196749724,0.007182682852533304,0.007927644297812848,2.635599444240121e-15,0.008482641864063018,2.2613888120027323,0.5985569043777753,1.99312785438524,0.29143993521792055,0.8244324664637972,0.4869043078208204,1.133868290493425,0.9999927046774086,2.676342248581609e-07,0.008482641864063018,2.6763422512172085e-07,0.9921347089320698,0.9915887081126316,0.9928672078481054,0.9999927046774086,0.994564642832019,0.994140012218583,0.9941535221093728,0.9319350244616615,0.41834175011878094,0.006695642867589429
taylor_green_low_viscosity_high_stress,0.51,0.006,1.25,1.2271277285429047,0.2151294904576081,0.0030282183882230237,0.19173785992574288,0.007195910798197945,0.00791887290402448,2.5497726268527254e-15,0.008492047258370695,2.248441116095546,0.599659233183162,2.0095367868999,0.2938741866594334,0.8420824737025433,0.49006864298407515,1.143203149879532,0.9999912219050334,3.4617660608962336e-07,0.008492047258370695,3.461766063446006e-07,0.9921433429644878,0.9915794603621747,0.9919097440194562,0.9999912219050334,0.994563944455104,0.9938997292525452,0.9939139357719632,0.9315228352874714,0.41795467504142036,0.007001920597110824
taylor_green_low_viscosity_high_stress,0.525,0.006,1.25,1.2606563237289932,0.22139274492561403,0.003138295910319398,0.19163063435099587,0.007209659984982182,0.007910538133884102,2.640149719796723e-15,0.008500863466552246,2.235239679072558,0.600804998748515,2.026592863920995,0.2963194366653206,0.8591879113550259,0.49320401341877124,1.1529061625848551,0.999989494930285,4.4426593008986305e-07,0.008500863466552246,4.4426593035387803e-07,0.9921515473500923,0.9915707920791145,0.9908604959532912,0.999989494930285,0.9945632152400133,0.9936362402535637,0.9936512268730866,0.9311147434141014,0.4175502978670629,0.007338501473091621
taylor_green_low_viscosity_high_stress,0.54,0.006,1.25,1.2939832075197857,0.2276496569025235,0.003253909051685142,0.19152319740218887,0.007223932294881566,0.00790267605672324,2.4908943015172408e-15,0.008509083220095371,2.2217922527194967,0.6019943579067971,2.0443088836588936,0.29877626847333555,0.8757448520224052,0.4963107453560168,1.1629846093690703,0.9999874927316584,5.659084990743645e-07,0.008509083220095371,5.659084993234539e-07,0.9921592865616312,0.991562710379438,0.9897140948115429,0.9999874927316584,0.9945624354187053,0.9933481281707719,0.9933639907231401,0.9307106892238931,0.4171274651272975,0.007707542757716253
taylor_green_low_viscosity_high_stress,0.555,0.006,1.25,1.327104805899039,0.2338999376584759,0.003375578423907983,0.1914155412084588,0.007238729668364845,0.007895322160331479,2.5074547531644162e-15,0.008516699638751405,2.208106558616886,0.6032274723637372,2.06269815655039,0.3012413162561324,0.8917499704376723,0.4993826210786185,1.1734460623917764,0.9999851815561006,7.157526161842117e-07,0.008516699638751405,7.157526164349572e-07,0.9921665256433465,0.9915552219989991,0.9884650794607253,0.9999851815561006,0.9945615843812333,0.993033942075871,0.993050791028006,0.930311461820746,0.4166853837301575,0.008111291481522722
taylor_green_low_viscosity_high_stress,0.5700000000000001,0.006,1.25,1.3600176600021987,0.24014328436811794,0.003503859854476456,0.19130765786834353,0.007254054100747052,0.007888511262781107,2.6166496145054904e-15,0.008523706265256238,2.1941902735439793,0.6045045083955876,2.0817745154933234,0.3037124905956571,0.90720052805886,0.5024155922364194,1.184298391034855,0.9999825248070414,8.991603070242416e-07,0.008523706265256238,8.991603072859066e-07,0.9921732302981604,0.9915483332594915,0.9871079059822002,0.9999825248070414,0.9945606406562724,0.9926921983243423,0.9927101614048014,0.929917565081363,0.4162231139761358,0.008552095371231517
taylor_green_low_viscosity_high_stress,0.585,0.006,1.25,1.3927184252283946,0.2463793789734854,0.003639345918754546,0.19119953944903553,0.0072699076385450995,0.007882277424747921,2.5613492284127813e-15,0.008530097091564768,2.180051015079742,0.605825636545425,2.101552326379275,0.3061882788594027,0.9220943564192501,0.5054066061067708,1.1955497678944058,0.9999794829393361,1.1222826375319996e-06,0.008530097091564768,1.1222826377881346e-06,0.9921793669743944,0.9915420500427661,0.9856369578392505,0.9999794829393361,0.994559581896563,0.9923213817970725,0.9923406070130769,0.9295293709159715,0.4157396403578344,0.009032404285206044
taylor_green_low_viscosity_high_stress,0.6,0.006,1.25,1.4252038701402372,0.25260788787414534,0.0037826674935388664,0.19109117798569453,0.007286292375812246,0.00787665386291434,2.6157634732212235e-15,0.008535866601116947,2.1656963274561747,0.607191031317687,2.1220464988673005,0.3086671966493989,0.9364298393299548,0.5083526941744195,1.2072086749098025,0.9999760133621468,1.3921382854509096e-06,0.008535866601116947,1.3921382857124858e-06,0.9921849029514397,0.9915363777493765,0.9840465567195512,0.9999760133621468,0.9945583848613581,0.991919947220044,0.9919406063003504,0.9291472377573173,0.41523392671066106,0.009554771652288024
taylor_green_low_viscosity_high_stress,0.615,0.006,1.25,1.4574708751560355,0.25882846164083584,0.003934495346185856,0.19098256548081874,0.007303210450446793,0.007871672863660636,2.4954223356948387e-15,0.008541009803240117,2.151133667719882,0.608600870870566,2.143272497331308,0.31114779279000143,0.9502058940358337,0.5112509818535298,1.2192839095915355,0.9999720703507572,1.7166949636655702e-06,0.008541009803240117,1.7166949639151124e-06,0.9921898064251601,0.9915313212648572,0.9823309740709311,0.9999720703507572,0.994557025404319,0.9914863205724026,0.9915086128732503,0.9287715092611529,0.4147049177793656,0.010121856843132623
