step,t,a,phi,pi,lambda,lambda_dot,H,X,U,U_X,U_XX,P_X,P_XX,D,c_s2,rho_phi,p_phi,rho_maat,p_maat,rho_total,omega_maat,w_maat,rho_m,rho_r,rho_lambda_cosmo
202,2.02,3.049041201391067,0.1465831925710656,0.0004165531264957957,0.23053497934868775,-0.025745450012049857,0.8446152119351803,8.67582535967112e-08,8.675816319786404e-08,0.9999989132427539,-0.9999998264825155,7.414765771942406,-6.4147716301679365,7.414764658873638,1.000000150115185,8.67582535967112e-08,8.67582535967112e-08,0.008370360108386264,-0.007706418844312094,2.140124568696929,0.00391115556113763,-0.9206794862494665,0.03175065072263809,3.4711076505134855e-06,2.1
203,2.0300000000000002,3.074900457767394,0.1465873077554851,0.00040652499531093026,0.23027730284779585,-0.025789554817611596,0.8444551040671451,8.263128590627594e-08,8.263119974374293e-08,0.9999989173697212,-0.999999834736449,7.407595804475578,-6.4076016825971385,7.407594745538845,1.0000001429528436,8.263128590627594e-08,8.263128590627594e-08,0.008353510012991958,-0.007687349939539583,2.1393132683551586,0.0039047624004195855,-0.9202538726336215,0.030956319903613888,3.3558072669112753e-06,2.1
204,2.04,3.1009741253577587,0.1465913238853182,0.00039674118094539613,0.23001919409111754,-0.02583190790287438,0.8442989075108805,7.870178232897378e-08,7.870170058933476e-08,0.9999989212992239,-0.9999998425954539,7.400413807924659,-6.400419704608132,7.400412800475782,1.0000001361341462,7.870178232897378e-08,7.870178232897378e-08,0.008336607941517409,-0.007668313027666172,2.138521935672199,0.0038983036846414075,-0.919836110977099,0.030182004671540294,3.2443573590560247e-06,2.1
205,2.05,3.127264060219774,0.1465952433731556,0.00038719559462562154,0.229760670395402,-0.02587254920534574,0.84414652386136,7.496021424874433e-08,7.496013635431009e-08,0.9999989250407915,-0.9999998500785883,7.393220264202999,-6.393226178179744,7.393219305727791,1.0000001296424694,7.496021424874433e-08,7.496021424874433e-08,0.008319655944492462,-0.007649308667787938,2.137750061241653,0.0038917814085619624,-0.9194260818984603,0.029427193708769117,3.136628177442859e-06,2.1
206,2.06,3.153772133125458,0.14659906857149463,0.000377882305708803,0.2295017486825837,-0.025911517754133,0.8439978572299932,7.139751848390063e-08,7.139744461842921e-08,0.9999989286034866,-0.9999998572039787,7.386015644234774,-6.386021574298398,7.386014732342588,1.0000001234620048,7.139751848390063e-08,7.139751848390063e-08,0.008302656034879606,-0.007630337391216862,2.13699714902646,0.003885197525257346,-0.9190236665425712,0.028691389099650716,3.032494410771619e-06,2.1
207,2.07,3.1805002297001885,0.14660280177429838,0.0003687955372798427,0.2292424454887569,-0.025948851691768676,0.8438528141785601,6.800507415876392e-08,6.800500383127396e-08,0.9999989319959306,-0.9999998639888656,7.378800408204881,-6.3788063532081445,7.378799540622483,1.0000001175777162,6.800507415876392e-08,6.800507415876392e-08,0.008285610188407757,-0.007611399702696743,2.1362627159912266,0.0038785539467523925,-0.9186287466607723,0.027974105962714334,2.9318350303815073e-06,2.1
208,2.08,3.207450250562556,0.14660644521851168,0.0003599296618843526,0.22898277697293473,-0.025984588295449005,0.8437113036549585,6.477468075209219e-08,6.477461388332056e-08,0.9999989352263235,-0.9999998704496514,7.371575005802801,-6.371580964654727,7.3715741803685555,1.0000001119753021,6.477468075209219e-08,6.477468075209219e-08,0.008268520343888803,-0.0075924960815310395,2.1355462917454484,0.00387185254463891,-0.918241204684535,0.027274872093738745,2.834533140350864e-06,2.1
209,2.09,3.2346241114651226,0.1466100010855348,0.0003512791973929309,0.2287227589255986,-0.026018763997704347,0.8435732369307167,6.169853726051086e-08,6.169847356839006e-08,0.9999989383024667,-0.9999998766019373,7.36433987646066,-6.364345848123738,7.3643390911190005,1.0000001066411595,6.169853726051086e-08,6.169853726051086e-08,0.008251388403577382,-0.007573626982687133,2.1348474181973014,0.003865095150708702,-0.9178609237935756,0.0265932276193537,2.7404758330438896e-06,2.1
210,2.1,3.262023743436102,0.14661347150265655,0.0003428388029921081,0.22846240677704388,-0.02605141440651949,0.8434385275402166,5.8769222418530765e-08,5.876916182085932e-08,0.999998941231781,-0.9999998824605655,7.357095449585572,-6.3571014330731295,7.3570947023817554,1.0000001015623485,5.8769222418530765e-08,5.8769222418530765e-08,0.008234216233528055,-0.007554792837835019,2.1341656492176266,0.0038582835575798314,-0.9174877879783431,0.025928724660825946,2.649554049895166e-06,2.1
211,2.11,3.289651092921975,0.146616858544448,0.00033460327529754664,0.22820173560552706,-0.0260825743249209,0.8433070912215777,5.597967591992289e-08,5.597961850878459e-08,0.9999989440213272,-0.9999998880396577,7.349842144786479,-6.349848139160189,7.349841433861597,1.0000000967265605,5.597967591992289e-08,5.597967591992289e-08,0.008217005663975062,-0.007535994056349223,2.133500550313795,0.003851419519327757,-0.917121682097467,0.02528092700769668,2.5616624472314816e-06,2.1
212,2.12,3.3175081219310485,0.14662016423411772,0.0003265675445852531,0.22794076014521944,-0.026112277770047935,0.8431788458591537,5.3323180588220626e-08,5.332312578213823e-08,0.9999989466778225,-0.9999998933526478,7.342580372095591,-6.342586376463081,7.342579695681833,1.000000092122086,5.3323180588220626e-08,5.3323180588220626e-08,0.008199758489726563,-0.007517231026269271,2.132851698313124,0.003844504752117443,-0.9167624919304115,0.02464940980094962,2.4766992669387184e-06,2.1
213,2.13,3.345596808177976,0.1466233905448301,0.00031872667113673166,0.22767949479397276,-0.026140557991723552,0.8430537114275912,5.0793345446951147e-08,5.0793293306827866e-08,0.999998949207657,-0.9999998984123165,7.335310532184579,-6.335316545697175,7.335309888600735,1.0000000877377853,5.0793345446951147e-08,5.0793345446951147e-08,0.008182476470550743,-0.007498504115199331,2.132218681055509,0.0038375409348257775,-0.916410104225405,0.02403375922540087,2.3945662117894528e-06,2.1
214,2.14,3.3739191452292503,0.14662653940098752,0.0003110758416941678,0.22741795362090161,-0.02616744749054045,0.8429316099374111,4.8384089642867484e-08,4.8384039946002885e-08,0.9999989516169127,-0.9999999032308277,7.328033016575692,-6.328039038426279,7.328032404222876,1.0000000835630607,4.8384089642867484e-08,4.8384089642867484e-08,0.00816516133159951,-0.007479813671195844,2.1316010970950274,0.0038305297096755554,-0.9160644067433985,0.023433572211013005,2.3151683252544513e-06,2.1
215,2.15,3.4024771426496785,0.1466296126794778,0.000303610366021885,0.22715615037378717,-0.026192978035476964,0.8428124653820617,4.608962717797149e-08,4.608957999327685e-08,0.9999989539113748,-0.9999999078197517,7.320748207847853,-6.320754237268823,7.32074762520544,1.0000000795878292,4.608962717797149e-08,4.608962717797149e-08,0.008147814763816959,-0.00746116002359321,2.1309985554101667,0.0038234726828562764,-0.9157252882977821,0.02284845614284688,2.2384138756284337e-06,2.1
216,2.16,3.4312728261498573,0.14663261221088747,0.00029632567357046417,0.22689409848630726,-0.026217180681057464,0.8426962036864062,4.390445240849464e-08,4.390440762959414e-08,0.9999989560965493,-0.9999999121901004,7.313456479837954,-6.313462516099281,7.313455925459724,1.0000000758024983,4.390445240849464e-08,4.390445240849464e-08,0.008130438424371519,-0.007442543483809202,2.130410675122443,0.0038163714251498626,-0.9153926387905101,0.022278028579374935,2.1642142443073654e-06,2.1
217,2.17,3.460308237734658,0.14663553978068253,0.00028921731024005677,0.22663181108509683,-0.02624008578407084,0.8425827526565999,4.182332627124662e-08,4.1823283600543664e-08,0.9999989581776755,-0.9999999163523527,7.306158197837416,-6.306164240244807,7.306157670347886,1.0000000721979394,4.182332627124662e-08,4.182332627124662e-08,0.00811303393708513,-0.007423964346106082,2.129837085223119,0.003809227472548784,-0.915066349244606,0.021721916978889914,2.0924838180611027e-06,2.1
218,2.18,3.4895854358527347,0.14663839713035706,0.0002822809352395555,0.22636930099664365,-0.026261723019860083,0.8424720419313172,3.984126319985906e-08,3.98412225598074e-08,0.9999989601597384,-0.9999999203164784,7.298853718784148,-6.298859766677289,7.298853216875089,1.0000000687654682,3.984126319985906e-08,3.984126319985906e-08,0.00809560289286832,-0.007405422888318736,2.1292774243077695,0.0038020423268706797,-0.9147463118333552,0.021179758433752513,2.0231398851515155e-06,2.1
219,2.19,3.5191064955470663,0.1466411859585511,0.0002755123180384159,0.2261065807540229,-0.026282121398196377,0.8423640029342919,3.795351869545062e-08,3.7953479968520494e-08,0.9999989620474826,-0.9999999240919668,7.291543391450032,-6.291549444200931,7.291542913877153,1.0000000654968206,3.795351869545062e-08,3.795351869545062e-08,0.008078146850166968,-0.0073869193725579745,2.1287313403184513,0.0037948174563721617,-0.9144324199064657,0.02065119941223062,1.9561025351522044e-06,2.1
220,2.2,3.5488735086065524,0.14664390792213827,0.0002689073354080448,0.22584366260347535,-0.026301309278749574,0.8422585688281319,3.615557751812735e-08,3.615554054894437e-08,0.999998963845424,-0.9999999276878493,7.284227556624055,-6.28423361363546,7.284227102203864,1.0000000623841327,3.615557751812735e-08,3.615557751812735e-08,0.008060667335407235,-0.007368454045877667,2.128198490293239,0.0037875542963554006,-0.9141245680132516,0.02013589550769159,1.891294562331682e-06,2.1
221,2.21,3.5788885837186664,0.14664656463728443,0.00026246196854978824,0.22558055851083253,-0.026319314386167036,0.8421556744693696,3.4443142467515016e-08,3.444310740427444e-08,0.9999989655578587,-0.9999999311127183,7.276906547291151,-6.276912607995041,7.276906114897961,1.0000000594199216,3.4443142467515016e-08,3.4443142467515016e-08,0.008043165843443304,-0.007350027140912478,2.127678540122876,0.003780254249769705,-0.9138226519230777,0.01963351119491773,1.828641372467409e-06,2.1
222,2.22,3.6091538466231854,0.14664915768047795,0.00025617230030666537,0.22531728016779323,-0.02633616382477224,0.8420552563647188,3.281212372220417e-08,3.281209025026989e-08,0.9999989671888775,-0.999999934374756,7.269580688806946,-6.269586752663114,7.269580277370034,1.0000000565970657,3.281212372220417e-08,3.281212372220417e-08,0.008025643838016796,-0.007331638876497059,2.1271711643143565,0.003772918687812164,-0.9135265686433413,0.019143719593322932,1.7680708929632979e-06,2.1
223,2.23,3.6396714402670085,0.14665168858953254,0.00025003451245610094,0.2250538389980548,-0.026351884092894688,0.8419572526284955,3.125862870958005e-08,3.1258596866530943e-08,0.9999989687423722,-0.9999999374817453,7.262250299068413,-6.262256365563098,7.262249907569319,1.0000000539087883,3.125862870958005e-08,3.125862870958005e-08,0.008008102752201264,-0.007313289458241939,2.1266760457611724,0.003765548950514949,-0.9132362164348684,0.018666202236856496,1.7095134861483658e-06,2.1
224,2.24,3.6704435249600724,0.14665415886456332,0.00024404488308101297,0.2247902461633029,-0.02636650109684111,0.8418616029411785,2.9778952479012646e-08,2.9778922216308177e-08,0.9999989702220485,-0.9999999404410981,7.25491568868063,-6.254921757325234,7.254915316150595,1.00000005134864,2.9778952479012646e-08,2.9778952479012646e-08,0.00799054398886584,-0.007294979079102011,2.1261928755200716,0.0037581463473351797,-0.9129514948252534,0.018200648850387538,1.6529018656390237e-06,2.1
225,2.25,3.7014722785323855,0.14665656996893717,0.00023819978401671028,0.22452651256906325,-0.026380040164518857,0.8417682485090705,2.836956855280371e-08,2.8369539564713836e-08,0.9999989716314323,-0.9999999432598653,7.24757716111965,-6.247583231449499,7.247576806637168,1.000000048910483,2.836956855280371e-08,2.836956855280371e-08,0.007972968921130103,-0.007276707919911352,2.125721352594085,0.003750712157734332,-0.9126723046199882,0.01774675713237053,1.5981710156520947e-06,2.1
226,2.2600000000000002,3.7327598964921833,0.14665892333019764,0.00023249567837114907,0.2242626488704191,-0.02639252605872114,0.8416771320250316,2.7027120230630395e-08,2.7027092818178857e-08,0.9999989729738805,-0.9999999459447616,7.2402350128916675,-6.240241084464862,7.240234675580175,1.000000046588475,2.7027120230630395e-08,2.7027120230630395e-08,0.007955378892814452,-0.007258476149890255,2.1252611837216473,0.0037432476317491503,-0.9123985479115695,0.017304232543599585,1.5452581131600982e-06,2.1
227,2.27,3.764308592185228,0.14666122034096576,0.00022692911811618866,0.22399866547759717,-0.02640398299008372,0.8415881976302583,2.5748412324495552e-08,2.5748386199374996e-08,0.9999989742525884,-0.9999999485021775,7.232889533688503,-6.232895606084799,7.232889212714171,1.0000000443770565,2.5748412324495552e-08,2.5748412324495552e-08,0.00793777521890957,-0.007240283927149567,2.12481208317164,0.003735753990565181,-0.9121301280869706,0.016872788101865512,1.4941024527845317e-06,2.1
228,2.2800000000000002,3.796120596955258,0.14666346235981673,0.0002214967417475723,0.22373457256142582,-0.026414434629722705,0.8415013908770708,2.453040330239537e-08,2.453037836302947e-08,0.9999989754705972,-0.9999999509381952,7.225541006539534,-6.225547079359288,7.225540701109173,1.000000042270935,2.453040330239537e-08,2.453040330239537e-08,0.007920159186020055,-0.00722213139914883,2.124373772544134,0.0037282324270718767,-0.9118669498331144,0.016452144182336294,1.444645374326974e-06,2.1
229,2.29,3.828198160305602,0.14666565071213386,0.00021619527201144283,0.22347038005866837,-0.026423904121561894,0.8414166586926881,2.3370197820050878e-08,2.3370174069249198e-08,0.9999989766308027,-0.9999999532586059,7.2181897079601525,-6.218195780823321,7.218189417319222,1.000000040265074,2.3370197820050878e-08,2.3370197820050878e-08,0.007902532052824589,-0.007204018703151976,2.123945980576703,0.003720684106419156,-0.9116089191409298,0.016042028323487494,1.3968301928416777e-06,2.1
230,2.3000000000000003,3.860543550061978,0.14666778669093997,0.00021102151369528207,0.22320609767723468,-0.026432414094358692,0.8413339493439601,2.226503962112406e-08,2.2265017078090684e-08,0.9999989777359609,-0.9999999554689225,7.210835908096822,-6.210841980642017,7.210835631527536,1.000000038354679,2.226503962112406e-08,2.226503962112406e-08,0.007884895050529308,-0.007185945966658507,2.1235284429561156,0.003713110166564534,-0.9113559433078464,0.015642175038415217,1.3506021311570743e-06,2.1
231,2.31,3.8931590525364763,0.14666987155770694,0.0002059723514812394,0.22294173490127375,-0.026439986673436992,0.8412532124030293,2.1212304787355607e-08,2.1212283377197052e-08,0.9999989787886957,-0.9999999575743919,7.203479870868838,-6.203485942752403,7.203479607688369,1.0000000365351862,2.1212304787355607e-08,2.1212304787355607e-08,0.007867249383319423,-0.007167913307816372,2.123120902135249,0.0037055117188132024,-0.9111079309388842,0.015252325631369775,1.3059082547571536e-06,2.1
232,2.32,3.9260469726927543,0.14667190654314427,0.000201044747859888,0.2226773009961508,-0.026446643492134964,0.8411743987138983,2.020949532102297e-08,2.020947496454685e-08,0.9999989797915052,-0.9999999595800108,7.196121854106856,-6.196127925002021,7.1961216036656195,1.000000034802252,2.020949532102297e-08,2.020949532102297e-08,0.007849596228807256,-0.0071499208358159335,2.1227231071550654,0.003697889848350269,-0.9108647919464211,0.01487222801935368,1.2626974089371186e-06,2.1
233,2.33,3.959209634312446,0.14667389284796692,0.0001962357411025176,0.22241280501331087,-0.026452405702975693,0.8410974603598768,1.925423304302716e-08,1.9254213631203033e-08,0.9999989807467672,-0.9999999614905346,7.188762109688267,-6.18876817928432,7.188761871368297,1.0000000331517407,1.925423304302716e-08,1.925423304302716e-08,0.007831936738479718,-0.007131968651269081,2.1223348134715034,0.0036902456147666057,-0.9106264375487653,0.014501636558632841,1.2209201581509744e-06,2.1
234,2.34,3.992649380162807,0.14667583164364323,0.0001915424432901397,0.22214825579503236,-0.02645729398856818,0.8410223506318837,1.8344253790778194e-08,1.8344235299173692e-08,0.9999989816567464,-0.9999999633104931,7.181400883669511,-6.181406951671028,7.181400656882915,1.0000000315797164,1.8344253790778194e-08,1.8344253790778194e-08,0.007814272038141425,-0.007114056846570715,2.1219557827871376,0.003682580052576575,-0.9103927802675716,0.014140311876014826,1.180528727471868e-06,2.1
235,2.35,4.026368572165601,0.14667772407312338,0.00018696203839744594,0.2218836619790727,-0.026461328572246173,0.8409490239975823,1.7477401900864026e-08,1.747738424825061e-08,0.9999989825235983,-0.9999999650441967,7.174038416415381,-6.174044482541473,7.174038200602867,1.0000000300824317,1.7477401900864026e-08,1.7477401900864026e-08,0.007796603228357201,-0.007096185506247319,2.1215857828874585,0.0036748941717294585,-0.9101637339242329,0.013788020704752985,1.1414769460890024e-06,2.1
236,2.36,4.060369591567247,0.14667957125154898,0.00018249178043002232,0.22161903200320895,-0.02646452922845181,0.8408774360713228,1.6651624962259738e-08,1.6651608231026443e-08,0.9999989833493753,-0.9999999666957509,7.166674942725403,-6.166681006709022,7.166674737354884,1.000000028656319,1.6651624962259738e-08,1.6651624962259738e-08,0.007778931384887435,-0.007078354707287033,2.121224587481645,0.003667188958111559,-0.9099392136352493,0.013444535724939767,1.1037201927678342e-06,2.1
237,2.37,4.094654839110242,0.14668137426694433,0.00017812899161318157,0.22135437410967596,-0.026466915292870832,0.8408075435848751,1.5864968826564455e-08,1.5864952921778173e-08,0.9999989841360314,-0.9999999682690631,7.159310691957365,-6.159316753544627,7.159310496522628,1.000000027297983,1.5864968826564455e-08,1.5864968826564455e-08,0.007761257559125633,-0.007060564519461391,2.120871976047695,0.0036594653740434427,-0.9097191358067518,0.01310963540825716,1.0672153432030467e-06,2.1
238,2.38,4.12922673520586,0.14668313418088968,0.00017387106063083285,0.2210896963495041,-0.026468505672326555,0.8407393043589225,1.5115572862445377e-08,1.5115557586596083e-08,0.9999989848854275,-0.9999999697678554,7.151945888148051,-6.151951947097604,7.151945702167495,1.0000000260041901,1.5115572862445377e-08,1.5115572862445377e-08,0.007743582778526175,-0.007042815005627556,2.120527733681775,0.003651724358766743,-0.9095034181281142,0.012783103866956469,1.0319207191964457e-06,2.1
239,2.39,4.164087720108162,0.14668485202917725,0.000169715440912863,0.2208250065867595,-0.0264693188544382,0.8406726772753031,1.4401665442123746e-08,1.4401650864535104e-08,0.9999989855993349,-0.9999999711956701,7.144580750131259,-6.14458680621367,7.144580573146692,1.0000000247718623,1.4401665442123746e-08,1.4401665442123746e-08,0.007725908047028921,-0.007025106222018513,2.120191650951678,0.003643966828923714,-0.9092919795647958,0.012464730706943702,9.977960395944724e-07,2.1
240,2.4,4.199240254089312,0.14668652882245037,0.00016565964896955636,0.22056031250268876,-0.026469372917050454,0.8406076222499749,1.372155964835832e-08,1.3721545771610157e-08,0.9999989862794406,-0.9999999725558815,7.137215491653157,-6.137221544650345,7.137215323228654,1.0000000235980695,1.372155964835832e-08,1.372155964835832e-08,0.007708234345485847,-0.007007438218527075,2.1198635237542693,0.0036361936790320335,-0.9090847403505348,0.012154310884851067,9.648023729224934e-07,2.1
241,2.41,4.234686817616222,0.14668816554682607,0.00016170126277163067,0.22029562159977045,-0.02646868553744023,0.8405441002066848,1.3073649190969976e-08,1.3073636037059251e-08,0.9999989869273511,-0.9999999738517024,7.129850321485051,-6.129856371189732,7.129850161205868,1.0000000224800214,1.3073649190969976e-08,1.3073649190969976e-08,0.007690562632076515,-0.006989811038971224,2.1195431531767963,0.0036284057819487227,-0.9088816219787963,0.011851644568978708,9.329020916553636e-07,2.1
242,2.42,4.270429911528534,0.14668976316450183,0.00015783792017451514,0.22003094120567565,-0.026467274001306183,0.8404820730513235,1.2456404522508306e-08,1.2456391995517422e-08,0.9999989875445955,-0.9999999750861911,7.122485443533608,-6.122491489748774,7.122485291005147,1.0000000214150615,1.2456404522508306e-08,1.2456404522508306e-08,0.007672893842723104,-0.00697222472135215,2.1192303453619505,0.0036206039893283163,-0.908682547193656,0.011556537003994664,9.020588280660312e-07,2.1
243,2.43,4.306472057217964,0.14669132261434667,0.00015406731738554376,0.2197662784771397,-0.026465155211546944,0.8404215036469465,1.1868369143188937e-08,1.1868357145324591e-08,0.9999989881326309,-0.9999999762622621,7.115121056948629,-6.115127099487059,7.115120911795458,1.0000000204006612,1.1868369143188937e-08,1.1868369143188937e-08,0.007655228891497998,-0.006954679298098609,2.1189249113765833,0.0036127891320720243,-0.9084874399800862,0.011268798379284541,8.722374315961023e-07,2.1
244,2.44,4.342815796809007,0.14669284481247727,0.00015038720747278175,0.21950164040374712,-0.026462345696833426,0.8403623557894451,1.1308156085730752e-08,1.130814470683349e-08,0.9999989886928439,-0.9999999773826879,7.107757356228372,-6.107763394912146,7.107757218093288,1.0000000194344123,1.1308156085730752e-08,1.1308156085730752e-08,0.007637568671027836,-0.0069371747963020815,2.1186266670839577,0.003604962020769831,-0.9082962255537406,0.010988243700845945,8.434039276943952e-07,2.1
245,2.45,4.379463693341028,0.14669433065281917,0.0001467953989142461,0.21923703381163193,-0.02645886161998062,0.8403045941838481,1.0774444571196324e-08,1.0774433736628428e-08,0.9999989892265554,-0.9999999784501108,7.100394531322553,-6.10040056598262,7.1003943998656975,1.0000000185140216,1.0774444571196324e-08,1.0774444571196324e-08,0.00761991405289659,-0.006919711237945827,2.118335433019445,0.0035971234461367975,-0.908108830350312,0.010714692666625898,8.155254780714803e-07,2.1
246,2.46,4.416418330951746,0.14669578100765387,0.0001432897541863232,0.2189724653670951,-0.026454718786123876,0.840248184421238,1.0265976827388465e-08,1.0265966351967155e-08,0.9999989897350233,-0.9999999794670467,7.093032767733021,-6.093038798208763,7.093032642631031,1.0000000176373065,1.0265976827388465e-08,1.0265976827388465e-08,0.007602265888038015,-0.0069022886401187145,2.1180510342695604,0.0035892741794391007,-0.9079251820143915,0.01044796954520282,7.885703423201504e-07,2.1
247,2.47,4.453682315062136,0.1466971967281519,0.00013986818839022572,0.21870794158014134,-0.026449932650705013,0.8401930929562633,9.781555061781837e-09,9.781545177267394e-09,0.9999989902194449,-0.99999998043589,7.085672246612186,-6.08567827275101,7.085672127557392,1.0000000168021879,9.781555061781837e-09,9.781555061781837e-09,0.007584625007122785,-0.006884907015219617,2.1177733003542367,0.003581414972912406,-0.9077452093879319,0.010187903057717657,7.625078408535985e-07,2.1
248,2.48,4.491258272562744,0.14669857864489233,0.00013652866791537033,0.21844346880793677,-0.026444518327272678,0.8401392870852371,9.320038581372735e-09,9.320029014236554e-09,0.9999989906809615,-0.9999999813589232,7.078313144859264,-6.078319166516218,7.078313031558926,1.0000000160066866,9.320038581372735e-09,9.320038581372735e-09,0.007566992220952387,-0.0068675663711648864,2.1175020651122716,0.0035735465601782917,-0.9075688424984967,0.009934326262961757,7.373083191148538e-07,2.1
249,2.49,4.529148852001453,0.14669992756836914,0.0001332692091385939,0.21817905325818973,-0.02643849059510208,0.840086734924796,8.880341052213141e-09,8.88033206471519e-09,0.9999989911206589,-0.999999982238318,7.070955635214351,-6.070961652251759,7.070955527389931,1.000000015248918,8.880341052213141e-09,8.880341052213141e-09,0.0075493683208271755,-0.006850266711566767,2.1172371665898133,0.003565669656643509,-0.90739601254694,0.00968707644553196,7.129431130127385e-07,2.1
250,2.5,4.567356723772693,0.1467012442894847,0.00013008787715816224,0.21791470099245605,-0.02643186390663839,0.8400354053911147,8.461427891758554e-09,8.461419378762214e-09,0.9999989915395722,-0.9999999830761441,7.063599886350429,-6.063605898637537,7.0635997837369,1.0000000145270869,8.461427891758554e-09,8.461427891758554e-09,0.007531754078933127,-0.006833008035927669,2.116978446931843,0.0035577849599030967,-0.9072266518950873,0.009445995006966194,6.893845155412403e-07,2.1
251,2.5100000000000002,4.605884580308123,0.14670252958003083,0.000126982784561559,0.21765041792937087,-0.026424652394768523,0.8399852681796548,8.062313787503652e-09,8.062305411364594e-09,0.9999989919386865,-0.9999999838743729,7.0562460629632975,-6.056252070375949,7.056245965308488,1.000000013839485,8.062313787503652e-09,8.062313787503652e-09,0.007514150248705322,-0.006815790339808709,2.1167257522765395,0.003549893150127668,-0.9070606940529384,0.009210927359775474,6.66605744540772e-07,2.1
252,2.52,4.644735136268797,0.1467037841931577,0.00012395209022607583,0.21738620984780863,-0.026416869879925232,0.8399362937454344,7.682060335706623e-09,7.682052468124824e-09,0.9999989923189398,-0.9999999846348796,7.048894325859522,-6.048900328279828,7.048894232923487,1.0000000131844842,7.682060335706623e-09,7.682060335706623e-09,0.007496557565187709,-0.006798613614992458,2.1164789326524502,0.00354199489044417,-0.9068980736656592,0.008981722824290848,6.44580911561302e-07,2.1
253,2.5300000000000002,4.683911128738821,0.14670500886383075,0.00012099399815125688,0.21712208238997271,-0.026408529877028086,0.8398884532838108,7.3197737943131765e-09,7.319766597435416e-09,0.9999989926812262,-0.9999999853594523,7.041544832042425,-6.041550829358473,7.041544743596854,1.0000000125605353,7.3197737943131765e-09,7.3197737943131765e-09,0.007478976745403829,-0.006781477849654867,2.116237841878416,0.0035340908273170926,-0.9067387265005729,0.008758234528246322,6.23284991788799e-07,2.1
254,2.54,4.723415317420524,0.14670620430927636,0.00011810675632228008,0.21685804106441653,-0.0263996456022651,0.8398417187117518,6.974602944485224e-09,6.974595925144106e-09,0.9999989930263972,-0.9999999860497946,7.034197734796161,-6.03420372690173,7.034197650623811,1.0000000119661623,6.974602944485224e-09,6.974602944485224e-09,0.007461408488708158,-0.006764383028516386,2.116002337466128,0.00352618159091594,-0.906582589433801,0.008540319309021185,6.026937949978314e-07,2.1
255,2.5500000000000003,4.76325048483116,0.14670737122941602,0.00011528865560338903,0.21659409124899762,-0.0263902299797195,0.8397960626495908,6.645737055418422e-09,6.64573043250902e-09,0.999998993355263,-0.9999999867075262,7.026853183767919,-6.026859170562196,7.026853103662076,1.0000000113999599,6.645737055418422e-09,6.645737055418422e-09,0.007443853477124212,-0.0067473291329786635,2.1157722805252663,0.0035182677954719134,-0.9064296004366496,0.008327837618467518,5.827839374945033e-07,2.1
256,2.56,4.803419436501145,0.14670851030728976,0.00011253802866051588,0.21633023819376615,-0.026380295647844353,0.8397514584032533,6.332403947397547e-09,6.332397626328646e-09,0.9999989936685961,-0.9999999873341924,7.019511325048332,-6.019517306435661,7.019511248812302,1.0000000108605895,6.332403947397547e-09,6.332403947397547e-09,0.007426312375702761,-0.006730316141280532,2.1155475356711726,0.003510350039639601,-0.9062796985621863,0.008120653430250901,5.635328150152175e-07,2.1
257,2.57,4.843925001173848,0.1467096222094689,0.00010985324891226438,0.2160664870237895,-0.026369854965790175,0.8397078799469355,6.033868148289958e-09,6.033862094852434e-09,0.999998993967132,-0.9999999879312642,7.012172301250066,-6.012178277139702,7.012172228696684,1.000000010346777,6.033868148289958e-09,6.033868148289958e-09,0.007408785832851966,-0.006713344028625256,2.1153279709349313,0.003502428906841068,-0.9061328239314209,0.007918634149634528,5.449185765479833e-07,2.1
258,2.58,4.884770031006962,0.14671070758645846,0.00010723272950844758,0.21580284274191425,-0.026358920019588054,0.8396653019062298,5.749429138915942e-09,5.749423398356868e-09,0.9999989942515709,-0.999999988500142,7.004836251584692,-6.00484222189056,7.004836182535862,1.0000000098573083,5.749429138915942e-09,5.749429138915942e-09,0.007391274480672858,-0.006696412767312779,2.11511345767584,0.0034945049656081558,-0.9059889177195294,0.007721650525638976,5.269200990441993e-07,2.1
259,2.59,4.925957401775451,0.14671176707308942,0.00010467492233540081,0.215539310231467,-0.026347502628192444,0.8396236995416821,5.478419682961096e-09,5.4784142927884624e-09,0.9999989945225803,-0.9999999890421609,6.997503311937852,-5.997509276578327,6.997503246224106,1.0000000093910275,5.478419682961096e-09,5.478419682961096e-09,0.007373778935288095,-0.006679522326865103,2.1149038704961827,0.0034865787699173843,-0.9058479221419908,0.007529576565512045,5.095169629899882e-07,2.1
260,2.6,4.967490013076105,0.14671280128890127,0.00010217831704731487,0.2152758942588955,-0.026335614349386673,0.839583048732771,5.220204237310798e-09,5.220199064429081e-09,0.9999989947807958,-0.9999999895585917,6.99017361494276,-5.9901795738404555,6.9901735524028386,1.000000008946834,5.220204237310798e-09,5.220204237310798e-09,0.007356299797165336,-0.006662672674146339,2.1146990871582436,0.0034786508595181804,-0.905709780440667,0.007342289451444843,4.926894288072693e-07,2.1
